smoothed_trust_fam,smoothed_trust_fam_se,sample_size,country,iso_code,gid_0,survey_date
0.496334,0.01594,985.0,Sri Lanka,LKA,LKA,20210111
0.395692,0.013176,1380.0,Sudan,SDN,SDN,20210111
0.428084,0.003164,24455.0,Sweden,SWE,SWE,20210111
0.260353,0.005693,5953.0,Switzerland,CHE,CHE,20210111
0.310503,0.004068,12963.0,Taiwan,TWN,TWN,20210111
0.489602,0.027701,330.0,Tanzania,TZA,TZA,20210111
0.525302,0.003127,25620.0,Thailand,THA,THA,20210111
0.295741,0.008778,2717.0,Tunisia,TUN,TUN,20210111
0.260059,0.004088,11550.0,Turkey,TUR,TUR,20210111
0.252172,0.004028,11741.0,Ukraine,UKR,UKR,20210111
0.468055,0.010417,2318.0,United Arab Emirates,ARE,ARE,20210111
0.374898,0.003065,24963.0,United Kingdom,GBR,GBR,20210111
0.327101,0.006522,5180.0,Uruguay,URY,URY,20210111
0.316276,0.018618,630.0,Uzbekistan,UZB,UZB,20210111
0.506388,0.006541,5852.0,Venezuela,VEN,VEN,20210111
0.509981,0.004759,11046.0,Vietnam,VNM,VNM,20210111
0.284427,0.020045,553.0,Yemen,YEM,YEM,20210111
0.501257,0.018508,738.0,Afghanistan,AFG,AFG,20210112
0.450405,0.021377,564.0,Albania,ALB,ALB,20210112
0.241075,0.009239,2155.0,Algeria,DZA,DZA,20210112
0.531608,0.026607,359.0,Angola,AGO,AGO,20210112
0.422246,0.003374,21436.0,Argentina,ARG,ARG,20210112
0.231178,0.023457,334.0,Armenia,ARM,ARM,20210112
0.312624,0.003919,14069.0,Australia,AUS,AUS,20210112
0.290958,0.005954,5917.0,Austria,AUT,AUT,20210112
0.26395,0.01739,643.0,Azerbaijan,AZE,AZE,20210112
0.585824,0.009195,2887.0,Bangladesh,BGD,BGD,20210112
0.219774,0.009436,1976.0,Belarus,BLR,BLR,20210112
0.251404,0.005708,5821.0,Belgium,BEL,BEL,20210112
0.430437,0.041624,139.0,Benin,BEN,BEN,20210112
0.493427,0.006648,5712.0,Bolivia,BOL,BOL,20210112
0.338872,0.015766,924.0,Bosnia and Herzegovina,BIH,BIH,20210112
0.488398,0.001609,96497.0,Brazil,BRA,BRA,20210112
0.300027,0.008822,2724.0,Bulgaria,BGR,BGR,20210112
0.337474,0.027859,291.0,Burkina Faso,BFA,BFA,20210112
0.386942,0.026687,335.0,Cambodia,KHM,KHM,20210112
0.348854,0.025016,364.0,Cameroon,CMR,CMR,20210112
0.308561,0.003287,19892.0,Canada,CAN,CAN,20210112
0.490435,0.005087,9667.0,Chile,CHL,CHL,20210112
0.542655,0.00334,22275.0,Colombia,COL,COL,20210112
0.594418,0.008207,3597.0,Costa Rica,CRI,CRI,20210112
0.409399,0.019965,608.0,C̫te d'Ivoire,CIV,CIV,20210112
0.28505,0.008566,2848.0,Croatia,HRV,HRV,20210112
0.3635,0.005542,7545.0,Czech Republic,CZE,CZE,20210112
0.367342,0.031875,230.0,Democratic Republic of the Congo,COD,COD,20210112
0.308049,0.004511,11317.0,Denmark,DNK,DNK,20210112
0.473781,0.008995,3089.0,Dominican Republic,DOM,DOM,20210112
0.467149,0.00588,7235.0,Ecuador,ECU,ECU,20210112
0.361675,0.004918,9579.0,Egypt,EGY,EGY,20210112
0.567082,0.008744,3238.0,El Salvador,SLV,SLV,20210112
0.480415,0.022601,494.0,Ethiopia,ETH,ETH,20210112
0.393729,0.009226,2892.0,Finland,FIN,FIN,20210112
0.239132,0.002362,32635.0,France,FRA,FRA,20210112
0.301779,0.002392,36823.0,Germany,DEU,DEU,20210112
0.426526,0.015247,1056.0,Ghana,GHA,GHA,20210112
0.318952,0.006443,5256.0,Greece,GRC,GRC,20210112
0.527492,0.009251,2929.0,Guatemala,GTM,GTM,20210112
0.418871,0.042604,141.0,Guinea,GIN,GIN,20210112
0.271801,0.027529,266.0,Haiti,HTI,HTI,20210112
0.589145,0.010016,2459.0,Honduras,HND,HND,20210112
0.380306,0.011978,1656.0,Hong Kong,HKG,HKG,20210112
0.299159,0.004251,12381.0,Hungary,HUN,HUN,20210112
0.522764,0.003529,20051.0,India,IND,IND,20210112
0.263873,0.003511,15756.0,Indonesia,IDN,IDN,20210112
0.336748,0.008197,3326.0,Iraq,IRQ,IRQ,20210112
0.419015,0.006171,6417.0,Ireland,IRL,IRL,20210112
0.38842,0.008672,3333.0,Israel,ISR,ISR,20210112
0.333057,0.002454,36904.0,Italy,ITA,ITA,20210112
0.520728,0.001882,70505.0,Japan,JPN,JPN,20210112
0.245355,0.00909,2228.0,Jordan,JOR,JOR,20210112
0.230626,0.013182,1026.0,Kazakhstan,KAZ,KAZ,20210112
0.583033,0.008831,3122.0,Kenya,KEN,KEN,20210112
0.4318,0.022705,490.0,Kuwait,KWT,KWT,20210112
0.305792,0.022523,425.0,Kyrgyzstan,KGZ,KGZ,20210112
0.377056,0.030733,247.0,Laos,LAO,LAO,20210112
0.28423,0.010095,2012.0,Lebanon,LBN,LBN,20210112
0.384641,0.012559,1535.0,Libya,LBY,LBY,20210112
0.229472,0.036121,136.0,Madagascar,MDG,MDG,20210112
0.419518,0.005695,7505.0,Malaysia,MYS,MYS,20210112
0.41156,0.029634,285.0,Mali,MLI,MLI,20210112
0.446492,0.047843,104.0,Mauritania,MRT,MRT,20210112
0.60274,0.001837,70944.0,Mexico,MEX,MEX,20210112
0.218759,0.014366,829.0,Moldova,MDA,MDA,20210112
0.303957,0.011141,1713.0,Morocco,MAR,MAR,20210112
0.511971,0.021306,555.0,Mozambique,MOZ,MOZ,20210112
0.546606,0.011326,1938.0,Myanmar,MMR,MMR,20210112
0.547496,0.011936,1746.0,Nepal,NPL,NPL,20210112
0.223011,0.003407,15016.0,Netherlands,NLD,NLD,20210112
0.321807,0.006912,4569.0,New Zealand,NZL,NZL,20210112
0.594912,0.011245,1923.0,Nicaragua,NIC,NIC,20210112
0.504351,0.007586,4358.0,Nigeria,NGA,NGA,20210112
0.288959,0.004567,9907.0,Norway,NOR,NOR,20210112
0.525482,0.029728,293.0,Oman,OMN,OMN,20210112
0.498528,0.008214,3705.0,Pakistan,PAK,PAK,20210112
0.284787,0.015117,930.0,Palestine,PSE,PSE,20210112
0.529525,0.010834,2163.0,Panama,PAN,PAN,20210112
0.423874,0.011389,1878.0,Paraguay,PRY,PRY,20210112
0.527446,0.005432,8453.0,Peru,PER,PER,20210112
0.441695,0.004681,11247.0,Philippines,PHL,PHL,20210112
0.348422,0.004449,11471.0,Poland,POL,POL,20210112
0.45035,0.004554,12254.0,Portugal,PRT,PRT,20210112
0.5796,0.007758,4076.0,"Puerto Rico, U.S.",PRI,PRI,20210112
0.518904,0.0237,448.0,Qatar,QAT,QAT,20210112
0.257714,0.004708,8635.0,Romania,ROU,ROU,20210112
0.234101,0.00414,10474.0,Russia,RUS,RUS,20210112
0.452888,0.010576,2220.0,Saudi Arabia,SAU,SAU,20210112
0.26999,0.027274,257.0,Senegal,SEN,SEN,20210112
0.330965,0.008983,2742.0,Serbia,SRB,SRB,20210112
0.405071,0.013356,1365.0,Singapore,SGP,SGP,20210112
0.40971,0.007077,4842.0,Slovakia,SVK,SVK,20210112
0.279193,0.011827,1470.0,Slovenia,SVN,SVN,20210112
0.387884,0.004902,9937.0,South Africa,ZAF,ZAF,20210112
0.56711,0.006642,5583.0,South Korea,KOR,KOR,20210112
0.332867,0.00312,22834.0,Spain,ESP,ESP,20210112
0.491098,0.016374,931.0,Sri Lanka,LKA,LKA,20210112
0.405238,0.013162,1397.0,Sudan,SDN,SDN,20210112
0.426696,0.003182,24186.0,Sweden,SWE,SWE,20210112
0.262321,0.005774,5815.0,Switzerland,CHE,CHE,20210112
0.307453,0.004051,13003.0,Taiwan,TWN,TWN,20210112
0.475837,0.027627,329.0,Tanzania,TZA,TZA,20210112
0.513413,0.003186,24656.0,Thailand,THA,THA,20210112
0.291211,0.008643,2788.0,Tunisia,TUN,TUN,20210112
0.26132,0.004183,11075.0,Turkey,TUR,TUR,20210112
0.252245,0.004014,11794.0,Ukraine,UKR,UKR,20210112
0.46785,0.010454,2299.0,United Arab Emirates,ARE,ARE,20210112
0.373784,0.003087,24579.0,United Kingdom,GBR,GBR,20210112
0.32493,0.006536,5143.0,Uruguay,URY,URY,20210112
0.310044,0.018633,623.0,Uzbekistan,UZB,UZB,20210112
0.514575,0.006651,5663.0,Venezuela,VEN,VEN,20210112
0.508493,0.004793,10890.0,Vietnam,VNM,VNM,20210112
0.301593,0.020947,520.0,Yemen,YEM,YEM,20210112
