smoothed_trust_who,smoothed_trust_who_se,sample_size,country,iso_code,gid_0,survey_date
0.276331,0.021072,478.0,Uzbekistan,UZB,UZB,20210213
0.607495,0.007792,3941.0,Venezuela,VEN,VEN,20210213
0.59161,0.003572,18948.0,Vietnam,VNM,VNM,20210213
0.377527,0.024244,392.0,Yemen,YEM,YEM,20210213
0.673135,0.020019,569.0,Afghanistan,AFG,AFG,20210214
0.423115,0.02372,511.0,Albania,ALB,ALB,20210214
0.320244,0.010689,1898.0,Algeria,DZA,DZA,20210214
0.543643,0.031306,259.0,Angola,AGO,AGO,20210214
0.533061,0.004044,15244.0,Argentina,ARG,ARG,20210214
0.223888,0.033355,165.0,Armenia,ARM,ARM,20210214
0.420968,0.004918,10099.0,Australia,AUS,AUS,20210214
0.34852,0.006878,4809.0,Austria,AUT,AUT,20210214
0.237796,0.022486,371.0,Azerbaijan,AZE,AZE,20210214
0.670533,0.009479,2472.0,Bangladesh,BGD,BGD,20210214
0.291793,0.013514,1170.0,Belarus,BLR,BLR,20210214
0.329759,0.006868,4695.0,Belgium,BEL,BEL,20210214
0.288639,0.045197,109.0,Benin,BEN,BEN,20210214
0.49304,0.008557,3464.0,Bolivia,BOL,BOL,20210214
0.375631,0.017872,740.0,Bosnia and Herzegovina,BIH,BIH,20210214
0.727431,0.001798,61328.0,Brazil,BRA,BRA,20210214
0.26622,0.008404,2771.0,Bulgaria,BGR,BGR,20210214
0.385509,0.039545,175.0,Burkina Faso,BFA,BFA,20210214
0.5908,0.035674,205.0,Cambodia,KHM,KHM,20210214
0.348128,0.026283,343.0,Cameroon,CMR,CMR,20210214
0.41128,0.003981,15999.0,Canada,CAN,CAN,20210214
0.536519,0.005838,7319.0,Chile,CHL,CHL,20210214
0.594233,0.004217,13618.0,Colombia,COL,COL,20210214
0.586624,0.010515,2198.0,Costa Rica,CRI,CRI,20210214
0.371108,0.022065,486.0,C̫te d'Ivoire,CIV,CIV,20210214
0.3051,0.010463,1941.0,Croatia,HRV,HRV,20210214
0.247253,0.005529,6091.0,Czech Republic,CZE,CZE,20210214
0.349891,0.035098,215.0,Democratic Republic of the Congo,COD,COD,20210214
0.413809,0.005775,7283.0,Denmark,DNK,DNK,20210214
0.477854,0.012714,1726.0,Dominican Republic,DOM,DOM,20210214
0.54222,0.006705,5544.0,Ecuador,ECU,ECU,20210214
0.475947,0.00679,5440.0,Egypt,EGY,EGY,20210214
0.596605,0.009954,2434.0,El Salvador,SLV,SLV,20210214
0.559553,0.019046,705.0,Ethiopia,ETH,ETH,20210214
0.476534,0.010421,2298.0,Finland,FIN,FIN,20210214
0.315574,0.002832,27110.0,France,FRA,FRA,20210214
0.349389,0.002804,28936.0,Germany,DEU,DEU,20210214
0.486069,0.012886,1524.0,Ghana,GHA,GHA,20210214
0.519673,0.006458,5987.0,Greece,GRC,GRC,20210214
0.574913,0.010507,2241.0,Guatemala,GTM,GTM,20210214
0.496688,0.047698,116.0,Guinea,GIN,GIN,20210214
0.472666,0.039548,161.0,Haiti,HTI,HTI,20210214
0.614491,0.011267,1884.0,Honduras,HND,HND,20210214
0.334926,0.013801,1182.0,Hong Kong,HKG,HKG,20210214
0.400417,0.004899,10022.0,Hungary,HUN,HUN,20210214
0.565287,0.003674,18236.0,India,IND,IND,20210214
0.387358,0.004794,10340.0,Indonesia,IDN,IDN,20210214
0.474554,0.008816,3213.0,Iraq,IRQ,IRQ,20210214
0.567788,0.008204,3741.0,Ireland,IRL,IRL,20210214
0.376113,0.014746,1152.0,Israel,ISR,ISR,20210214
0.591741,0.002919,28359.0,Italy,ITA,ITA,20210214
0.36327,0.002065,54371.0,Japan,JPN,JPN,20210214
0.30856,0.011489,1622.0,Jordan,JOR,JOR,20210214
0.216032,0.014132,853.0,Kazakhstan,KAZ,KAZ,20210214
0.611405,0.010937,1997.0,Kenya,KEN,KEN,20210214
0.469899,0.023667,448.0,Kuwait,KWT,KWT,20210214
0.303082,0.028072,267.0,Kyrgyzstan,KGZ,KGZ,20210214
0.627783,0.040395,148.0,Laos,LAO,LAO,20210214
0.541546,0.013817,1327.0,Lebanon,LBN,LBN,20210214
0.525819,0.014394,1223.0,Libya,LBY,LBY,20210214
0.367833,0.04584,112.0,Madagascar,MDG,MDG,20210214
0.517385,0.007139,4899.0,Malaysia,MYS,MYS,20210214
0.410158,0.034303,198.0,Mali,MLI,MLI,20210214
0.725375,0.001883,56221.0,Mexico,MEX,MEX,20210214
0.281446,0.017712,647.0,Moldova,MDA,MDA,20210214
0.420835,0.014002,1295.0,Morocco,MAR,MAR,20210214
0.573464,0.019833,641.0,Mozambique,MOZ,MOZ,20210214
0.711397,0.022073,454.0,Myanmar,MMR,MMR,20210214
0.671123,0.012737,1376.0,Nepal,NPL,NPL,20210214
0.268719,0.004416,10089.0,Netherlands,NLD,NLD,20210214
0.430316,0.007867,3964.0,New Zealand,NZL,NZL,20210214
0.63375,0.013999,1195.0,Nicaragua,NIC,NIC,20210214
0.585524,0.009061,2979.0,Nigeria,NGA,NGA,20210214
0.426907,0.005741,7457.0,Norway,NOR,NOR,20210214
0.494111,0.03521,204.0,Oman,OMN,OMN,20210214
0.609619,0.009396,2740.0,Pakistan,PAK,PAK,20210214
0.487914,0.020891,600.0,Palestine,PSE,PSE,20210214
0.498138,0.01505,1109.0,Panama,PAN,PAN,20210214
0.468876,0.013453,1380.0,Paraguay,PRY,PRY,20210214
0.5732,0.005168,9180.0,Peru,PER,PER,20210214
0.526039,0.005276,9013.0,Philippines,PHL,PHL,20210214
0.363271,0.005412,7904.0,Poland,POL,POL,20210214
0.604488,0.004677,10963.0,Portugal,PRT,PRT,20210214
0.64617,0.009734,2438.0,"Puerto Rico, U.S.",PRI,PRI,20210214
0.526573,0.026029,437.0,Qatar,QAT,QAT,20210214
0.347701,0.006194,5903.0,Romania,ROU,ROU,20210214
0.217759,0.005062,6663.0,Russia,RUS,RUS,20210214
0.48456,0.010748,2183.0,Saudi Arabia,SAU,SAU,20210214
0.410874,0.039908,151.0,Senegal,SEN,SEN,20210214
0.254727,0.009546,2089.0,Serbia,SRB,SRB,20210214
0.429971,0.016611,902.0,Singapore,SGP,SGP,20210214
0.319688,0.008335,3134.0,Slovakia,SVK,SVK,20210214
0.308058,0.013014,1257.0,Slovenia,SVN,SVN,20210214
0.429733,0.006945,5088.0,South Africa,ZAF,ZAF,20210214
0.459552,0.007719,4206.0,South Korea,KOR,KOR,20210214
0.563428,0.00364,18576.0,Spain,ESP,ESP,20210214
0.674847,0.01634,834.0,Sri Lanka,LKA,LKA,20210214
0.594952,0.015722,980.0,Sudan,SDN,SDN,20210214
0.470401,0.003769,17546.0,Sweden,SWE,SWE,20210214
0.301982,0.007044,4283.0,Switzerland,CHE,CHE,20210214
0.24275,0.004006,11519.0,Taiwan,TWN,TWN,20210214
0.450733,0.02303,467.0,Tanzania,TZA,TZA,20210214
0.521796,0.005365,8698.0,Thailand,THA,THA,20210214
0.4158,0.011916,1755.0,Tunisia,TUN,TUN,20210214
0.438374,0.005451,8288.0,Turkey,TUR,TUR,20210214
0.281355,0.00507,7909.0,Ukraine,UKR,UKR,20210214
0.545776,0.014853,1118.0,United Arab Emirates,ARE,ARE,20210214
0.468656,0.003993,15632.0,United Kingdom,GBR,GBR,20210214
0.468465,0.009285,2893.0,Uruguay,URY,URY,20210214
0.270361,0.020959,469.0,Uzbekistan,UZB,UZB,20210214
0.60824,0.007819,3910.0,Venezuela,VEN,VEN,20210214
0.597631,0.003537,19222.0,Vietnam,VNM,VNM,20210214
0.339425,0.024518,385.0,Yemen,YEM,YEM,20210214
0.658166,0.019849,584.0,Afghanistan,AFG,AFG,20210215
0.434809,0.023853,511.0,Albania,ALB,ALB,20210215
0.334223,0.01077,1926.0,Algeria,DZA,DZA,20210215
0.539592,0.030915,260.0,Angola,AGO,AGO,20210215
0.535017,0.004029,15333.0,Argentina,ARG,ARG,20210215
0.247528,0.034268,161.0,Armenia,ARM,ARM,20210215
0.414092,0.004859,10307.0,Australia,AUS,AUS,20210215
0.352326,0.006835,4895.0,Austria,AUT,AUT,20210215
0.232201,0.022485,366.0,Azerbaijan,AZE,AZE,20210215
0.688348,0.009337,2497.0,Bangladesh,BGD,BGD,20210215
0.291755,0.013378,1179.0,Belarus,BLR,BLR,20210215
0.327365,0.006828,4733.0,Belgium,BEL,BEL,20210215
0.335816,0.046807,107.0,Benin,BEN,BEN,20210215
0.488086,0.008564,3459.0,Bolivia,BOL,BOL,20210215
0.362608,0.017847,730.0,Bosnia and Herzegovina,BIH,BIH,20210215
0.729458,0.001774,62733.0,Brazil,BRA,BRA,20210215
0.272803,0.008494,2747.0,Bulgaria,BGR,BGR,20210215
0.400144,0.03954,177.0,Burkina Faso,BFA,BFA,20210215
0.594339,0.034605,216.0,Cambodia,KHM,KHM,20210215
0.331663,0.025865,346.0,Cameroon,CMR,CMR,20210215
0.410416,0.003931,16389.0,Canada,CAN,CAN,20210215
0.541243,0.005832,7325.0,Chile,CHL,CHL,20210215
0.599295,0.004204,13641.0,Colombia,COL,COL,20210215
0.589175,0.010434,2223.0,Costa Rica,CRI,CRI,20210215
0.356205,0.021839,484.0,C̫te d'Ivoire,CIV,CIV,20210215
0.302049,0.010407,1947.0,Croatia,HRV,HRV,20210215
0.250922,0.005479,6263.0,Czech Republic,CZE,CZE,20210215
0.339029,0.034892,205.0,Democratic Republic of the Congo,COD,COD,20210215
0.409131,0.005692,7471.0,Denmark,DNK,DNK,20210215
0.489143,0.012472,1785.0,Dominican Republic,DOM,DOM,20210215
0.543434,0.006627,5673.0,Ecuador,ECU,ECU,20210215
0.475028,0.006678,5622.0,Egypt,EGY,EGY,20210215
0.601973,0.009941,2437.0,El Salvador,SLV,SLV,20210215
0.551642,0.01891,709.0,Ethiopia,ETH,ETH,20210215
0.48579,0.010316,2362.0,Finland,FIN,FIN,20210215
0.314686,0.002818,27346.0,France,FRA,FRA,20210215
0.349586,0.002786,29307.0,Germany,DEU,DEU,20210215
0.477063,0.012818,1525.0,Ghana,GHA,GHA,20210215
0.521798,0.006446,6011.0,Greece,GRC,GRC,20210215
0.570985,0.010316,2329.0,Guatemala,GTM,GTM,20210215
0.47953,0.04711,121.0,Guinea,GIN,GIN,20210215
0.431765,0.038196,170.0,Haiti,HTI,HTI,20210215
0.618155,0.011221,1894.0,Honduras,HND,HND,20210215
0.331592,0.013589,1217.0,Hong Kong,HKG,HKG,20210215
0.401968,0.004885,10087.0,Hungary,HUN,HUN,20210215
0.563974,0.003654,18428.0,India,IND,IND,20210215
0.387407,0.004739,10584.0,Indonesia,IDN,IDN,20210215
0.473648,0.008609,3374.0,Iraq,IRQ,IRQ,20210215
0.573564,0.008153,3776.0,Ireland,IRL,IRL,20210215
0.38743,0.014817,1151.0,Israel,ISR,ISR,20210215
0.592485,0.0029,28735.0,Italy,ITA,ITA,20210215
0.362006,0.002054,54883.0,Japan,JPN,JPN,20210215
0.30249,0.01116,1704.0,Jordan,JOR,JOR,20210215
0.2092,0.014106,844.0,Kazakhstan,KAZ,KAZ,20210215
0.60518,0.010766,2072.0,Kenya,KEN,KEN,20210215
0.483507,0.023476,454.0,Kuwait,KWT,KWT,20210215
0.303879,0.028529,262.0,Kyrgyzstan,KGZ,KGZ,20210215
0.562131,0.041239,152.0,Laos,LAO,LAO,20210215
0.55136,0.013623,1362.0,Lebanon,LBN,LBN,20210215
0.527287,0.014496,1206.0,Libya,LBY,LBY,20210215
0.372916,0.044455,122.0,Madagascar,MDG,MDG,20210215
0.511486,0.007084,4983.0,Malaysia,MYS,MYS,20210215
0.37915,0.035566,186.0,Mali,MLI,MLI,20210215
0.725508,0.001883,56189.0,Mexico,MEX,MEX,20210215
0.286008,0.018377,659.0,Moldova,MDA,MDA,20210215
0.428553,0.014161,1260.0,Morocco,MAR,MAR,20210215
0.578952,0.020217,617.0,Mozambique,MOZ,MOZ,20210215
0.674381,0.022934,451.0,Myanmar,MMR,MMR,20210215
0.659955,0.012873,1370.0,Nepal,NPL,NPL,20210215
0.270739,0.004409,10163.0,Netherlands,NLD,NLD,20210215
0.425471,0.007516,4327.0,New Zealand,NZL,NZL,20210215
0.630993,0.014036,1194.0,Nicaragua,NIC,NIC,20210215
0.582452,0.009062,2987.0,Nigeria,NGA,NGA,20210215
0.431078,0.00575,7447.0,Norway,NOR,NOR,20210215
0.508482,0.035534,203.0,Oman,OMN,OMN,20210215
0.595652,0.009379,2758.0,Pakistan,PAK,PAK,20210215
0.48951,0.020497,606.0,Palestine,PSE,PSE,20210215
0.491839,0.014808,1143.0,Panama,PAN,PAN,20210215
0.480194,0.013404,1397.0,Paraguay,PRY,PRY,20210215
0.575057,0.005154,9222.0,Peru,PER,PER,20210215
0.518841,0.005248,9106.0,Philippines,PHL,PHL,20210215
0.365013,0.005377,8027.0,Poland,POL,POL,20210215
0.60298,0.004682,10964.0,Portugal,PRT,PRT,20210215
0.639629,0.009803,2417.0,"Puerto Rico, U.S.",PRI,PRI,20210215
0.556313,0.026022,444.0,Qatar,QAT,QAT,20210215
0.344179,0.006106,6050.0,Romania,ROU,ROU,20210215
0.217881,0.00501,6811.0,Russia,RUS,RUS,20210215
0.477421,0.010608,2235.0,Saudi Arabia,SAU,SAU,20210215
0.40813,0.039363,155.0,Senegal,SEN,SEN,20210215
0.262762,0.009473,2165.0,Serbia,SRB,SRB,20210215
0.436866,0.016277,945.0,Singapore,SGP,SGP,20210215
0.319213,0.008277,3176.0,Slovakia,SVK,SVK,20210215
0.313197,0.01335,1206.0,Slovenia,SVN,SVN,20210215
0.435926,0.006959,5095.0,South Africa,ZAF,ZAF,20210215
0.4616,0.00758,4365.0,South Korea,KOR,KOR,20210215
0.560037,0.003642,18587.0,Spain,ESP,ESP,20210215
0.672016,0.016172,857.0,Sri Lanka,LKA,LKA,20210215
0.581222,0.015831,982.0,Sudan,SDN,SDN,20210215
0.468902,0.003755,17674.0,Sweden,SWE,SWE,20210215
0.299525,0.007005,4322.0,Switzerland,CHE,CHE,20210215
0.239497,0.003917,11914.0,Taiwan,TWN,TWN,20210215
0.438507,0.022035,509.0,Tanzania,TZA,TZA,20210215
0.52047,0.005335,8794.0,Thailand,THA,THA,20210215
0.411448,0.011889,1759.0,Tunisia,TUN,TUN,20210215
0.433867,0.005425,8368.0,Turkey,TUR,TUR,20210215
0.275907,0.005004,8022.0,Ukraine,UKR,UKR,20210215
0.552702,0.014817,1123.0,United Arab Emirates,ARE,ARE,20210215
0.471049,0.004009,15516.0,United Kingdom,GBR,GBR,20210215
0.467457,0.009235,2931.0,Uruguay,URY,URY,20210215
0.289501,0.021521,466.0,Uzbekistan,UZB,UZB,20210215
0.608552,0.007717,4008.0,Venezuela,VEN,VEN,20210215
0.597384,0.003479,19882.0,Vietnam,VNM,VNM,20210215
0.380866,0.025133,400.0,Yemen,YEM,YEM,20210215
0.686827,0.019537,583.0,Afghanistan,AFG,AFG,20210216
0.442169,0.023788,511.0,Albania,ALB,ALB,20210216
0.331029,0.010796,1905.0,Algeria,DZA,DZA,20210216
0.584442,0.030513,263.0,Angola,AGO,AGO,20210216
0.539243,0.003981,15693.0,Argentina,ARG,ARG,20210216
0.266771,0.034298,169.0,Armenia,ARM,ARM,20210216
0.408774,0.004801,10522.0,Australia,AUS,AUS,20210216
0.351837,0.006848,4872.0,Austria,AUT,AUT,20210216
0.22638,0.021761,382.0,Azerbaijan,AZE,AZE,20210216
0.68594,0.009319,2510.0,Bangladesh,BGD,BGD,20210216
0.294458,0.013291,1211.0,Belarus,BLR,BLR,20210216
0.326098,0.006777,4794.0,Belgium,BEL,BEL,20210216
0.422629,0.046232,110.0,Benin,BEN,BEN,20210216
0.486582,0.008601,3407.0,Bolivia,BOL,BOL,20210216
0.331493,0.017416,730.0,Bosnia and Herzegovina,BIH,BIH,20210216
0.730127,0.001748,64508.0,Brazil,BRA,BRA,20210216
0.275636,0.008455,2786.0,Bulgaria,BGR,BGR,20210216
0.396973,0.038391,179.0,Burkina Faso,BFA,BFA,20210216
0.617274,0.032972,231.0,Cambodia,KHM,KHM,20210216
0.348693,0.025983,352.0,Cameroon,CMR,CMR,20210216
0.407077,0.003895,16622.0,Canada,CAN,CAN,20210216
0.542009,0.005811,7362.0,Chile,CHL,CHL,20210216
0.600062,0.004203,13639.0,Colombia,COL,COL,20210216
0.581989,0.010352,2269.0,Costa Rica,CRI,CRI,20210216
0.383809,0.022156,492.0,C̫te d'Ivoire,CIV,CIV,20210216
0.292331,0.01026,1963.0,Croatia,HRV,HRV,20210216
0.254917,0.00547,6353.0,Czech Republic,CZE,CZE,20210216
0.347735,0.033647,219.0,Democratic Republic of the Congo,COD,COD,20210216
0.411664,0.005662,7562.0,Denmark,DNK,DNK,20210216
0.49798,0.012205,1858.0,Dominican Republic,DOM,DOM,20210216
0.554037,0.006553,5781.0,Ecuador,ECU,ECU,20210216
0.474353,0.006586,5779.0,Egypt,EGY,EGY,20210216
0.611026,0.009848,2464.0,El Salvador,SLV,SLV,20210216
0.554847,0.018965,708.0,Ethiopia,ETH,ETH,20210216
0.487404,0.01026,2387.0,Finland,FIN,FIN,20210216
0.313394,0.002841,27373.0,France,FRA,FRA,20210216
0.348969,0.002774,29547.0,Germany,DEU,DEU,20210216
0.480464,0.012877,1508.0,Ghana,GHA,GHA,20210216
0.521824,0.006502,5906.0,Greece,GRC,GRC,20210216
0.578494,0.010289,2326.0,Guatemala,GTM,GTM,20210216
0.533995,0.0487,122.0,Guinea,GIN,GIN,20210216
0.427357,0.038306,168.0,Haiti,HTI,HTI,20210216
0.617146,0.011326,1862.0,Honduras,HND,HND,20210216
0.342126,0.013452,1262.0,Hong Kong,HKG,HKG,20210216
0.409248,0.004883,10177.0,Hungary,HUN,HUN,20210216
0.561938,0.00365,18482.0,India,IND,IND,20210216
0.39011,0.004718,10717.0,Indonesia,IDN,IDN,20210216
0.463233,0.008372,3566.0,Iraq,IRQ,IRQ,20210216
0.576582,0.008124,3800.0,Ireland,IRL,IRL,20210216
0.375804,0.014708,1148.0,Israel,ISR,ISR,20210216
0.589395,0.002876,29287.0,Italy,ITA,ITA,20210216
0.360209,0.002037,55639.0,Japan,JPN,JPN,20210216
0.312489,0.011097,1752.0,Jordan,JOR,JOR,20210216
0.209355,0.013982,858.0,Kazakhstan,KAZ,KAZ,20210216
0.608253,0.010645,2114.0,Kenya,KEN,KEN,20210216
0.462358,0.023521,446.0,Kuwait,KWT,KWT,20210216
0.332622,0.029707,265.0,Kyrgyzstan,KGZ,KGZ,20210216
0.548814,0.040775,152.0,Laos,LAO,LAO,20210216
0.560679,0.013741,1340.0,Lebanon,LBN,LBN,20210216
0.53704,0.014539,1197.0,Libya,LBY,LBY,20210216
0.348811,0.043823,125.0,Madagascar,MDG,MDG,20210216
0.517244,0.00706,5018.0,Malaysia,MYS,MYS,20210216
0.410745,0.037522,172.0,Mali,MLI,MLI,20210216
0.727572,0.001878,56251.0,Mexico,MEX,MEX,20210216
0.29064,0.018524,655.0,Moldova,MDA,MDA,20210216
0.444018,0.014085,1272.0,Morocco,MAR,MAR,20210216
0.565936,0.020479,610.0,Mozambique,MOZ,MOZ,20210216
0.661646,0.022872,465.0,Myanmar,MMR,MMR,20210216
0.653863,0.012807,1396.0,Nepal,NPL,NPL,20210216
0.26964,0.004386,10245.0,Netherlands,NLD,NLD,20210216
0.425925,0.007227,4684.0,New Zealand,NZL,NZL,20210216
0.638123,0.013859,1213.0,Nicaragua,NIC,NIC,20210216
0.572036,0.009074,2991.0,Nigeria,NGA,NGA,20210216
0.43021,0.005713,7539.0,Norway,NOR,NOR,20210216
0.51752,0.035569,202.0,Oman,OMN,OMN,20210216
0.604487,0.009291,2785.0,Pakistan,PAK,PAK,20210216
0.499535,0.020266,623.0,Palestine,PSE,PSE,20210216
0.492876,0.014653,1166.0,Panama,PAN,PAN,20210216
0.49031,0.013205,1445.0,Paraguay,PRY,PRY,20210216
0.576018,0.005149,9246.0,Peru,PER,PER,20210216
0.518093,0.005193,9298.0,Philippines,PHL,PHL,20210216
0.364853,0.005328,8174.0,Poland,POL,POL,20210216
0.597024,0.004659,11108.0,Portugal,PRT,PRT,20210216
0.648111,0.009763,2412.0,"Puerto Rico, U.S.",PRI,PRI,20210216
0.563111,0.025594,457.0,Qatar,QAT,QAT,20210216
0.349042,0.006117,6075.0,Romania,ROU,ROU,20210216
0.219239,0.005025,6800.0,Russia,RUS,RUS,20210216
0.472403,0.010483,2280.0,Saudi Arabia,SAU,SAU,20210216
0.371435,0.039263,154.0,Senegal,SEN,SEN,20210216
0.262156,0.009488,2154.0,Serbia,SRB,SRB,20210216
0.435086,0.016132,965.0,Singapore,SGP,SGP,20210216
0.321701,0.008218,3236.0,Slovakia,SVK,SVK,20210216
0.318956,0.013538,1187.0,Slovenia,SVN,SVN,20210216
0.432146,0.006919,5148.0,South Africa,ZAF,ZAF,20210216
0.458566,0.007495,4463.0,South Korea,KOR,KOR,20210216
0.558086,0.003641,18628.0,Spain,ESP,ESP,20210216
0.679745,0.015824,881.0,Sri Lanka,LKA,LKA,20210216
0.563578,0.015921,982.0,Sudan,SDN,SDN,20210216
0.469533,0.003742,17794.0,Sweden,SWE,SWE,20210216
0.30295,0.007085,4248.0,Switzerland,CHE,CHE,20210216
0.240728,0.003851,12368.0,Taiwan,TWN,TWN,20210216
0.425422,0.021674,521.0,Tanzania,TZA,TZA,20210216
0.515491,0.005328,8829.0,Thailand,THA,THA,20210216
0.406773,0.011902,1738.0,Tunisia,TUN,TUN,20210216
0.433008,0.005352,8593.0,Turkey,TUR,TUR,20210216
0.27168,0.004938,8152.0,Ukraine,UKR,UKR,20210216
0.542448,0.0148,1128.0,United Arab Emirates,ARE,ARE,20210216
0.472548,0.004008,15526.0,United Kingdom,GBR,GBR,20210216
0.480458,0.009181,2975.0,Uruguay,URY,URY,20210216
0.295293,0.021836,454.0,Uzbekistan,UZB,UZB,20210216
0.612547,0.007632,4086.0,Venezuela,VEN,VEN,20210216
0.596325,0.003377,21112.0,Vietnam,VNM,VNM,20210216
0.376971,0.025674,396.0,Yemen,YEM,YEM,20210216
0.671659,0.019643,590.0,Afghanistan,AFG,AFG,20210217
0.42969,0.02302,539.0,Albania,ALB,ALB,20210217
0.34413,0.011025,1872.0,Algeria,DZA,DZA,20210217
0.587529,0.030134,267.0,Angola,AGO,AGO,20210217
0.542046,0.003942,15988.0,Argentina,ARG,ARG,20210217
0.277706,0.033722,180.0,Armenia,ARM,ARM,20210217
0.408662,0.004793,10560.0,Australia,AUS,AUS,20210217
0.352696,0.006824,4913.0,Austria,AUT,AUT,20210217
0.24327,0.022269,380.0,Azerbaijan,AZE,AZE,20210217
0.685874,0.009243,2542.0,Bangladesh,BGD,BGD,20210217
0.286599,0.01305,1225.0,Belarus,BLR,BLR,20210217
0.321053,0.006748,4804.0,Belgium,BEL,BEL,20210217
0.433112,0.046888,108.0,Benin,BEN,BEN,20210217
0.486989,0.008647,3383.0,Bolivia,BOL,BOL,20210217
0.301328,0.01727,722.0,Bosnia and Herzegovina,BIH,BIH,20210217
0.733003,0.001717,66426.0,Brazil,BRA,BRA,20210217
0.279923,0.008442,2822.0,Bulgaria,BGR,BGR,20210217
0.40079,0.038265,181.0,Burkina Faso,BFA,BFA,20210217
0.618963,0.032889,233.0,Cambodia,KHM,KHM,20210217
0.352423,0.025802,364.0,Cameroon,CMR,CMR,20210217
0.408444,0.003871,16864.0,Canada,CAN,CAN,20210217
0.540971,0.005847,7277.0,Chile,CHL,CHL,20210217
0.602899,0.004191,13675.0,Colombia,COL,COL,20210217
0.590179,0.010186,2327.0,Costa Rica,CRI,CRI,20210217
0.36897,0.021571,505.0,C̫te d'Ivoire,CIV,CIV,20210217
0.283081,0.010207,1950.0,Croatia,HRV,HRV,20210217
0.253613,0.005432,6421.0,Czech Republic,CZE,CZE,20210217
0.361853,0.033559,224.0,Democratic Republic of the Congo,COD,COD,20210217
0.414934,0.005604,7731.0,Denmark,DNK,DNK,20210217
0.493139,0.012146,1875.0,Dominican Republic,DOM,DOM,20210217
0.552459,0.006357,6148.0,Ecuador,ECU,ECU,20210217
0.465746,0.006552,5827.0,Egypt,EGY,EGY,20210217
0.609797,0.009805,2492.0,El Salvador,SLV,SLV,20210217
0.539087,0.019139,696.0,Ethiopia,ETH,ETH,20210217
0.488111,0.010276,2381.0,Finland,FIN,FIN,20210217
0.310687,0.002824,27425.0,France,FRA,FRA,20210217
0.34685,0.002759,29782.0,Germany,DEU,DEU,20210217
0.488768,0.012856,1518.0,Ghana,GHA,GHA,20210217
0.517073,0.006497,5920.0,Greece,GRC,GRC,20210217
0.59713,0.010118,2395.0,Guatemala,GTM,GTM,20210217
0.522771,0.046644,129.0,Guinea,GIN,GIN,20210217
0.386293,0.037755,169.0,Haiti,HTI,HTI,20210217
0.624161,0.011219,1877.0,Honduras,HND,HND,20210217
0.35056,0.013429,1285.0,Hong Kong,HKG,HKG,20210217
0.411488,0.004852,10321.0,Hungary,HUN,HUN,20210217
0.566146,0.003619,18759.0,India,IND,IND,20210217
0.392044,0.004686,10879.0,Indonesia,IDN,IDN,20210217
0.465876,0.008171,3746.0,Iraq,IRQ,IRQ,20210217
0.570136,0.008145,3796.0,Ireland,IRL,IRL,20210217
0.372734,0.014802,1132.0,Israel,ISR,ISR,20210217
0.588327,0.002846,29940.0,Italy,ITA,ITA,20210217
0.362188,0.002043,55389.0,Japan,JPN,JPN,20210217
0.30741,0.011072,1744.0,Jordan,JOR,JOR,20210217
0.214259,0.014038,868.0,Kazakhstan,KAZ,KAZ,20210217
0.607205,0.010588,2137.0,Kenya,KEN,KEN,20210217
0.482159,0.024674,452.0,Kuwait,KWT,KWT,20210217
0.335481,0.028933,276.0,Kyrgyzstan,KGZ,KGZ,20210217
0.527469,0.042003,151.0,Laos,LAO,LAO,20210217
0.562701,0.013872,1316.0,Lebanon,LBN,LBN,20210217
0.542063,0.014616,1183.0,Libya,LBY,LBY,20210217
0.316374,0.041728,130.0,Madagascar,MDG,MDG,20210217
0.518261,0.007031,5059.0,Malaysia,MYS,MYS,20210217
0.406352,0.0382,168.0,Mali,MLI,MLI,20210217
0.727516,0.001875,56444.0,Mexico,MEX,MEX,20210217
0.288108,0.018244,672.0,Moldova,MDA,MDA,20210217
0.471989,0.013905,1302.0,Morocco,MAR,MAR,20210217
0.569009,0.019886,640.0,Mozambique,MOZ,MOZ,20210217
0.666,0.022367,473.0,Myanmar,MMR,MMR,20210217
0.642284,0.012927,1370.0,Nepal,NPL,NPL,20210217
0.2696,0.00435,10414.0,Netherlands,NLD,NLD,20210217
0.421834,0.007049,4915.0,New Zealand,NZL,NZL,20210217
0.644139,0.0138,1215.0,Nicaragua,NIC,NIC,20210217
0.566611,0.009111,2991.0,Nigeria,NGA,NGA,20210217
0.429328,0.005716,7517.0,Norway,NOR,NOR,20210217
0.530236,0.035,208.0,Oman,OMN,OMN,20210217
0.599111,0.009205,2842.0,Pakistan,PAK,PAK,20210217
0.490535,0.020472,614.0,Palestine,PSE,PSE,20210217
0.50641,0.014433,1205.0,Panama,PAN,PAN,20210217
0.481189,0.013126,1459.0,Paraguay,PRY,PRY,20210217
0.575441,0.005125,9334.0,Peru,PER,PER,20210217
0.523083,0.005141,9468.0,Philippines,PHL,PHL,20210217
0.359449,0.005254,8343.0,Poland,POL,POL,20210217
0.591719,0.004665,11132.0,Portugal,PRT,PRT,20210217
0.642437,0.009798,2408.0,"Puerto Rico, U.S.",PRI,PRI,20210217
0.571898,0.025828,450.0,Qatar,QAT,QAT,20210217
0.346202,0.006093,6105.0,Romania,ROU,ROU,20210217
0.215153,0.004958,6874.0,Russia,RUS,RUS,20210217
0.478752,0.010445,2300.0,Saudi Arabia,SAU,SAU,20210217
