percent_hf,hf_se,percent_hf_unw,hf_se_unw,sample_size,country,iso_code,gid_0,survey_date
0.561451,0.02225,0.611227,0.022649,481.0,Malaysia,MYS,MYS,20210202
0.639428,0.005623,0.629439,0.005591,7378.0,Mexico,MEX,MEX,20210202
0.37957,0.042819,0.362205,0.043232,127.0,Morocco,MAR,MAR,20210202
0.531378,0.047111,0.576577,0.047579,111.0,Myanmar,MMR,MMR,20210202
0.422002,0.046218,0.491525,0.045659,118.0,Nepal,NPL,NPL,20210202
0.168458,0.010899,0.161855,0.011075,1143.0,Netherlands,NLD,NLD,20210202
0.234569,0.020206,0.219048,0.020701,420.0,New Zealand,NZL,NZL,20210202
0.706599,0.036079,0.722581,0.036691,155.0,Nicaragua,NIC,NIC,20210202
0.797042,0.028999,0.705645,0.025591,248.0,Nigeria,NGA,NGA,20210202
0.185221,0.011835,0.153763,0.012746,930.0,Norway,NOR,NOR,20210202
0.364634,0.032579,0.459574,0.031465,235.0,Pakistan,PAK,PAK,20210202
0.509037,0.045306,0.588235,0.046021,119.0,Panama,PAN,PAN,20210202
0.492508,0.040831,0.557047,0.041095,149.0,Paraguay,PRY,PRY,20210202
0.761056,0.013459,0.779768,0.01385,949.0,Peru,PER,PER,20210202
0.652312,0.015714,0.654308,0.015735,917.0,Philippines,PHL,PHL,20210202
0.454972,0.015816,0.459759,0.015803,994.0,Poland,POL,POL,20210202
0.500252,0.01312,0.51584,0.013126,1452.0,Portugal,PRT,PRT,20210202
0.596034,0.025356,0.587302,0.025272,378.0,"Puerto Rico, U.S.",PRI,PRI,20210202
0.332952,0.015293,0.337513,0.015242,957.0,Romania,ROU,ROU,20210202
0.508679,0.022638,0.54433,0.022724,485.0,Russia,RUS,RUS,20210202
0.444041,0.03532,0.477612,0.035133,201.0,Saudi Arabia,SAU,SAU,20210202
0.377094,0.030578,0.396887,0.030291,257.0,Serbia,SRB,SRB,20210202
0.345849,0.023317,0.342169,0.023377,415.0,Slovakia,SVK,SVK,20210202
0.212361,0.031721,0.247312,0.030069,186.0,Slovenia,SVN,SVN,20210202
0.604158,0.022048,0.596774,0.02198,496.0,South Africa,ZAF,ZAF,20210202
0.582769,0.029639,0.522807,0.02926,285.0,South Korea,KOR,KOR,20210202
0.440842,0.010507,0.475664,0.010446,2260.0,Spain,ESP,ESP,20210202
0.163542,0.007672,0.133638,0.008339,1968.0,Sweden,SWE,SWE,20210202
0.310392,0.02111,0.311203,0.021095,482.0,Switzerland,CHE,CHE,20210202
0.243859,0.013247,0.241874,0.013283,1046.0,Taiwan,TWN,TWN,20210202
0.576507,0.015441,0.600794,0.015579,1007.0,Thailand,THA,THA,20210202
0.469667,0.035169,0.512315,0.035115,203.0,Tunisia,TUN,TUN,20210202
0.584076,0.020036,0.568627,0.01994,612.0,Turkey,TUR,TUR,20210202
0.705935,0.018336,0.699681,0.018225,626.0,Ukraine,UKR,UKR,20210202
0.512907,0.034138,0.457944,0.034248,214.0,United Arab Emirates,ARE,ARE,20210202
0.26034,0.008989,0.28673,0.008722,2532.0,United Kingdom,GBR,GBR,20210202
0.576152,0.026084,0.554945,0.025937,364.0,Uruguay,URY,URY,20210202
0.8075,0.02057,0.78934,0.019888,394.0,Venezuela,VEN,VEN,20210202
0.589354,0.00997,0.639931,0.010218,2319.0,Vietnam,VNM,VNM,20210202
0.461358,0.029992,0.471223,0.029952,278.0,Algeria,DZA,DZA,20210203
0.674406,0.009106,0.661852,0.00902,2700.0,Argentina,ARG,ARG,20210203
0.257851,0.011175,0.262411,0.011111,1551.0,Australia,AUS,AUS,20210203
0.317868,0.016093,0.319857,0.016066,841.0,Austria,AUT,AUT,20210203
0.415562,0.026794,0.512894,0.026418,349.0,Bangladesh,BGD,BGD,20210203
0.49252,0.033461,0.517857,0.033479,224.0,Belarus,BLR,BLR,20210203
0.334349,0.015928,0.353659,0.015717,902.0,Belgium,BEL,BEL,20210203
0.716344,0.017662,0.717358,0.017681,651.0,Bolivia,BOL,BOL,20210203
0.386988,0.042857,0.357143,0.043564,126.0,Bosnia and Herzegovina,BIH,BIH,20210203
0.665833,0.004489,0.669306,0.004501,10986.0,Brazil,BRA,BRA,20210203
0.461828,0.022286,0.443775,0.022363,498.0,Bulgaria,BGR,BGR,20210203
0.29134,0.009063,0.285427,0.009119,2484.0,Canada,CAN,CAN,20210203
0.582508,0.013028,0.566298,0.012964,1448.0,Chile,CHL,CHL,20210203
0.670887,0.009944,0.667706,0.009919,2245.0,Colombia,COL,COL,20210203
0.563391,0.025478,0.563158,0.025476,380.0,Costa Rica,CRI,CRI,20210203
0.364941,0.027254,0.362179,0.027298,312.0,Croatia,HRV,HRV,20210203
0.258679,0.013484,0.264925,0.013381,1072.0,Czech Republic,CZE,CZE,20210203
0.101869,0.007302,0.081312,0.008081,1402.0,Denmark,DNK,DNK,20210203
0.703853,0.025546,0.687879,0.025171,330.0,Dominican Republic,DOM,DOM,20210203
0.749461,0.014647,0.760895,0.01488,849.0,Ecuador,ECU,ECU,20210203
0.502213,0.017009,0.475087,0.01703,863.0,Egypt,EGY,EGY,20210203
0.630992,0.024769,0.657609,0.025188,368.0,El Salvador,SLV,SLV,20210203
0.450701,0.047185,0.446429,0.047227,112.0,Ethiopia,ETH,ETH,20210203
0.204388,0.019801,0.209906,0.019607,424.0,Finland,FIN,FIN,20210203
0.37759,0.006828,0.387033,0.006796,5090.0,France,FRA,FRA,20210203
0.320909,0.006571,0.341651,0.006468,5210.0,Germany,DEU,DEU,20210203
0.556798,0.035315,0.565657,0.035393,198.0,Ghana,GHA,GHA,20210203
0.57194,0.015744,0.591189,0.015846,976.0,Greece,GRC,GRC,20210203
0.556286,0.025729,0.611111,0.026221,360.0,Guatemala,GTM,GTM,20210203
0.756201,0.026587,0.713793,0.025257,290.0,Honduras,HND,HND,20210203
0.324188,0.034658,0.333333,0.034413,186.0,Hong Kong,HKG,HKG,20210203
0.442549,0.011803,0.428653,0.011846,1759.0,Hungary,HUN,HUN,20210203
0.383681,0.009452,0.421245,0.009309,2730.0,India,IND,IND,20210203
0.604416,0.011643,0.606129,0.011652,1762.0,Indonesia,IDN,IDN,20210203
0.635562,0.022768,0.582979,0.022223,470.0,Iraq,IRQ,IRQ,20210203
0.27335,0.017005,0.261584,0.017244,669.0,Ireland,IRL,IRL,20210203
0.387104,0.014423,0.346189,0.014767,1089.0,Israel,ISR,ISR,20210203
0.373985,0.007229,0.381037,0.007203,4514.0,Italy,ITA,ITA,20210203
0.363218,0.005299,0.346273,0.005356,8063.0,Japan,JPN,JPN,20210203
0.605192,0.029135,0.574394,0.028803,289.0,Jordan,JOR,JOR,20210203
0.655427,0.039544,0.641892,0.039196,148.0,Kazakhstan,KAZ,KAZ,20210203
0.66199,0.025408,0.657143,0.025321,350.0,Kenya,KEN,KEN,20210203
0.674279,0.035849,0.631868,0.034834,182.0,Lebanon,LBN,LBN,20210203
0.37719,0.036247,0.402174,0.035829,184.0,Libya,LBY,LBY,20210203
0.606121,0.017463,0.605867,0.017461,784.0,Malaysia,MYS,MYS,20210203
0.633608,0.004986,0.623029,0.004957,9449.0,Mexico,MEX,MEX,20210203
0.713546,0.044041,0.65812,0.041977,117.0,Moldova,MDA,MDA,20210203
0.414709,0.032739,0.463519,0.032345,233.0,Morocco,MAR,MAR,20210203
0.655947,0.041654,0.677165,0.042322,127.0,Mozambique,MOZ,MOZ,20210203
0.428938,0.047244,0.495575,0.046766,113.0,Myanmar,MMR,MMR,20210203
0.532807,0.033407,0.497778,0.033336,225.0,Nepal,NPL,NPL,20210203
0.157654,0.008305,0.147783,0.008528,1827.0,Netherlands,NLD,NLD,20210203
0.208099,0.017275,0.213144,0.017124,563.0,New Zealand,NZL,NZL,20210203
0.677168,0.031877,0.688679,0.032188,212.0,Nicaragua,NIC,NIC,20210203
0.603701,0.022565,0.62963,0.022855,459.0,Nigeria,NGA,NGA,20210203
0.210705,0.009999,0.149804,0.011425,1275.0,Norway,NOR,NOR,20210203
0.457492,0.023831,0.464692,0.023804,439.0,Pakistan,PAK,PAK,20210203
0.643352,0.048971,0.588235,0.047663,102.0,Palestine,PSE,PSE,20210203
0.617572,0.035651,0.627027,0.035827,185.0,Panama,PAN,PAN,20210203
0.617441,0.033037,0.614679,0.032993,218.0,Paraguay,PRY,PRY,20210203
0.754551,0.011424,0.744345,0.011271,1459.0,Peru,PER,PER,20210203
0.700242,0.012846,0.682129,0.012639,1315.0,Philippines,PHL,PHL,20210203
0.468877,0.012836,0.451463,0.012872,1504.0,Poland,POL,POL,20210203
0.508422,0.010994,0.505558,0.010993,2069.0,Portugal,PRT,PRT,20210203
0.456998,0.021535,0.505556,0.021457,540.0,"Puerto Rico, U.S.",PRI,PRI,20210203
0.34855,0.013567,0.342857,0.01362,1225.0,Romania,ROU,ROU,20210203
0.549683,0.014439,0.495833,0.014368,1200.0,Russia,RUS,RUS,20210203
0.471143,0.024681,0.470732,0.024682,410.0,Saudi Arabia,SAU,SAU,20210203
0.419534,0.022718,0.442589,0.022571,479.0,Serbia,SRB,SRB,20210203
0.263084,0.034531,0.266667,0.034382,165.0,Singapore,SGP,SGP,20210203
0.396973,0.01978,0.388158,0.019859,608.0,Slovakia,SVK,SVK,20210203
0.281169,0.028769,0.296443,0.02832,253.0,Slovenia,SVN,SVN,20210203
0.625416,0.016273,0.599119,0.016071,908.0,South Africa,ZAF,ZAF,20210203
0.448002,0.020115,0.436782,0.020168,609.0,South Korea,KOR,KOR,20210203
0.425773,0.008497,0.46328,0.008426,3445.0,Spain,ESP,ESP,20210203
0.399758,0.042301,0.464286,0.041548,140.0,Sri Lanka,LKA,LKA,20210203
0.642566,0.040342,0.586667,0.039261,150.0,Sudan,SDN,SDN,20210203
0.160101,0.00604,0.131006,0.006564,3122.0,Sweden,SWE,SWE,20210203
0.327465,0.016921,0.329016,0.016901,772.0,Switzerland,CHE,CHE,20210203
0.235913,0.009839,0.237025,0.009823,1869.0,Taiwan,TWN,TWN,20210203
0.55764,0.012812,0.615385,0.013079,1443.0,Thailand,THA,THA,20210203
0.616489,0.027813,0.569182,0.02731,318.0,Tunisia,TUN,TUN,20210203
0.56885,0.013397,0.556686,0.013356,1376.0,Turkey,TUR,TUR,20210203
0.676895,0.012733,0.696018,0.012946,1306.0,Ukraine,UKR,UKR,20210203
0.492784,0.026014,0.468835,0.026062,369.0,United Arab Emirates,ARE,ARE,20210203
0.269894,0.008005,0.290553,0.007826,3218.0,United Kingdom,GBR,GBR,20210203
0.530868,0.021088,0.531194,0.021089,561.0,Uruguay,URY,URY,20210203
0.797648,0.015232,0.795164,0.015163,703.0,Venezuela,VEN,VEN,20210203
0.575367,0.008135,0.631145,0.008334,3519.0,Vietnam,VNM,VNM,20210203
0.384191,0.031723,0.388186,0.031662,237.0,Algeria,DZA,DZA,20210204
0.668445,0.009967,0.657407,0.009887,2268.0,Argentina,ARG,ARG,20210204
0.251032,0.011893,0.251502,0.011885,1332.0,Australia,AUS,AUS,20210204
0.307037,0.017173,0.308966,0.017143,725.0,Austria,AUT,AUT,20210204
0.536648,0.028945,0.518395,0.028886,299.0,Bangladesh,BGD,BGD,20210204
0.563008,0.037688,0.613095,0.038383,168.0,Belarus,BLR,BLR,20210204
0.298758,0.018037,0.329412,0.017565,680.0,Belgium,BEL,BEL,20210204
0.75354,0.019492,0.736328,0.019064,512.0,Bolivia,BOL,BOL,20210204
0.657813,0.004936,0.662058,0.004951,9185.0,Brazil,BRA,BRA,20210204
0.428221,0.024008,0.433255,0.023974,427.0,Bulgaria,BGR,BGR,20210204
0.335278,0.0101,0.331339,0.01013,2173.0,Canada,CAN,CAN,20210204
0.561435,0.014375,0.557322,0.01436,1195.0,Chile,CHL,CHL,20210204
0.67912,0.010653,0.667348,0.010555,1957.0,Colombia,COL,COL,20210204
0.615326,0.026809,0.584071,0.026463,339.0,Costa Rica,CRI,CRI,20210204
0.312717,0.030363,0.398467,0.028751,261.0,Croatia,HRV,HRV,20210204
0.234022,0.015114,0.246002,0.014858,813.0,Czech Republic,CZE,CZE,20210204
0.088295,0.007448,0.067197,0.00844,1131.0,Denmark,DNK,DNK,20210204
0.63403,0.033392,0.642512,0.033562,207.0,Dominican Republic,DOM,DOM,20210204
0.764124,0.015435,0.770161,0.015575,744.0,Ecuador,ECU,ECU,20210204
0.485323,0.018642,0.478442,0.018652,719.0,Egypt,EGY,EGY,20210204
0.640528,0.028258,0.635739,0.028178,291.0,El Salvador,SLV,SLV,20210204
0.334687,0.049393,0.466019,0.046723,103.0,Ethiopia,ETH,ETH,20210204
0.1837,0.022763,0.201923,0.021958,312.0,Finland,FIN,FIN,20210204
0.363873,0.007717,0.373537,0.007675,3930.0,France,FRA,FRA,20210204
0.324179,0.007414,0.353295,0.00726,4158.0,Germany,DEU,DEU,20210204
0.641983,0.032524,0.639269,0.03247,219.0,Ghana,GHA,GHA,20210204
0.587241,0.01684,0.599057,0.016917,848.0,Greece,GRC,GRC,20210204
0.705291,0.02514,0.673352,0.024439,349.0,Guatemala,GTM,GTM,20210204
0.746684,0.024766,0.753289,0.024985,304.0,Honduras,HND,HND,20210204
0.243674,0.032215,0.248619,0.031998,181.0,Hong Kong,HKG,HKG,20210204
0.420507,0.013468,0.400755,0.013566,1325.0,Hungary,HUN,HUN,20210204
0.376152,0.010271,0.424687,0.010066,2317.0,India,IND,IND,20210204
0.5804,0.01285,0.588957,0.012889,1467.0,Indonesia,IDN,IDN,20210204
0.595195,0.024157,0.585132,0.024066,417.0,Iraq,IRQ,IRQ,20210204
0.230652,0.018311,0.233645,0.018229,535.0,Ireland,IRL,IRL,20210204
0.383335,0.015257,0.31128,0.016021,922.0,Israel,ISR,ISR,20210204
0.366218,0.007781,0.375161,0.007742,3873.0,Italy,ITA,ITA,20210204
0.352276,0.005578,0.338566,0.005631,7198.0,Japan,JPN,JPN,20210204
0.612174,0.034129,0.580952,0.033704,210.0,Jordan,JOR,JOR,20210204
0.608882,0.039897,0.632653,0.040387,147.0,Kazakhstan,KAZ,KAZ,20210204
0.668184,0.026352,0.666667,0.026322,321.0,Kenya,KEN,KEN,20210204
0.6278,0.032259,0.662037,0.032967,216.0,Lebanon,LBN,LBN,20210204
0.39237,0.039111,0.408805,0.038845,159.0,Libya,LBY,LBY,20210204
0.58985,0.019457,0.594044,0.019488,638.0,Malaysia,MYS,MYS,20210204
0.628054,0.005278,0.62549,0.00527,8411.0,Mexico,MEX,MEX,20210204
0.361886,0.033109,0.389908,0.032622,218.0,Morocco,MAR,MAR,20210204
0.831892,0.036642,0.830189,0.036495,106.0,Mozambique,MOZ,MOZ,20210204
0.435345,0.036926,0.478261,0.036651,184.0,Nepal,NPL,NPL,20210204
0.180915,0.010392,0.164706,0.010785,1275.0,Netherlands,NLD,NLD,20210204
0.166084,0.018039,0.166276,0.018031,427.0,New Zealand,NZL,NZL,20210204
0.62021,0.035158,0.641711,0.035586,187.0,Nicaragua,NIC,NIC,20210204
0.676289,0.022125,0.641189,0.021582,471.0,Nigeria,NGA,NGA,20210204
0.181309,0.010633,0.137833,0.011884,1052.0,Norway,NOR,NOR,20210204
0.416352,0.024887,0.422785,0.024835,395.0,Pakistan,PAK,PAK,20210204
0.624652,0.038518,0.61875,0.038401,160.0,Panama,PAN,PAN,20210204
0.658185,0.032507,0.610619,0.031621,226.0,Paraguay,PRY,PRY,20210204
0.76917,0.012215,0.747826,0.011852,1265.0,Peru,PER,PER,20210204
0.681189,0.013948,0.671958,0.013845,1134.0,Philippines,PHL,PHL,20210204
0.450522,0.014304,0.44665,0.014315,1209.0,Poland,POL,POL,20210204
0.490493,0.012365,0.501834,0.012363,1636.0,Portugal,PRT,PRT,20210204
0.522042,0.023545,0.523282,0.023547,451.0,"Puerto Rico, U.S.",PRI,PRI,20210204
0.324209,0.015497,0.321978,0.015525,910.0,Romania,ROU,ROU,20210204
0.551694,0.014713,0.514286,0.01464,1155.0,Russia,RUS,RUS,20210204
0.503569,0.027156,0.461538,0.027236,338.0,Saudi Arabia,SAU,SAU,20210204
0.38025,0.026245,0.391931,0.026098,347.0,Serbia,SRB,SRB,20210204
0.343744,0.045246,0.324074,0.045916,108.0,Singapore,SGP,SGP,20210204
0.441532,0.022711,0.445833,0.022689,480.0,Slovakia,SVK,SVK,20210204
0.344224,0.034026,0.36,0.03368,200.0,Slovenia,SVN,SVN,20210204
0.628628,0.018272,0.603064,0.018044,718.0,South Africa,ZAF,ZAF,20210204
0.425956,0.020708,0.428322,0.020694,572.0,South Korea,KOR,KOR,20210204
0.443237,0.009568,0.459469,0.009537,2714.0,Spain,ESP,ESP,20210204
0.418591,0.043312,0.477612,0.042777,134.0,Sri Lanka,LKA,LKA,20210204
0.576772,0.043278,0.529851,0.042841,134.0,Sudan,SDN,SDN,20210204
0.150857,0.006576,0.126854,0.007072,2562.0,Sweden,SWE,SWE,20210204
0.329743,0.018365,0.308057,0.0187,633.0,Switzerland,CHE,CHE,20210204
0.21715,0.010295,0.223443,0.01019,1638.0,Taiwan,TWN,TWN,20210204
0.544996,0.013758,0.578743,0.013875,1289.0,Thailand,THA,THA,20210204
0.538938,0.032208,0.5,0.03211,242.0,Tunisia,TUN,TUN,20210204
0.569323,0.013681,0.559181,0.013645,1318.0,Turkey,TUR,TUR,20210204
0.680644,0.013383,0.71366,0.013802,1142.0,Ukraine,UKR,UKR,20210204
0.517982,0.029199,0.486395,0.029191,294.0,United Arab Emirates,ARE,ARE,20210204
0.268788,0.00879,0.284793,0.008635,2637.0,United Kingdom,GBR,GBR,20210204
0.525497,0.022267,0.539841,0.022309,502.0,Uruguay,URY,URY,20210204
0.817518,0.017084,0.795699,0.016366,558.0,Venezuela,VEN,VEN,20210204
0.601754,0.009256,0.620364,0.009337,2750.0,Vietnam,VNM,VNM,20210204
0.503121,0.032065,0.487705,0.032074,244.0,Algeria,DZA,DZA,20210205
0.664455,0.010516,0.654128,0.010439,2047.0,Argentina,ARG,ARG,20210205
0.266063,0.012239,0.258014,0.012361,1279.0,Australia,AUS,AUS,20210205
0.311304,0.01841,0.309033,0.018447,631.0,Austria,AUT,AUT,20210205
0.382451,0.02882,0.5,0.028012,302.0,Bangladesh,BGD,BGD,20210205
0.570409,0.037311,0.570621,0.037313,177.0,Belarus,BLR,BLR,20210205
0.314678,0.01844,0.321928,0.018328,643.0,Belgium,BEL,BEL,20210205
0.742575,0.019549,0.757261,0.019935,482.0,Bolivia,BOL,BOL,20210205
0.665932,0.005238,0.664085,0.00523,8133.0,Brazil,BRA,BRA,20210205
0.433376,0.025034,0.439086,0.024997,394.0,Bulgaria,BGR,BGR,20210205
0.287836,0.010239,0.296129,0.010154,1989.0,Canada,CAN,CAN,20210205
0.563014,0.015298,0.570611,0.015329,1048.0,Chile,CHL,CHL,20210205
0.671912,0.011333,0.65437,0.011188,1762.0,Colombia,COL,COL,20210205
0.507597,0.02896,0.508361,0.028961,299.0,Costa Rica,CRI,CRI,20210205
0.348861,0.031179,0.378601,0.030638,243.0,Croatia,HRV,HRV,20210205
0.249545,0.015507,0.25599,0.015377,793.0,Czech Republic,CZE,CZE,20210205
0.092703,0.007762,0.062048,0.009331,967.0,Denmark,DNK,DNK,20210205
0.608139,0.034198,0.626866,0.034519,201.0,Dominican Republic,DOM,DOM,20210205
0.712874,0.017878,0.729773,0.018214,618.0,Ecuador,ECU,ECU,20210205
0.413639,0.019181,0.434978,0.019055,669.0,Egypt,EGY,EGY,20210205
0.739206,0.027979,0.71374,0.027178,262.0,El Salvador,SLV,SLV,20210205
0.159477,0.022707,0.203175,0.020661,315.0,Finland,FIN,FIN,20210205
0.369366,0.008117,0.375105,0.008091,3559.0,France,FRA,FRA,20210205
0.331735,0.007554,0.340447,0.007506,3936.0,Germany,DEU,DEU,20210205
0.667693,0.034402,0.698324,0.035306,179.0,Ghana,GHA,GHA,20210205
0.569028,0.017531,0.575377,0.017563,796.0,Greece,GRC,GRC,20210205
0.613539,0.027924,0.620462,0.02802,303.0,Guatemala,GTM,GTM,20210205
0.692104,0.028855,0.712551,0.029432,247.0,Honduras,HND,HND,20210205
0.350429,0.036734,0.308176,0.037956,159.0,Hong Kong,HKG,HKG,20210205
0.439837,0.013431,0.417346,0.013519,1349.0,Hungary,HUN,HUN,20210205
0.398517,0.01065,0.430883,0.010529,2163.0,India,IND,IND,20210205
0.5547,0.013275,0.568557,0.013321,1393.0,Indonesia,IDN,IDN,20210205
0.489793,0.02428,0.554762,0.024422,420.0,Iraq,IRQ,IRQ,20210205
0.260631,0.019035,0.258491,0.019086,530.0,Ireland,IRL,IRL,20210205
0.393182,0.016269,0.31411,0.01712,815.0,Israel,ISR,ISR,20210205
0.357178,0.008055,0.376968,0.007964,3621.0,Italy,ITA,ITA,20210205
0.343564,0.005508,0.324523,0.005587,7226.0,Japan,JPN,JPN,20210205
0.635448,0.030018,0.597015,0.029455,268.0,Jordan,JOR,JOR,20210205
0.601263,0.043074,0.583333,0.04278,132.0,Kazakhstan,KAZ,KAZ,20210205
0.66324,0.028487,0.653571,0.028294,280.0,Kenya,KEN,KEN,20210205
0.557006,0.037797,0.575581,0.037987,172.0,Lebanon,LBN,LBN,20210205
0.511562,0.042736,0.459854,0.042863,137.0,Libya,LBY,LBY,20210205
0.571483,0.019608,0.552795,0.019516,644.0,Malaysia,MYS,MYS,20210205
0.628032,0.005628,0.620912,0.005607,7431.0,Mexico,MEX,MEX,20210205
0.404585,0.036014,0.406417,0.035988,187.0,Morocco,MAR,MAR,20210205
0.680686,0.04617,0.686275,0.04639,102.0,Mozambique,MOZ,MOZ,20210205
0.477536,0.035714,0.502538,0.035678,197.0,Nepal,NPL,NPL,20210205
0.149617,0.009902,0.140422,0.010166,1232.0,Netherlands,NLD,NLD,20210205
0.1886,0.018645,0.189616,0.018607,443.0,New Zealand,NZL,NZL,20210205
0.65437,0.039004,0.675862,0.039631,145.0,Nicaragua,NIC,NIC,20210205
0.621142,0.023674,0.618483,0.023642,422.0,Nigeria,NGA,NGA,20210205
0.190488,0.01124,0.13563,0.012891,929.0,Norway,NOR,NOR,20210205
0.413503,0.026115,0.450549,0.025848,364.0,Pakistan,PAK,PAK,20210205
0.577504,0.041084,0.617021,0.041747,141.0,Panama,PAN,PAN,20210205
0.56464,0.037774,0.594118,0.038139,170.0,Paraguay,PRY,PRY,20210205
0.734211,0.012418,0.742742,0.01255,1240.0,Peru,PER,PER,20210205
0.680517,0.014576,0.666667,0.014417,1047.0,Philippines,PHL,PHL,20210205
0.431738,0.01485,0.424707,0.01488,1109.0,Poland,POL,POL,20210205
0.496428,0.013095,0.499657,0.013094,1459.0,Portugal,PRT,PRT,20210205
0.587981,0.023989,0.555814,0.023764,430.0,"Puerto Rico, U.S.",PRI,PRI,20210205
0.318026,0.015502,0.327887,0.015379,918.0,Romania,ROU,ROU,20210205
0.544847,0.015973,0.515306,0.015916,980.0,Russia,RUS,RUS,20210205
0.482245,0.027533,0.446483,0.027675,327.0,Saudi Arabia,SAU,SAU,20210205
0.382276,0.02623,0.424157,0.025791,356.0,Serbia,SRB,SRB,20210205
0.294887,0.042412,0.325203,0.041284,123.0,Singapore,SGP,SGP,20210205
0.394903,0.022647,0.392704,0.022669,466.0,Slovakia,SVK,SVK,20210205
0.334495,0.035383,0.331461,0.035464,178.0,Slovenia,SVN,SVN,20210205
0.634242,0.018581,0.606936,0.018323,692.0,South Africa,ZAF,ZAF,20210205
0.480169,0.023323,0.470588,0.023345,459.0,South Korea,KOR,KOR,20210205
0.423004,0.009908,0.45004,0.009839,2522.0,Spain,ESP,ESP,20210205
0.46391,0.046375,0.551724,0.046504,116.0,Sri Lanka,LKA,LKA,20210205
0.572679,0.041903,0.605839,0.042419,137.0,Sudan,SDN,SDN,20210205
0.145767,0.006849,0.132106,0.007138,2445.0,Sweden,SWE,SWE,20210205
0.291813,0.019152,0.297723,0.019041,571.0,Switzerland,CHE,CHE,20210205
0.222963,0.011172,0.227273,0.011097,1408.0,Taiwan,TWN,TWN,20210205
0.58873,0.01455,0.623423,0.014776,1110.0,Thailand,THA,THA,20210205
0.517605,0.030926,0.463602,0.030989,261.0,Tunisia,TUN,TUN,20210205
0.609662,0.014703,0.576991,0.014518,1130.0,Turkey,TUR,TUR,20210205
0.676827,0.01415,0.684259,0.014238,1080.0,Ukraine,UKR,UKR,20210205
0.42021,0.027621,0.428571,0.02755,322.0,United Arab Emirates,ARE,ARE,20210205
0.273315,0.009131,0.296725,0.008908,2504.0,United Kingdom,GBR,GBR,20210205
0.498229,0.024368,0.50237,0.024368,422.0,Uruguay,URY,URY,20210205
0.795068,0.016605,0.798291,0.016703,585.0,Venezuela,VEN,VEN,20210205
0.585671,0.009762,0.622871,0.009922,2466.0,Vietnam,VNM,VNM,20210205
0.375754,0.030959,0.431907,0.03027,257.0,Algeria,DZA,DZA,20210206
0.654829,0.010771,0.638693,0.01066,1990.0,Argentina,ARG,ARG,20210206
0.226166,0.012117,0.24077,0.011856,1246.0,Australia,AUS,AUS,20210206
0.27743,0.017763,0.286595,0.017589,649.0,Austria,AUT,AUT,20210206
0.49922,0.030631,0.520599,0.030657,267.0,Bangladesh,BGD,BGD,20210206
0.745002,0.038,0.686667,0.035707,150.0,Belarus,BLR,BLR,20210206
0.299791,0.018727,0.313821,0.01849,615.0,Belgium,BEL,BEL,20210206
0.713333,0.022396,0.698337,0.022065,421.0,Bolivia,BOL,BOL,20210206
0.317001,0.047841,0.362745,0.0463,102.0,Bosnia and Herzegovina,BIH,BIH,20210206
0.639049,0.00533,0.63813,0.005327,8130.0,Brazil,BRA,BRA,20210206
0.409532,0.02532,0.395722,0.025462,374.0,Bulgaria,BGR,BGR,20210206
0.304055,0.010143,0.296351,0.010217,2028.0,Canada,CAN,CAN,20210206
0.536957,0.015432,0.525763,0.01541,1048.0,Chile,CHL,CHL,20210206
0.668313,0.011514,0.6332,0.011248,1753.0,Colombia,COL,COL,20210206
0.621485,0.029842,0.557554,0.029142,278.0,Costa Rica,CRI,CRI,20210206
0.334113,0.032087,0.357143,0.031586,224.0,Croatia,HRV,HRV,20210206
0.262161,0.015663,0.275184,0.015425,814.0,Czech Republic,CZE,CZE,20210206
0.0986,0.008441,0.074949,0.009557,974.0,Denmark,DNK,DNK,20210206
0.577515,0.034168,0.591346,0.034332,208.0,Dominican Republic,DOM,DOM,20210206
0.757645,0.017383,0.741732,0.017018,635.0,Ecuador,ECU,ECU,20210206
0.498383,0.018751,0.495787,0.018751,712.0,Egypt,EGY,EGY,20210206
0.657067,0.028174,0.651568,0.028069,287.0,El Salvador,SLV,SLV,20210206
0.235024,0.023244,0.234234,0.023271,333.0,Finland,FIN,FIN,20210206
0.350675,0.007839,0.353321,0.007826,3719.0,France,FRA,FRA,20210206
0.299669,0.007189,0.315878,0.007085,4182.0,Germany,DEU,DEU,20210206
0.578708,0.035709,0.63388,0.0366,183.0,Ghana,GHA,GHA,20210206
0.57302,0.017112,0.581731,0.017159,832.0,Greece,GRC,GRC,20210206
0.661018,0.027894,0.609121,0.02706,307.0,Guatemala,GTM,GTM,20210206
0.563854,0.031244,0.629167,0.032077,240.0,Honduras,HND,HND,20210206
0.308884,0.037844,0.320261,0.037476,153.0,Hong Kong,HKG,HKG,20210206
0.408653,0.013493,0.387739,0.013613,1305.0,Hungary,HUN,HUN,20210206
0.401163,0.010731,0.431253,0.01062,2131.0,India,IND,IND,20210206
0.564901,0.013708,0.563359,0.013703,1310.0,Indonesia,IDN,IDN,20210206
0.606968,0.02464,0.553922,0.02421,408.0,Iraq,IRQ,IRQ,20210206
0.236654,0.018884,0.228283,0.019123,495.0,Ireland,IRL,IRL,20210206
0.356786,0.015286,0.320472,0.015692,933.0,Israel,ISR,ISR,20210206
0.326861,0.007729,0.339547,0.007656,3755.0,Italy,ITA,ITA,20210206
