smoothed_trust_healthcare,smoothed_trust_healthcare_se,sample_size,country,iso_code,gid_0,survey_date
0.31916,0.003913,14212.0,Netherlands,NLD,NLD,20210106
0.514691,0.007753,4243.0,New Zealand,NZL,NZL,20210106
0.516151,0.012125,1714.0,Nicaragua,NIC,NIC,20210106
0.441162,0.008146,3724.0,Nigeria,NGA,NGA,20210106
0.461853,0.005047,9784.0,Norway,NOR,NOR,20210106
0.601975,0.030255,262.0,Oman,OMN,OMN,20210106
0.47204,0.007708,4202.0,Pakistan,PAK,PAK,20210106
0.465561,0.016601,925.0,Palestine,PSE,PSE,20210106
0.570492,0.011179,1980.0,Panama,PAN,PAN,20210106
0.491159,0.012013,1754.0,Paraguay,PRY,PRY,20210106
0.534621,0.005781,7464.0,Peru,PER,PER,20210106
0.457158,0.004768,10927.0,Philippines,PHL,PHL,20210106
0.379385,0.004624,11034.0,Poland,POL,POL,20210106
0.641609,0.004721,10953.0,Portugal,PRT,PRT,20210106
0.706608,0.007275,3914.0,"Puerto Rico, U.S.",PRI,PRI,20210106
0.566361,0.022645,488.0,Qatar,QAT,QAT,20210106
0.460564,0.005279,8911.0,Romania,ROU,ROU,20210106
0.258306,0.004571,9164.0,Russia,RUS,RUS,20210106
0.552787,0.010414,2291.0,Saudi Arabia,SAU,SAU,20210106
0.349627,0.033046,217.0,Senegal,SEN,SEN,20210106
0.312546,0.009484,2395.0,Serbia,SRB,SRB,20210106
0.557806,0.013248,1434.0,Singapore,SGP,SGP,20210106
0.461029,0.007005,5069.0,Slovakia,SVK,SVK,20210106
0.397267,0.012414,1557.0,Slovenia,SVN,SVN,20210106
0.458656,0.004686,11332.0,South Africa,ZAF,ZAF,20210106
0.675214,0.006339,5462.0,South Korea,KOR,KOR,20210106
0.617876,0.003282,21981.0,Spain,ESP,ESP,20210106
0.546031,0.01577,996.0,Sri Lanka,LKA,LKA,20210106
0.47817,0.013568,1357.0,Sudan,SDN,SDN,20210106
0.55103,0.003211,24046.0,Sweden,SWE,SWE,20210106
0.391844,0.006419,5786.0,Switzerland,CHE,CHE,20210106
0.543674,0.004296,13503.0,Taiwan,TWN,TWN,20210106
0.456576,0.027383,333.0,Tanzania,TZA,TZA,20210106
0.555229,0.003176,24495.0,Thailand,THA,THA,20210106
0.425901,0.010709,2132.0,Tunisia,TUN,TUN,20210106
0.373372,0.004189,13336.0,Turkey,TUR,TUR,20210106
0.295573,0.004549,10111.0,Ukraine,UKR,UKR,20210106
0.524216,0.010867,2143.0,United Arab Emirates,ARE,ARE,20210106
0.498651,0.003121,25687.0,United Kingdom,GBR,GBR,20210106
0.536828,0.007089,4966.0,Uruguay,URY,URY,20210106
0.295904,0.018433,619.0,Uzbekistan,UZB,UZB,20210106
0.509527,0.0067,5591.0,Venezuela,VEN,VEN,20210106
0.515103,0.004694,11349.0,Vietnam,VNM,VNM,20210106
0.358114,0.021013,534.0,Yemen,YEM,YEM,20210106
0.489192,0.020144,620.0,Afghanistan,AFG,AFG,20210107
0.389643,0.021122,545.0,Albania,ALB,ALB,20210107
0.326592,0.010215,2115.0,Algeria,DZA,DZA,20210107
0.562259,0.02654,348.0,Angola,AGO,AGO,20210107
0.557286,0.003387,21520.0,Argentina,ARG,ARG,20210107
0.287973,0.026305,293.0,Armenia,ARM,ARM,20210107
0.525965,0.004247,13877.0,Australia,AUS,AUS,20210107
0.377779,0.006311,5921.0,Austria,AUT,AUT,20210107
0.192408,0.015855,646.0,Azerbaijan,AZE,AZE,20210107
0.550877,0.009286,2876.0,Bangladesh,BGD,BGD,20210107
0.212526,0.009351,1934.0,Belarus,BLR,BLR,20210107
0.418304,0.006437,5933.0,Belgium,BEL,BEL,20210107
0.419924,0.04196,135.0,Benin,BEN,BEN,20210107
0.52445,0.007018,5159.0,Bolivia,BOL,BOL,20210107
0.344644,0.016026,915.0,Bosnia and Herzegovina,BIH,BIH,20210107
0.693923,0.00147,98301.0,Brazil,BRA,BRA,20210107
0.397333,0.009238,2815.0,Bulgaria,BGR,BGR,20210107
0.368272,0.029305,267.0,Burkina Faso,BFA,BFA,20210107
0.498512,0.028871,297.0,Cambodia,KHM,KHM,20210107
0.290598,0.02452,330.0,Cameroon,CMR,CMR,20210107
0.513543,0.00357,19833.0,Canada,CAN,CAN,20210107
0.593876,0.004963,9812.0,Chile,CHL,CHL,20210107
0.589019,0.003411,20817.0,Colombia,COL,COL,20210107
0.68649,0.007514,3828.0,Costa Rica,CRI,CRI,20210107
0.436204,0.022648,481.0,C̫te d'Ivoire,CIV,CIV,20210107
0.342809,0.008734,2963.0,Croatia,HRV,HRV,20210107
0.427612,0.005694,7762.0,Czech Republic,CZE,CZE,20210107
0.376679,0.032765,220.0,Democratic Republic of the Congo,COD,COD,20210107
0.476839,0.004819,11803.0,Denmark,DNK,DNK,20210107
0.46088,0.009074,3014.0,Dominican Republic,DOM,DOM,20210107
0.507232,0.006114,6713.0,Ecuador,ECU,ECU,20210107
0.424489,0.004886,10313.0,Egypt,EGY,EGY,20210107
0.595485,0.008601,3295.0,El Salvador,SLV,SLV,20210107
0.635328,0.023498,424.0,Ethiopia,ETH,ETH,20210107
0.55389,0.009086,3036.0,Finland,FIN,FIN,20210107
0.448565,0.002783,31952.0,France,FRA,FRA,20210107
0.392254,0.002562,36334.0,Germany,DEU,DEU,20210107
0.440177,0.015222,1064.0,Ghana,GHA,GHA,20210107
0.521002,0.006901,5264.0,Greece,GRC,GRC,20210107
0.575983,0.008923,3084.0,Guatemala,GTM,GTM,20210107
0.462105,0.050243,109.0,Guinea,GIN,GIN,20210107
0.287991,0.029404,241.0,Haiti,HTI,HTI,20210107
0.576651,0.010509,2275.0,Honduras,HND,HND,20210107
0.498757,0.011551,1899.0,Hong Kong,HKG,HKG,20210107
0.370194,0.004483,12599.0,Hungary,HUN,HUN,20210107
0.563604,0.003218,23769.0,India,IND,IND,20210107
0.400973,0.003846,16233.0,Indonesia,IDN,IDN,20210107
0.437525,0.008822,3174.0,Iraq,IRQ,IRQ,20210107
0.568289,0.006134,6576.0,Ireland,IRL,IRL,20210107
0.52261,0.006597,5978.0,Israel,ISR,ISR,20210107
0.642374,0.002419,39325.0,Italy,ITA,ITA,20210107
0.593567,0.001887,67772.0,Japan,JPN,JPN,20210107
0.332033,0.010117,2170.0,Jordan,JOR,JOR,20210107
0.231686,0.013453,990.0,Kazakhstan,KAZ,KAZ,20210107
0.572851,0.009024,3008.0,Kenya,KEN,KEN,20210107
0.452458,0.022594,497.0,Kuwait,KWT,KWT,20210107
0.360341,0.024015,414.0,Kyrgyzstan,KGZ,KGZ,20210107
0.462812,0.032246,249.0,Laos,LAO,LAO,20210107
0.397625,0.01147,1838.0,Lebanon,LBN,LBN,20210107
0.453961,0.013754,1341.0,Libya,LBY,LBY,20210107
0.337076,0.039,136.0,Madagascar,MDG,MDG,20210107
0.520112,0.006274,6340.0,Malaysia,MYS,MYS,20210107
0.441597,0.032102,248.0,Mali,MLI,MLI,20210107
0.662705,0.001825,67104.0,Mexico,MEX,MEX,20210107
0.279867,0.015597,830.0,Moldova,MDA,MDA,20210107
0.445842,0.012263,1647.0,Morocco,MAR,MAR,20210107
0.565111,0.023792,432.0,Mozambique,MOZ,MOZ,20210107
0.672514,0.010859,1867.0,Myanmar,MMR,MMR,20210107
0.542477,0.01183,1773.0,Nepal,NPL,NPL,20210107
0.320867,0.00388,14494.0,Netherlands,NLD,NLD,20210107
0.516711,0.007629,4375.0,New Zealand,NZL,NZL,20210107
0.512704,0.011834,1803.0,Nicaragua,NIC,NIC,20210107
0.446495,0.00804,3828.0,Nigeria,NGA,NGA,20210107
0.456199,0.004984,10017.0,Norway,NOR,NOR,20210107
0.620622,0.02887,285.0,Oman,OMN,OMN,20210107
0.465925,0.007695,4208.0,Pakistan,PAK,PAK,20210107
0.467172,0.016596,943.0,Palestine,PSE,PSE,20210107
0.575123,0.010856,2096.0,Panama,PAN,PAN,20210107
0.473288,0.011681,1842.0,Paraguay,PRY,PRY,20210107
0.53545,0.005659,7796.0,Peru,PER,PER,20210107
0.461439,0.004661,11462.0,Philippines,PHL,PHL,20210107
0.381179,0.004586,11233.0,Poland,POL,POL,20210107
0.635417,0.004676,11252.0,Portugal,PRT,PRT,20210107
0.70965,0.007109,4076.0,"Puerto Rico, U.S.",PRI,PRI,20210107
0.564597,0.02281,480.0,Qatar,QAT,QAT,20210107
0.460755,0.005255,8995.0,Romania,ROU,ROU,20210107
0.259685,0.004448,9717.0,Russia,RUS,RUS,20210107
0.556908,0.010373,2300.0,Saudi Arabia,SAU,SAU,20210107
0.333513,0.032264,222.0,Senegal,SEN,SEN,20210107
0.311814,0.009331,2473.0,Serbia,SRB,SRB,20210107
0.558764,0.012911,1497.0,Singapore,SGP,SGP,20210107
0.463986,0.006986,5107.0,Slovakia,SVK,SVK,20210107
0.392946,0.012199,1609.0,Slovenia,SVN,SVN,20210107
0.45636,0.00461,11706.0,South Africa,ZAF,ZAF,20210107
0.662571,0.006344,5572.0,South Korea,KOR,KOR,20210107
0.617474,0.003221,22824.0,Spain,ESP,ESP,20210107
0.54471,0.015708,1004.0,Sri Lanka,LKA,LKA,20210107
0.477206,0.013479,1375.0,Sudan,SDN,SDN,20210107
0.551013,0.003188,24386.0,Sweden,SWE,SWE,20210107
0.388681,0.006357,5879.0,Switzerland,CHE,CHE,20210107
0.543417,0.004274,13637.0,Taiwan,TWN,TWN,20210107
0.482404,0.027454,336.0,Tanzania,TZA,TZA,20210107
0.557507,0.003078,26076.0,Thailand,THA,THA,20210107
0.43153,0.010441,2253.0,Tunisia,TUN,TUN,20210107
0.376162,0.004182,13413.0,Turkey,TUR,TUR,20210107
0.295884,0.004424,10687.0,Ukraine,UKR,UKR,20210107
0.529335,0.010672,2225.0,United Arab Emirates,ARE,ARE,20210107
0.497056,0.003135,25455.0,United Kingdom,GBR,GBR,20210107
0.531793,0.006934,5201.0,Uruguay,URY,URY,20210107
0.288498,0.017978,640.0,Uzbekistan,UZB,UZB,20210107
0.501295,0.006539,5873.0,Venezuela,VEN,VEN,20210107
0.515259,0.004667,11481.0,Vietnam,VNM,VNM,20210107
0.366249,0.020934,543.0,Yemen,YEM,YEM,20210107
0.478811,0.020072,623.0,Afghanistan,AFG,AFG,20210108
0.406717,0.021372,540.0,Albania,ALB,ALB,20210108
0.329873,0.010157,2145.0,Algeria,DZA,DZA,20210108
0.548893,0.026668,347.0,Angola,AGO,AGO,20210108
0.554097,0.003333,22257.0,Argentina,ARG,ARG,20210108
0.296572,0.026213,313.0,Armenia,ARM,ARM,20210108
0.524237,0.004215,14084.0,Australia,AUS,AUS,20210108
0.375783,0.006312,5922.0,Austria,AUT,AUT,20210108
0.205814,0.01654,629.0,Azerbaijan,AZE,AZE,20210108
0.555672,0.009218,2903.0,Bangladesh,BGD,BGD,20210108
0.219201,0.00941,1948.0,Belarus,BLR,BLR,20210108
0.417363,0.006418,5954.0,Belgium,BEL,BEL,20210108
0.437722,0.041684,139.0,Benin,BEN,BEN,20210108
0.521456,0.00684,5427.0,Bolivia,BOL,BOL,20210108
0.340729,0.015854,931.0,Bosnia and Herzegovina,BIH,BIH,20210108
0.697283,0.001452,100158.0,Brazil,BRA,BRA,20210108
0.40069,0.009199,2848.0,Bulgaria,BGR,BGR,20210108
0.364489,0.028498,283.0,Burkina Faso,BFA,BFA,20210108
0.484364,0.028249,305.0,Cambodia,KHM,KHM,20210108
0.285088,0.023532,355.0,Cameroon,CMR,CMR,20210108
0.512078,0.003546,20038.0,Canada,CAN,CAN,20210108
0.591255,0.004926,9991.0,Chile,CHL,CHL,20210108
0.585319,0.003335,21852.0,Colombia,COL,COL,20210108
0.683776,0.007529,3840.0,Costa Rica,CRI,CRI,20210108
0.412667,0.021865,509.0,C̫te d'Ivoire,CIV,CIV,20210108
0.342564,0.008671,3057.0,Croatia,HRV,HRV,20210108
0.423198,0.005664,7840.0,Czech Republic,CZE,CZE,20210108
0.372932,0.031979,230.0,Democratic Republic of the Congo,COD,COD,20210108
0.47718,0.004813,11863.0,Denmark,DNK,DNK,20210108
0.451673,0.008945,3103.0,Dominican Republic,DOM,DOM,20210108
0.50581,0.00597,7037.0,Ecuador,ECU,ECU,20210108
0.428101,0.004907,10212.0,Egypt,EGY,EGY,20210108
0.583852,0.008641,3305.0,El Salvador,SLV,SLV,20210108
0.631594,0.023787,415.0,Ethiopia,ETH,ETH,20210108
0.542628,0.009122,3042.0,Finland,FIN,FIN,20210108
0.451294,0.002748,32799.0,France,FRA,FRA,20210108
0.391898,0.002547,36747.0,Germany,DEU,DEU,20210108
0.430008,0.015284,1048.0,Ghana,GHA,GHA,20210108
0.513163,0.006863,5337.0,Greece,GRC,GRC,20210108
0.579931,0.008806,3161.0,Guatemala,GTM,GTM,20210108
0.423369,0.047857,115.0,Guinea,GIN,GIN,20210108
0.29145,0.029001,250.0,Haiti,HTI,HTI,20210108
0.576924,0.010373,2339.0,Honduras,HND,HND,20210108
0.497164,0.011652,1855.0,Hong Kong,HKG,HKG,20210108
0.37873,0.004437,12808.0,Hungary,HUN,HUN,20210108
0.561156,0.003257,23239.0,India,IND,IND,20210108
0.39509,0.003815,16412.0,Indonesia,IDN,IDN,20210108
0.446859,0.008855,3169.0,Iraq,IRQ,IRQ,20210108
0.569499,0.006143,6561.0,Ireland,IRL,IRL,20210108
0.514699,0.006855,5555.0,Israel,ISR,ISR,20210108
0.64249,0.002413,39491.0,Italy,ITA,ITA,20210108
0.592388,0.00188,68367.0,Japan,JPN,JPN,20210108
0.314951,0.009995,2177.0,Jordan,JOR,JOR,20210108
0.227932,0.013257,1009.0,Kazakhstan,KAZ,KAZ,20210108
0.576384,0.0089,3085.0,Kenya,KEN,KEN,20210108
0.471416,0.022687,492.0,Kuwait,KWT,KWT,20210108
0.363156,0.023805,418.0,Kyrgyzstan,KGZ,KGZ,20210108
0.444388,0.032215,243.0,Laos,LAO,LAO,20210108
0.393783,0.01124,1905.0,Lebanon,LBN,LBN,20210108
0.458103,0.013643,1366.0,Libya,LBY,LBY,20210108
0.361216,0.041581,126.0,Madagascar,MDG,MDG,20210108
0.519995,0.006121,6653.0,Malaysia,MYS,MYS,20210108
0.452646,0.031892,255.0,Mali,MLI,MLI,20210108
0.660878,0.001799,69211.0,Mexico,MEX,MEX,20210108
0.289558,0.015509,856.0,Moldova,MDA,MDA,20210108
0.442901,0.012137,1677.0,Morocco,MAR,MAR,20210108
0.550693,0.022988,462.0,Mozambique,MOZ,MOZ,20210108
0.670271,0.010841,1880.0,Myanmar,MMR,MMR,20210108
0.541177,0.01175,1798.0,Nepal,NPL,NPL,20210108
0.320347,0.003851,14753.0,Netherlands,NLD,NLD,20210108
0.517381,0.007572,4438.0,New Zealand,NZL,NZL,20210108
0.518649,0.011682,1851.0,Nicaragua,NIC,NIC,20210108
0.439435,0.007945,3903.0,Nigeria,NGA,NGA,20210108
0.454877,0.004961,10105.0,Norway,NOR,NOR,20210108
0.617672,0.028848,291.0,Oman,OMN,OMN,20210108
0.46794,0.007717,4184.0,Pakistan,PAK,PAK,20210108
0.46219,0.016772,921.0,Palestine,PSE,PSE,20210108
0.569141,0.010769,2143.0,Panama,PAN,PAN,20210108
0.474566,0.011616,1872.0,Paraguay,PRY,PRY,20210108
0.539003,0.005522,8178.0,Peru,PER,PER,20210108
0.464934,0.004673,11415.0,Philippines,PHL,PHL,20210108
0.383071,0.004554,11406.0,Poland,POL,POL,20210108
0.633142,0.004657,11360.0,Portugal,PRT,PRT,20210108
0.703474,0.007108,4134.0,"Puerto Rico, U.S.",PRI,PRI,20210108
0.568745,0.022594,491.0,Qatar,QAT,QAT,20210108
0.463775,0.005219,9133.0,Romania,ROU,ROU,20210108
0.256899,0.00438,9949.0,Russia,RUS,RUS,20210108
0.557049,0.010507,2237.0,Saudi Arabia,SAU,SAU,20210108
0.318837,0.031832,223.0,Senegal,SEN,SEN,20210108
0.317883,0.009274,2532.0,Serbia,SRB,SRB,20210108
0.539643,0.012867,1513.0,Singapore,SGP,SGP,20210108
0.469963,0.007022,5066.0,Slovakia,SVK,SVK,20210108
0.407703,0.012469,1562.0,Slovenia,SVN,SVN,20210108
0.456986,0.004641,11624.0,South Africa,ZAF,ZAF,20210108
0.664676,0.006329,5579.0,South Korea,KOR,KOR,20210108
0.618861,0.003185,23302.0,Spain,ESP,ESP,20210108
0.548768,0.015564,1023.0,Sri Lanka,LKA,LKA,20210108
0.477286,0.013416,1389.0,Sudan,SDN,SDN,20210108
0.554434,0.003175,24550.0,Sweden,SWE,SWE,20210108
0.384464,0.006297,5966.0,Switzerland,CHE,CHE,20210108
0.541668,0.004296,13496.0,Taiwan,TWN,TWN,20210108
0.471072,0.027691,330.0,Tanzania,TZA,TZA,20210108
0.554891,0.003042,26784.0,Thailand,THA,THA,20210108
0.43015,0.010084,2414.0,Tunisia,TUN,TUN,20210108
0.371599,0.00423,13057.0,Turkey,TUR,TUR,20210108
0.294858,0.004308,11270.0,Ukraine,UKR,UKR,20210108
0.538324,0.010528,2279.0,United Arab Emirates,ARE,ARE,20210108
0.49738,0.003142,25341.0,United Kingdom,GBR,GBR,20210108
0.524467,0.006853,5332.0,Uruguay,URY,URY,20210108
0.284087,0.017818,647.0,Uzbekistan,UZB,UZB,20210108
0.502105,0.006461,6002.0,Venezuela,VEN,VEN,20210108
0.519312,0.004677,11420.0,Vietnam,VNM,VNM,20210108
0.348261,0.020494,554.0,Yemen,YEM,YEM,20210108
0.462012,0.019596,648.0,Afghanistan,AFG,AFG,20210109
0.447705,0.02095,557.0,Albania,ALB,ALB,20210109
0.326754,0.010069,2171.0,Algeria,DZA,DZA,20210109
0.553187,0.026676,346.0,Angola,AGO,AGO,20210109
0.555915,0.003334,22209.0,Argentina,ARG,ARG,20210109
0.286154,0.025639,323.0,Armenia,ARM,ARM,20210109
0.520893,0.004209,14128.0,Australia,AUS,AUS,20210109
0.381914,0.006337,5907.0,Austria,AUT,AUT,20210109
0.207236,0.016389,634.0,Azerbaijan,AZE,AZE,20210109
0.559738,0.009241,2882.0,Bangladesh,BGD,BGD,20210109
0.224615,0.009621,1901.0,Belarus,BLR,BLR,20210109
0.414101,0.006433,5909.0,Belgium,BEL,BEL,20210109
0.460444,0.041956,138.0,Benin,BEN,BEN,20210109
0.518182,0.006815,5452.0,Bolivia,BOL,BOL,20210109
0.333357,0.015859,912.0,Bosnia and Herzegovina,BIH,BIH,20210109
0.699514,0.001454,99329.0,Brazil,BRA,BRA,20210109
0.398839,0.009177,2857.0,Bulgaria,BGR,BGR,20210109
0.35793,0.028688,280.0,Burkina Faso,BFA,BFA,20210109
0.459586,0.028133,313.0,Cambodia,KHM,KHM,20210109
0.294738,0.023414,367.0,Cameroon,CMR,CMR,20210109
0.512954,0.003568,19873.0,Canada,CAN,CAN,20210109
0.591787,0.004956,9856.0,Chile,CHL,CHL,20210109
0.583188,0.00332,22086.0,Colombia,COL,COL,20210109
0.685082,0.007543,3819.0,Costa Rica,CRI,CRI,20210109
0.409564,0.021593,520.0,C̫te d'Ivoire,CIV,CIV,20210109
0.339594,0.008671,3044.0,Croatia,HRV,HRV,20210109
0.42025,0.005702,7726.0,Czech Republic,CZE,CZE,20210109
0.376952,0.031262,242.0,Democratic Republic of the Congo,COD,COD,20210109
0.47325,0.004864,11695.0,Denmark,DNK,DNK,20210109
0.45395,0.008984,3078.0,Dominican Republic,DOM,DOM,20210109
0.511246,0.005995,6974.0,Ecuador,ECU,ECU,20210109
0.430847,0.004899,10264.0,Egypt,EGY,EGY,20210109
0.577583,0.008725,3250.0,El Salvador,SLV,SLV,20210109
0.630093,0.023508,426.0,Ethiopia,ETH,ETH,20210109
0.536201,0.009225,2979.0,Finland,FIN,FIN,20210109
0.456799,0.002741,33033.0,France,FRA,FRA,20210109
0.393467,0.002544,36884.0,Germany,DEU,DEU,20210109
0.442941,0.01533,1046.0,Ghana,GHA,GHA,20210109
0.520455,0.006876,5299.0,Greece,GRC,GRC,20210109
0.568968,0.008861,3137.0,Guatemala,GTM,GTM,20210109
0.412262,0.047582,112.0,Guinea,GIN,GIN,20210109
0.330906,0.029744,253.0,Haiti,HTI,HTI,20210109
0.569044,0.010345,2358.0,Honduras,HND,HND,20210109
0.495289,0.011766,1820.0,Hong Kong,HKG,HKG,20210109
0.386644,0.004446,12856.0,Hungary,HUN,HUN,20210109
0.559501,0.003321,22375.0,India,IND,IND,20210109
0.392981,0.003835,16216.0,Indonesia,IDN,IDN,20210109
0.444937,0.008884,3145.0,Iraq,IRQ,IRQ,20210109
0.565595,0.006143,6579.0,Ireland,IRL,IRL,20210109
0.492814,0.007222,5009.0,Israel,ISR,ISR,20210109
0.646429,0.002417,39169.0,Italy,ITA,ITA,20210109
0.592855,0.001869,69130.0,Japan,JPN,JPN,20210109
0.323516,0.010041,2184.0,Jordan,JOR,JOR,20210109
0.229781,0.013479,981.0,Kazakhstan,KAZ,KAZ,20210109
0.587893,0.008902,3057.0,Kenya,KEN,KEN,20210109
0.48198,0.022786,489.0,Kuwait,KWT,KWT,20210109
0.357017,0.023423,428.0,Kyrgyzstan,KGZ,KGZ,20210109
0.452178,0.032491,240.0,Laos,LAO,LAO,20210109
0.403449,0.01123,1931.0,Lebanon,LBN,LBN,20210109
0.471134,0.013561,1388.0,Libya,LBY,LBY,20210109
0.32564,0.041613,121.0,Madagascar,MDG,MDG,20210109
0.512992,0.006041,6844.0,Malaysia,MYS,MYS,20210109
0.450624,0.032047,250.0,Mali,MLI,MLI,20210109
0.662348,0.001795,69373.0,Mexico,MEX,MEX,20210109
0.287793,0.015482,856.0,Moldova,MDA,MDA,20210109
0.446251,0.012121,1684.0,Morocco,MAR,MAR,20210109
0.562884,0.022998,456.0,Mozambique,MOZ,MOZ,20210109
0.654267,0.01094,1888.0,Myanmar,MMR,MMR,20210109
0.557554,0.01181,1774.0,Nepal,NPL,NPL,20210109
0.32186,0.003858,14742.0,Netherlands,NLD,NLD,20210109
0.515751,0.007572,4439.0,New Zealand,NZL,NZL,20210109
0.513611,0.011735,1839.0,Nicaragua,NIC,NIC,20210109
0.435704,0.007889,3952.0,Nigeria,NGA,NGA,20210109
0.454415,0.004936,10199.0,Norway,NOR,NOR,20210109
0.59734,0.028784,295.0,Oman,OMN,OMN,20210109
0.462371,0.007919,3967.0,Pakistan,PAK,PAK,20210109
0.472547,0.017058,900.0,Palestine,PSE,PSE,20210109
0.569456,0.010695,2168.0,Panama,PAN,PAN,20210109
0.47941,0.011578,1888.0,Paraguay,PRY,PRY,20210109
0.539475,0.005514,8190.0,Peru,PER,PER,20210109
0.463991,0.004699,11302.0,Philippines,PHL,PHL,20210109
0.380244,0.004563,11328.0,Poland,POL,POL,20210109
0.633387,0.004636,11503.0,Portugal,PRT,PRT,20210109
0.704714,0.007067,4171.0,"Puerto Rico, U.S.",PRI,PRI,20210109
0.576822,0.0226,486.0,Qatar,QAT,QAT,20210109
0.468052,0.005228,9114.0,Romania,ROU,ROU,20210109
0.253069,0.004315,10152.0,Russia,RUS,RUS,20210109
0.551819,0.010623,2201.0,Saudi Arabia,SAU,SAU,20210109
0.36852,0.032184,223.0,Senegal,SEN,SEN,20210109
0.328518,0.009236,2583.0,Serbia,SRB,SRB,20210109
0.537476,0.013094,1463.0,Singapore,SGP,SGP,20210109
0.471189,0.007059,5013.0,Slovakia,SVK,SVK,20210109
0.396753,0.012485,1542.0,Slovenia,SVN,SVN,20210109
0.453554,0.004715,11242.0,South Africa,ZAF,ZAF,20210109
0.667605,0.006305,5602.0,South Korea,KOR,KOR,20210109
0.618153,0.003187,23288.0,Spain,ESP,ESP,20210109
0.557985,0.015707,995.0,Sri Lanka,LKA,LKA,20210109
0.49689,0.013615,1352.0,Sudan,SDN,SDN,20210109
0.5575,0.003182,24392.0,Sweden,SWE,SWE,20210109
0.385684,0.006321,5932.0,Switzerland,CHE,CHE,20210109
0.539201,0.004328,13344.0,Taiwan,TWN,TWN,20210109
0.470908,0.028629,309.0,Tanzania,TZA,TZA,20210109
0.550384,0.003057,26680.0,Thailand,THA,THA,20210109
0.424956,0.00991,2501.0,Tunisia,TUN,TUN,20210109
0.372194,0.004306,12610.0,Turkey,TUR,TUR,20210109
0.292014,0.004252,11492.0,Ukraine,UKR,UKR,20210109
0.537457,0.010578,2252.0,United Arab Emirates,ARE,ARE,20210109
0.496379,0.003152,25177.0,United Kingdom,GBR,GBR,20210109
0.514284,0.006887,5278.0,Uruguay,URY,URY,20210109
0.289606,0.017869,650.0,Uzbekistan,UZB,UZB,20210109
0.502478,0.006477,5972.0,Venezuela,VEN,VEN,20210109
0.523448,0.004701,11293.0,Vietnam,VNM,VNM,20210109
0.355193,0.020823,541.0,Yemen,YEM,YEM,20210109
0.453051,0.019506,656.0,Afghanistan,AFG,AFG,20210110
0.445135,0.021077,554.0,Albania,ALB,ALB,20210110
0.329586,0.010106,2165.0,Algeria,DZA,DZA,20210110
0.52203,0.026697,344.0,Angola,AGO,AGO,20210110
0.55846,0.003359,21847.0,Argentina,ARG,ARG,20210110
0.24663,0.023929,335.0,Armenia,ARM,ARM,20210110
0.520317,0.004211,14167.0,Australia,AUS,AUS,20210110
0.381585,0.00634,5941.0,Austria,AUT,AUT,20210110
0.203467,0.016136,644.0,Azerbaijan,AZE,AZE,20210110
0.56257,0.009341,2817.0,Bangladesh,BGD,BGD,20210110
0.236208,0.009781,1920.0,Belarus,BLR,BLR,20210110
0.41694,0.006467,5853.0,Belgium,BEL,BEL,20210110
0.504397,0.044034,134.0,Benin,BEN,BEN,20210110
0.520201,0.006804,5416.0,Bolivia,BOL,BOL,20210110
0.338957,0.016093,893.0,Bosnia and Herzegovina,BIH,BIH,20210110
0.703696,0.00146,97818.0,Brazil,BRA,BRA,20210110
0.392809,0.009249,2814.0,Bulgaria,BGR,BGR,20210110
0.361875,0.028982,275.0,Burkina Faso,BFA,BFA,20210110
0.414097,0.027487,322.0,Cambodia,KHM,KHM,20210110
0.280653,0.024,342.0,Cameroon,CMR,CMR,20210110
0.512105,0.003552,19954.0,Canada,CAN,CAN,20210110
0.583226,0.004994,9763.0,Chile,CHL,CHL,20210110
0.583554,0.003323,22050.0,Colombia,COL,COL,20210110
0.687811,0.00764,3704.0,Costa Rica,CRI,CRI,20210110
0.401006,0.021243,533.0,C̫te d'Ivoire,CIV,CIV,20210110
0.340485,0.008792,2969.0,Croatia,HRV,HRV,20210110
0.422962,0.005683,7579.0,Czech Republic,CZE,CZE,20210110
0.364122,0.032575,222.0,Democratic Republic of the Congo,COD,COD,20210110
0.474566,0.004813,11556.0,Denmark,DNK,DNK,20210110
0.45719,0.009046,3042.0,Dominican Republic,DOM,DOM,20210110
0.507207,0.006036,6883.0,Ecuador,ECU,ECU,20210110
0.433397,0.004971,9972.0,Egypt,EGY,EGY,20210110
0.57671,0.008744,3255.0,El Salvador,SLV,SLV,20210110
0.618035,0.023185,443.0,Ethiopia,ETH,ETH,20210110
0.538753,0.009251,2938.0,Finland,FIN,FIN,20210110
0.46171,0.002747,32947.0,France,FRA,FRA,20210110
0.394119,0.002542,36944.0,Germany,DEU,DEU,20210110
0.449192,0.015543,1022.0,Ghana,GHA,GHA,20210110
0.525651,0.006894,5268.0,Greece,GRC,GRC,20210110
0.570961,0.009005,3041.0,Guatemala,GTM,GTM,20210110
0.424269,0.045601,122.0,Guinea,GIN,GIN,20210110
0.319451,0.029411,256.0,Haiti,HTI,HTI,20210110
0.561602,0.010458,2328.0,Honduras,HND,HND,20210110
0.50007,0.011948,1764.0,Hong Kong,HKG,HKG,20210110
0.399897,0.004481,12725.0,Hungary,HUN,HUN,20210110
0.556358,0.003402,21353.0,India,IND,IND,20210110
0.392266,0.003871,15900.0,Indonesia,IDN,IDN,20210110
