smoothed_sideeffects,smoothed_sideeffects_se,sample_size,country,iso_code,gid_0,survey_date
0.510313,0.011963,1757.0,Slovenia,SVN,SVN,20210128
0.733072,0.005175,7316.0,South Africa,ZAF,ZAF,20210128
0.665909,0.006726,4929.0,South Korea,KOR,KOR,20210128
0.561637,0.003133,25084.0,Spain,ESP,ESP,20210128
0.700096,0.014279,1023.0,Sri Lanka,LKA,LKA,20210128
0.586385,0.015307,1055.0,Sudan,SDN,SDN,20210128
0.351909,0.003264,21439.0,Sweden,SWE,SWE,20210128
0.438295,0.006751,5414.0,Switzerland,CHE,CHE,20210128
0.597696,0.003895,15897.0,Taiwan,TWN,TWN,20210128
0.689227,0.018817,627.0,Tanzania,TZA,TZA,20210128
0.66805,0.003949,14241.0,Thailand,THA,THA,20210128
0.684016,0.009017,2669.0,Tunisia,TUN,TUN,20210128
0.668125,0.00479,9667.0,Turkey,TUR,TUR,20210128
0.773083,0.004186,10044.0,Ukraine,UKR,UKR,20210128
0.542708,0.01001,2544.0,United Arab Emirates,ARE,ARE,20210128
0.311961,0.003083,22611.0,United Kingdom,GBR,GBR,20210128
0.671096,0.007058,4482.0,Uruguay,URY,URY,20210128
0.63843,0.019589,611.0,Uzbekistan,UZB,UZB,20210128
0.771561,0.005956,4996.0,Venezuela,VEN,VEN,20210128
0.477781,0.004285,13630.0,Vietnam,VNM,VNM,20210128
0.471848,0.024601,455.0,Yemen,YEM,YEM,20210128
0.559215,0.020097,637.0,Afghanistan,AFG,AFG,20210129
0.601688,0.022946,509.0,Albania,ALB,ALB,20210129
0.631678,0.010379,2183.0,Algeria,DZA,DZA,20210129
0.696024,0.023964,372.0,Angola,AGO,AGO,20210129
0.618387,0.003585,18390.0,Argentina,ARG,ARG,20210129
0.716206,0.031341,217.0,Armenia,ARM,ARM,20210129
0.47696,0.005025,9902.0,Australia,AUS,AUS,20210129
0.339789,0.006228,5842.0,Austria,AUT,AUT,20210129
0.7072,0.021455,472.0,Azerbaijan,AZE,AZE,20210129
0.654357,0.008411,3195.0,Bangladesh,BGD,BGD,20210129
0.787563,0.011124,1376.0,Belarus,BLR,BLR,20210129
0.410003,0.006476,5773.0,Belgium,BEL,BEL,20210129
0.717535,0.039337,146.0,Benin,BEN,BEN,20210129
0.730504,0.006217,5137.0,Bolivia,BOL,BOL,20210129
0.520155,0.017532,830.0,Bosnia and Herzegovina,BIH,BIH,20210129
0.398696,0.001686,84319.0,Brazil,BRA,BRA,20210129
0.552837,0.008596,3349.0,Bulgaria,BGR,BGR,20210129
0.693414,0.030515,247.0,Burkina Faso,BFA,BFA,20210129
0.644802,0.029026,284.0,Cambodia,KHM,KHM,20210129
0.679002,0.022883,435.0,Cameroon,CMR,CMR,20210129
0.40894,0.003839,18273.0,Canada,CAN,CAN,20210129
0.689333,0.004632,9989.0,Chile,CHL,CHL,20210129
0.700583,0.003381,18402.0,Colombia,COL,COL,20210129
0.532013,0.009393,2840.0,Costa Rica,CRI,CRI,20210129
0.697182,0.017755,674.0,C̫te d'Ivoire,CIV,CIV,20210129
0.435075,0.010626,2187.0,Croatia,HRV,HRV,20210129
0.291006,0.005538,6743.0,Czech Republic,CZE,CZE,20210129
0.694406,0.029142,257.0,Democratic Republic of the Congo,COD,COD,20210129
0.26899,0.00463,9172.0,Denmark,DNK,DNK,20210129
0.752243,0.009124,2280.0,Dominican Republic,DOM,DOM,20210129
0.747465,0.005652,5947.0,Ecuador,ECU,ECU,20210129
0.67776,0.005897,6296.0,Egypt,EGY,EGY,20210129
0.692307,0.008909,2697.0,El Salvador,SLV,SLV,20210129
0.685706,0.016738,768.0,Ethiopia,ETH,ETH,20210129
0.309981,0.009088,2607.0,Finland,FIN,FIN,20210129
0.498961,0.00268,34914.0,France,FRA,FRA,20210129
0.374673,0.002619,34185.0,Germany,DEU,DEU,20210129
0.831139,0.009099,1733.0,Ghana,GHA,GHA,20210129
0.441945,0.006814,5345.0,Greece,GRC,GRC,20210129
0.724459,0.00891,2610.0,Guatemala,GTM,GTM,20210129
0.514912,0.042019,168.0,Guinea,GIN,GIN,20210129
0.64439,0.029081,268.0,Haiti,HTI,HTI,20210129
0.723137,0.009381,2315.0,Honduras,HND,HND,20210129
0.612061,0.012782,1462.0,Hong Kong,HKG,HKG,20210129
0.449657,0.004668,11366.0,Hungary,HUN,HUN,20210129
0.515077,0.003417,21403.0,India,IND,IND,20210129
0.525784,0.004438,12649.0,Indonesia,IDN,IDN,20210129
0.582011,0.00944,2730.0,Iraq,IRQ,IRQ,20210129
0.406623,0.007027,4914.0,Ireland,IRL,IRL,20210129
0.366925,0.005696,7160.0,Israel,ISR,ISR,20210129
0.479549,0.002754,32915.0,Italy,ITA,ITA,20210129
0.812171,0.001599,59749.0,Japan,JPN,JPN,20210129
0.580934,0.01189,1755.0,Jordan,JOR,JOR,20210129
0.754509,0.013097,1122.0,Kazakhstan,KAZ,KAZ,20210129
0.817004,0.007676,2545.0,Kenya,KEN,KEN,20210129
0.593178,0.023052,454.0,Kuwait,KWT,KWT,20210129
0.667506,0.024112,399.0,Kyrgyzstan,KGZ,KGZ,20210129
0.573299,0.030713,259.0,Laos,LAO,LAO,20210129
0.642813,0.01188,1633.0,Lebanon,LBN,LBN,20210129
0.585906,0.013508,1355.0,Libya,LBY,LBY,20210129
0.713067,0.036442,151.0,Madagascar,MDG,MDG,20210129
0.760825,0.005153,6856.0,Malaysia,MYS,MYS,20210129
0.621132,0.030651,274.0,Mali,MLI,MLI,20210129
0.634287,0.001795,72084.0,Mexico,MEX,MEX,20210129
0.737346,0.017169,661.0,Moldova,MDA,MDA,20210129
0.555846,0.012181,1696.0,Morocco,MAR,MAR,20210129
0.846173,0.012827,791.0,Mozambique,MOZ,MOZ,20210129
0.482528,0.011091,2030.0,Myanmar,MMR,MMR,20210129
0.624092,0.011762,1714.0,Nepal,NPL,NPL,20210129
0.286739,0.004018,12679.0,Netherlands,NLD,NLD,20210129
0.49012,0.007098,4966.0,New Zealand,NZL,NZL,20210129
0.695926,0.011639,1568.0,Nicaragua,NIC,NIC,20210129
0.706169,0.00701,4236.0,Nigeria,NGA,NGA,20210129
0.256712,0.004531,9338.0,Norway,NOR,NOR,20210129
0.488511,0.035881,197.0,Oman,OMN,OMN,20210129
0.621007,0.007786,3894.0,Pakistan,PAK,PAK,20210129
0.616009,0.018018,736.0,Palestine,PSE,PSE,20210129
0.631866,0.012524,1497.0,Panama,PAN,PAN,20210129
0.585986,0.011968,1710.0,Paraguay,PRY,PRY,20210129
0.712415,0.004537,9989.0,Peru,PER,PER,20210129
0.823139,0.003845,9857.0,Philippines,PHL,PHL,20210129
0.493959,0.004954,10210.0,Poland,POL,POL,20210129
0.673162,0.003756,15606.0,Portugal,PRT,PRT,20210129
0.569305,0.007756,4101.0,"Puerto Rico, U.S.",PRI,PRI,20210129
0.547065,0.023264,474.0,Qatar,QAT,QAT,20210129
0.485345,0.005388,8640.0,Romania,ROU,ROU,20210129
0.679352,0.005047,8563.0,Russia,RUS,RUS,20210129
0.550698,0.011346,1929.0,Saudi Arabia,SAU,SAU,20210129
0.662517,0.030083,254.0,Senegal,SEN,SEN,20210129
0.421445,0.00873,3210.0,Serbia,SRB,SRB,20210129
0.593044,0.014535,1185.0,Singapore,SGP,SGP,20210129
0.289821,0.007315,3847.0,Slovakia,SVK,SVK,20210129
0.513718,0.011979,1752.0,Slovenia,SVN,SVN,20210129
0.732056,0.005297,6998.0,South Africa,ZAF,ZAF,20210129
0.665902,0.006829,4798.0,South Korea,KOR,KOR,20210129
0.558137,0.003153,24829.0,Spain,ESP,ESP,20210129
0.703803,0.014274,1007.0,Sri Lanka,LKA,LKA,20210129
0.578124,0.015635,1014.0,Sudan,SDN,SDN,20210129
0.354312,0.003296,21108.0,Sweden,SWE,SWE,20210129
0.43291,0.006763,5379.0,Switzerland,CHE,CHE,20210129
0.600087,0.003957,15417.0,Taiwan,TWN,TWN,20210129
0.700686,0.018471,635.0,Tanzania,TZA,TZA,20210129
0.670453,0.004002,13830.0,Thailand,THA,THA,20210129
0.681559,0.009248,2548.0,Tunisia,TUN,TUN,20210129
0.667782,0.004824,9553.0,Turkey,TUR,TUR,20210129
0.772137,0.004257,9739.0,Ukraine,UKR,UKR,20210129
0.532202,0.010071,2519.0,United Arab Emirates,ARE,ARE,20210129
0.305807,0.003086,22316.0,United Kingdom,GBR,GBR,20210129
0.676722,0.00706,4404.0,Uruguay,URY,URY,20210129
0.638293,0.019943,590.0,Uzbekistan,UZB,UZB,20210129
0.77276,0.00606,4812.0,Venezuela,VEN,VEN,20210129
0.475189,0.004,15649.0,Vietnam,VNM,VNM,20210129
0.460986,0.02465,456.0,Yemen,YEM,YEM,20210129
0.550299,0.020471,631.0,Afghanistan,AFG,AFG,20210130
0.584394,0.023369,472.0,Albania,ALB,ALB,20210130
0.635472,0.010522,2116.0,Algeria,DZA,DZA,20210130
0.691745,0.024574,353.0,Angola,AGO,AGO,20210130
0.618153,0.003604,18207.0,Argentina,ARG,ARG,20210130
0.707473,0.031481,223.0,Armenia,ARM,ARM,20210130
0.474427,0.005058,9767.0,Australia,AUS,AUS,20210130
0.336347,0.006261,5750.0,Austria,AUT,AUT,20210130
0.71156,0.021857,458.0,Azerbaijan,AZE,AZE,20210130
0.643688,0.00874,3088.0,Bangladesh,BGD,BGD,20210130
0.780383,0.011138,1409.0,Belarus,BLR,BLR,20210130
0.407211,0.006511,5697.0,Belgium,BEL,BEL,20210130
0.714499,0.040322,138.0,Benin,BEN,BEN,20210130
0.729362,0.006332,4967.0,Bolivia,BOL,BOL,20210130
0.528466,0.0176,822.0,Bosnia and Herzegovina,BIH,BIH,20210130
0.39811,0.001705,82512.0,Brazil,BRA,BRA,20210130
0.536654,0.008647,3332.0,Bulgaria,BGR,BGR,20210130
0.692306,0.03114,237.0,Burkina Faso,BFA,BFA,20210130
0.64279,0.028998,286.0,Cambodia,KHM,KHM,20210130
0.679852,0.023271,422.0,Cameroon,CMR,CMR,20210130
0.413076,0.00388,17994.0,Canada,CAN,CAN,20210130
0.687235,0.004672,9852.0,Chile,CHL,CHL,20210130
0.69739,0.003449,17832.0,Colombia,COL,COL,20210130
0.537036,0.009416,2821.0,Costa Rica,CRI,CRI,20210130
0.684755,0.018332,646.0,C̫te d'Ivoire,CIV,CIV,20210130
0.431622,0.010744,2132.0,Croatia,HRV,HRV,20210130
0.288061,0.005531,6717.0,Czech Republic,CZE,CZE,20210130
0.688273,0.029669,253.0,Democratic Republic of the Congo,COD,COD,20210130
0.266437,0.004686,8911.0,Denmark,DNK,DNK,20210130
0.745918,0.009372,2198.0,Dominican Republic,DOM,DOM,20210130
0.743854,0.005776,5748.0,Ecuador,ECU,ECU,20210130
0.679453,0.005958,6151.0,Egypt,EGY,EGY,20210130
0.687212,0.009063,2624.0,El Salvador,SLV,SLV,20210130
0.668617,0.017074,761.0,Ethiopia,ETH,ETH,20210130
0.326749,0.009341,2563.0,Finland,FIN,FIN,20210130
0.497341,0.002701,34411.0,France,FRA,FRA,20210130
0.374537,0.002637,33713.0,Germany,DEU,DEU,20210130
0.836878,0.008996,1718.0,Ghana,GHA,GHA,20210130
0.447103,0.006776,5422.0,Greece,GRC,GRC,20210130
0.712616,0.009157,2551.0,Guatemala,GTM,GTM,20210130
0.552584,0.040841,160.0,Guinea,GIN,GIN,20210130
0.66782,0.029707,256.0,Haiti,HTI,HTI,20210130
0.724659,0.009475,2262.0,Honduras,HND,HND,20210130
0.621756,0.013036,1395.0,Hong Kong,HKG,HKG,20210130
0.45573,0.004716,11153.0,Hungary,HUN,HUN,20210130
0.511398,0.003445,21064.0,India,IND,IND,20210130
0.515044,0.004505,12308.0,Indonesia,IDN,IDN,20210130
0.581081,0.009458,2722.0,Iraq,IRQ,IRQ,20210130
0.409797,0.007138,4762.0,Ireland,IRL,IRL,20210130
0.366831,0.005694,7166.0,Israel,ISR,ISR,20210130
0.483094,0.002792,32051.0,Italy,ITA,ITA,20210130
0.804242,0.001648,57924.0,Japan,JPN,JPN,20210130
0.57577,0.012052,1720.0,Jordan,JOR,JOR,20210130
0.751677,0.013169,1122.0,Kazakhstan,KAZ,KAZ,20210130
0.810897,0.007817,2517.0,Kenya,KEN,KEN,20210130
0.580603,0.023656,437.0,Kuwait,KWT,KWT,20210130
0.649788,0.024762,382.0,Kyrgyzstan,KGZ,KGZ,20210130
0.599524,0.031478,243.0,Laos,LAO,LAO,20210130
0.647674,0.011963,1605.0,Lebanon,LBN,LBN,20210130
0.574841,0.013786,1327.0,Libya,LBY,LBY,20210130
0.702107,0.036836,152.0,Madagascar,MDG,MDG,20210130
0.753089,0.005286,6671.0,Malaysia,MYS,MYS,20210130
0.634404,0.030712,260.0,Mali,MLI,MLI,20210130
0.635157,0.001815,70476.0,Mexico,MEX,MEX,20210130
0.73639,0.017216,657.0,Moldova,MDA,MDA,20210130
0.537947,0.01217,1695.0,Morocco,MAR,MAR,20210130
0.838729,0.013151,777.0,Mozambique,MOZ,MOZ,20210130
0.471513,0.011309,1955.0,Myanmar,MMR,MMR,20210130
0.62531,0.011816,1690.0,Nepal,NPL,NPL,20210130
0.286204,0.004125,12020.0,Netherlands,NLD,NLD,20210130
0.485435,0.007168,4863.0,New Zealand,NZL,NZL,20210130
0.700239,0.011731,1530.0,Nicaragua,NIC,NIC,20210130
0.718209,0.00703,4110.0,Nigeria,NGA,NGA,20210130
0.256427,0.004609,9003.0,Norway,NOR,NOR,20210130
0.470154,0.035879,198.0,Oman,OMN,OMN,20210130
0.614567,0.007959,3748.0,Pakistan,PAK,PAK,20210130
0.62675,0.017907,736.0,Palestine,PSE,PSE,20210130
0.636187,0.01278,1467.0,Panama,PAN,PAN,20210130
0.591672,0.011972,1706.0,Paraguay,PRY,PRY,20210130
0.708843,0.004598,9788.0,Peru,PER,PER,20210130
0.821678,0.003889,9699.0,Philippines,PHL,PHL,20210130
0.49602,0.005,10027.0,Poland,POL,POL,20210130
0.67336,0.003829,15084.0,Portugal,PRT,PRT,20210130
0.573558,0.007799,4051.0,"Puerto Rico, U.S.",PRI,PRI,20210130
0.568428,0.023792,449.0,Qatar,QAT,QAT,20210130
0.487638,0.005438,8472.0,Romania,ROU,ROU,20210130
0.67275,0.005104,8477.0,Russia,RUS,RUS,20210130
0.548601,0.011474,1887.0,Saudi Arabia,SAU,SAU,20210130
0.637204,0.031068,239.0,Senegal,SEN,SEN,20210130
0.420652,0.008742,3193.0,Serbia,SRB,SRB,20210130
0.57215,0.014815,1177.0,Singapore,SGP,SGP,20210130
0.292338,0.007511,3667.0,Slovakia,SVK,SVK,20210130
0.520924,0.012213,1686.0,Slovenia,SVN,SVN,20210130
0.732415,0.005363,6822.0,South Africa,ZAF,ZAF,20210130
0.654522,0.007009,4638.0,South Korea,KOR,KOR,20210130
0.560495,0.003201,24062.0,Spain,ESP,ESP,20210130
0.712978,0.014179,1004.0,Sri Lanka,LKA,LKA,20210130
0.581073,0.015914,978.0,Sudan,SDN,SDN,20210130
0.352865,0.003335,20584.0,Sweden,SWE,SWE,20210130
0.430869,0.006829,5267.0,Switzerland,CHE,CHE,20210130
0.597606,0.003995,15135.0,Taiwan,TWN,TWN,20210130
0.712073,0.018263,642.0,Tanzania,TZA,TZA,20210130
0.665917,0.004087,13395.0,Thailand,THA,THA,20210130
0.681926,0.009496,2416.0,Tunisia,TUN,TUN,20210130
0.666711,0.004825,9565.0,Turkey,TUR,TUR,20210130
0.768456,0.004335,9524.0,Ukraine,UKR,UKR,20210130
0.519351,0.010088,2489.0,United Arab Emirates,ARE,ARE,20210130
0.302615,0.003101,21972.0,United Kingdom,GBR,GBR,20210130
0.673181,0.0072,4266.0,Uruguay,URY,URY,20210130
0.645408,0.020385,561.0,Uzbekistan,UZB,UZB,20210130
0.766296,0.006163,4745.0,Venezuela,VEN,VEN,20210130
0.477515,0.003761,17713.0,Vietnam,VNM,VNM,20210130
0.433105,0.024539,444.0,Yemen,YEM,YEM,20210130
0.603023,0.021134,589.0,Afghanistan,AFG,AFG,20210201
0.613114,0.02308,480.0,Albania,ALB,ALB,20210201
0.623176,0.010983,1968.0,Algeria,DZA,DZA,20210201
0.66945,0.026215,341.0,Angola,AGO,AGO,20210201
0.623355,0.003709,17107.0,Argentina,ARG,ARG,20210201
0.6976,0.032983,207.0,Armenia,ARM,ARM,20210201
0.475435,0.005203,9288.0,Australia,AUS,AUS,20210201
0.334204,0.006413,5443.0,Austria,AUT,AUT,20210201
0.690665,0.022913,436.0,Azerbaijan,AZE,AZE,20210201
0.624648,0.009299,2806.0,Bangladesh,BGD,BGD,20210201
0.762291,0.011738,1344.0,Belarus,BLR,BLR,20210201
0.415154,0.006653,5494.0,Belgium,BEL,BEL,20210201
0.76872,0.038872,132.0,Benin,BEN,BEN,20210201
0.719227,0.006628,4614.0,Bolivia,BOL,BOL,20210201
0.511409,0.018307,769.0,Bosnia and Herzegovina,BIH,BIH,20210201
0.39245,0.001768,76309.0,Brazil,BRA,BRA,20210201
0.534577,0.009,3088.0,Bulgaria,BGR,BGR,20210201
0.665641,0.032363,223.0,Burkina Faso,BFA,BFA,20210201
0.656557,0.029647,270.0,Cambodia,KHM,KHM,20210201
0.707284,0.024044,374.0,Cameroon,CMR,CMR,20210201
0.418475,0.004054,16693.0,Canada,CAN,CAN,20210201
0.682894,0.004904,9003.0,Chile,CHL,CHL,20210201
0.700937,0.003611,16150.0,Colombia,COL,COL,20210201
0.530435,0.009897,2559.0,Costa Rica,CRI,CRI,20210201
0.688171,0.019247,597.0,C̫te d'Ivoire,CIV,CIV,20210201
0.422553,0.011071,2008.0,Croatia,HRV,HRV,20210201
0.286028,0.005666,6395.0,Czech Republic,CZE,CZE,20210201
0.734232,0.027207,249.0,Democratic Republic of the Congo,COD,COD,20210201
0.267016,0.004866,8270.0,Denmark,DNK,DNK,20210201
0.729331,0.009936,2030.0,Dominican Republic,DOM,DOM,20210201
0.741078,0.006153,5105.0,Ecuador,ECU,ECU,20210201
0.676608,0.00614,5838.0,Egypt,EGY,EGY,20210201
0.69779,0.009356,2408.0,El Salvador,SLV,SLV,20210201
0.654094,0.017603,721.0,Ethiopia,ETH,ETH,20210201
0.330078,0.009605,2387.0,Finland,FIN,FIN,20210201
0.497068,0.002769,32768.0,France,FRA,FRA,20210201
0.368024,0.002713,31608.0,Germany,DEU,DEU,20210201
0.813837,0.009698,1664.0,Ghana,GHA,GHA,20210201
0.43909,0.006668,5563.0,Greece,GRC,GRC,20210201
0.707068,0.009509,2388.0,Guatemala,GTM,GTM,20210201
0.564223,0.043308,143.0,Guinea,GIN,GIN,20210201
0.630587,0.032956,221.0,Haiti,HTI,HTI,20210201
0.722246,0.009822,2121.0,Honduras,HND,HND,20210201
0.625633,0.013537,1285.0,Hong Kong,HKG,HKG,20210201
0.461051,0.004829,10653.0,Hungary,HUN,HUN,20210201
0.510288,0.003571,19599.0,India,IND,IND,20210201
0.507332,0.004702,11312.0,Indonesia,IDN,IDN,20210201
0.583224,0.00955,2690.0,Iraq,IRQ,IRQ,20210201
0.421872,0.0074,4472.0,Ireland,IRL,IRL,20210201
0.36622,0.005877,6720.0,Israel,ISR,ISR,20210201
0.485998,0.002875,30244.0,Italy,ITA,ITA,20210201
0.792577,0.001759,53116.0,Japan,JPN,JPN,20210201
0.578099,0.012606,1624.0,Jordan,JOR,JOR,20210201
0.751006,0.013902,1011.0,Kazakhstan,KAZ,KAZ,20210201
0.808459,0.008178,2321.0,Kenya,KEN,KEN,20210201
0.538105,0.024639,413.0,Kuwait,KWT,KWT,20210201
0.689787,0.025264,344.0,Kyrgyzstan,KGZ,KGZ,20210201
0.584735,0.033299,213.0,Laos,LAO,LAO,20210201
0.638139,0.012804,1436.0,Lebanon,LBN,LBN,20210201
0.560839,0.014242,1243.0,Libya,LBY,LBY,20210201
0.661293,0.038251,153.0,Madagascar,MDG,MDG,20210201
0.742945,0.005666,5975.0,Malaysia,MYS,MYS,20210201
0.636306,0.032454,234.0,Mali,MLI,MLI,20210201
0.632068,0.001905,64173.0,Mexico,MEX,MEX,20210201
0.746073,0.017873,606.0,Moldova,MDA,MDA,20210201
0.514442,0.012187,1684.0,Morocco,MAR,MAR,20210201
0.849506,0.013049,743.0,Mozambique,MOZ,MOZ,20210201
0.456521,0.012345,1636.0,Myanmar,MMR,MMR,20210201
0.627747,0.012177,1594.0,Nepal,NPL,NPL,20210201
0.276739,0.00436,10548.0,Netherlands,NLD,NLD,20210201
0.489469,0.007977,4104.0,New Zealand,NZL,NZL,20210201
0.703983,0.012349,1374.0,Nicaragua,NIC,NIC,20210201
0.728746,0.00723,3791.0,Nigeria,NGA,NGA,20210201
0.252563,0.004738,8429.0,Norway,NOR,NOR,20210201
0.446796,0.036342,192.0,Oman,OMN,OMN,20210201
0.625889,0.008319,3401.0,Pakistan,PAK,PAK,20210201
0.613071,0.018821,672.0,Palestine,PSE,PSE,20210201
0.642283,0.01344,1329.0,Panama,PAN,PAN,20210201
0.579757,0.012494,1580.0,Paraguay,PRY,PRY,20210201
0.702978,0.004732,9345.0,Peru,PER,PER,20210201
0.816945,0.004131,8769.0,Philippines,PHL,PHL,20210201
0.495495,0.005186,9319.0,Poland,POL,POL,20210201
0.663941,0.003975,14227.0,Portugal,PRT,PRT,20210201
0.582728,0.00814,3707.0,"Puerto Rico, U.S.",PRI,PRI,20210201
0.583387,0.023718,449.0,Qatar,QAT,QAT,20210201
0.477263,0.005596,7980.0,Romania,ROU,ROU,20210201
0.663546,0.005337,7845.0,Russia,RUS,RUS,20210201
0.544218,0.011708,1822.0,Saudi Arabia,SAU,SAU,20210201
0.6718,0.030034,241.0,Senegal,SEN,SEN,20210201
0.414411,0.009055,2964.0,Serbia,SRB,SRB,20210201
0.570337,0.015383,1072.0,Singapore,SGP,SGP,20210201
0.301227,0.007877,3394.0,Slovakia,SVK,SVK,20210201
0.520665,0.012574,1593.0,Slovenia,SVN,SVN,20210201
0.726481,0.005669,6197.0,South Africa,ZAF,ZAF,20210201
0.654837,0.007285,4273.0,South Korea,KOR,KOR,20210201
0.553019,0.003324,22404.0,Spain,ESP,ESP,20210201
0.713243,0.014768,933.0,Sri Lanka,LKA,LKA,20210201
0.577074,0.015957,978.0,Sudan,SDN,SDN,20210201
0.355649,0.003472,19067.0,Sweden,SWE,SWE,20210201
0.419416,0.006995,4991.0,Switzerland,CHE,CHE,20210201
0.585083,0.004212,13713.0,Taiwan,TWN,TWN,20210201
0.699625,0.018889,624.0,Tanzania,TZA,TZA,20210201
0.659752,0.004359,11852.0,Thailand,THA,THA,20210201
0.677698,0.010092,2161.0,Tunisia,TUN,TUN,20210201
0.669928,0.004905,9202.0,Turkey,TUR,TUR,20210201
0.765018,0.004555,8701.0,Ukraine,UKR,UKR,20210201
0.499069,0.010485,2341.0,United Arab Emirates,ARE,ARE,20210201
0.297163,0.003164,20869.0,United Kingdom,GBR,GBR,20210201
0.669157,0.007517,3934.0,Uruguay,URY,URY,20210201
0.656324,0.020696,534.0,Uzbekistan,UZB,UZB,20210201
0.760641,0.006375,4508.0,Venezuela,VEN,VEN,20210201
0.474814,0.003406,21556.0,Vietnam,VNM,VNM,20210201
0.440151,0.025499,405.0,Yemen,YEM,YEM,20210201
0.620032,0.020971,579.0,Afghanistan,AFG,AFG,20210202
0.593576,0.02405,454.0,Albania,ALB,ALB,20210202
0.610564,0.011396,1838.0,Algeria,DZA,DZA,20210202
0.674211,0.027081,319.0,Angola,AGO,AGO,20210202
0.623273,0.003811,16202.0,Argentina,ARG,ARG,20210202
0.688954,0.03402,192.0,Armenia,ARM,ARM,20210202
0.471882,0.005317,8887.0,Australia,AUS,AUS,20210202
0.338669,0.006617,5142.0,Austria,AUT,AUT,20210202
0.671941,0.024657,391.0,Azerbaijan,AZE,AZE,20210202
0.634887,0.009514,2650.0,Bangladesh,BGD,BGD,20210202
0.765787,0.012415,1190.0,Belarus,BLR,BLR,20210202
0.417648,0.006789,5286.0,Belgium,BEL,BEL,20210202
0.778634,0.041763,113.0,Benin,BEN,BEN,20210202
0.71361,0.006889,4317.0,Bolivia,BOL,BOL,20210202
0.516382,0.019113,699.0,Bosnia and Herzegovina,BIH,BIH,20210202
0.38878,0.001833,70759.0,Brazil,BRA,BRA,20210202
0.53508,0.009235,2934.0,Bulgaria,BGR,BGR,20210202
0.672907,0.032649,210.0,Burkina Faso,BFA,BFA,20210202
0.65852,0.030332,258.0,Cambodia,KHM,KHM,20210202
0.703556,0.025516,328.0,Cameroon,CMR,CMR,20210202
0.414213,0.004117,15964.0,Canada,CAN,CAN,20210202
0.678848,0.005069,8486.0,Chile,CHL,CHL,20210202
0.697274,0.003782,14815.0,Colombia,COL,COL,20210202
0.517102,0.010053,2484.0,Costa Rica,CRI,CRI,20210202
0.700377,0.019917,539.0,C̫te d'Ivoire,CIV,CIV,20210202
0.422318,0.011308,1933.0,Croatia,HRV,HRV,20210202
0.289032,0.005804,6140.0,Czech Republic,CZE,CZE,20210202
0.74794,0.028599,220.0,Democratic Republic of the Congo,COD,COD,20210202
0.263878,0.00493,8000.0,Denmark,DNK,DNK,20210202
0.733476,0.010218,1904.0,Dominican Republic,DOM,DOM,20210202
0.730337,0.006435,4768.0,Ecuador,ECU,ECU,20210202
0.677631,0.00635,5454.0,Egypt,EGY,EGY,20210202
0.707446,0.009478,2308.0,El Salvador,SLV,SLV,20210202
0.677429,0.018165,659.0,Ethiopia,ETH,ETH,20210202
0.341675,0.009869,2302.0,Finland,FIN,FIN,20210202
0.495777,0.002823,31425.0,France,FRA,FRA,20210202
0.363688,0.002771,30190.0,Germany,DEU,DEU,20210202
0.817282,0.010156,1496.0,Ghana,GHA,GHA,20210202
0.446956,0.006645,5658.0,Greece,GRC,GRC,20210202
0.70682,0.009727,2287.0,Guatemala,GTM,GTM,20210202
0.556095,0.04666,130.0,Guinea,GIN,GIN,20210202
0.654502,0.033422,212.0,Haiti,HTI,HTI,20210202
0.722333,0.010043,2028.0,Honduras,HND,HND,20210202
0.616567,0.014196,1186.0,Hong Kong,HKG,HKG,20210202
0.465434,0.004926,10250.0,Hungary,HUN,HUN,20210202
0.508158,0.00369,18383.0,India,IND,IND,20210202
0.505277,0.004866,10574.0,Indonesia,IDN,IDN,20210202
0.594333,0.009774,2555.0,Iraq,IRQ,IRQ,20210202
0.422262,0.007583,4252.0,Ireland,IRL,IRL,20210202
0.357763,0.006213,6195.0,Israel,ISR,ISR,20210202
0.484949,0.002925,29284.0,Italy,ITA,ITA,20210202
0.788542,0.001851,48680.0,Japan,JPN,JPN,20210202
0.581445,0.012859,1559.0,Jordan,JOR,JOR,20210202
0.742428,0.01447,943.0,Kazakhstan,KAZ,KAZ,20210202
0.810667,0.008458,2145.0,Kenya,KEN,KEN,20210202
0.555888,0.02518,397.0,Kuwait,KWT,KWT,20210202
0.685582,0.026764,307.0,Kyrgyzstan,KGZ,KGZ,20210202
0.578383,0.035089,193.0,Laos,LAO,LAO,20210202
0.631229,0.013112,1381.0,Lebanon,LBN,LBN,20210202
0.559338,0.01453,1196.0,Libya,LBY,LBY,20210202
0.648943,0.038254,159.0,Madagascar,MDG,MDG,20210202
0.743455,0.005915,5485.0,Malaysia,MYS,MYS,20210202
0.637182,0.034929,203.0,Mali,MLI,MLI,20210202
0.630217,0.001945,61690.0,Mexico,MEX,MEX,20210202
0.758929,0.018515,554.0,Moldova,MDA,MDA,20210202
0.481912,0.012555,1588.0,Morocco,MAR,MAR,20210202
0.855726,0.013137,699.0,Mozambique,MOZ,MOZ,20210202
0.444822,0.01304,1465.0,Myanmar,MMR,MMR,20210202
0.622141,0.012521,1508.0,Nepal,NPL,NPL,20210202
0.282298,0.004501,10013.0,Netherlands,NLD,NLD,20210202
