percent_dc,mc_se,percent_dc_unw,dc_se_unw,sample_size,country,iso_code,gid_0,survey_date
0.491889,0.008715,0.513678,0.008717,3290.0,Poland,POL,POL,20200504
0.330521,0.00947,0.353725,0.009317,2550.0,Portugal,PRT,PRT,20200504
0.31896,0.015364,0.350932,0.015003,966.0,"Puerto Rico, U.S.",PRI,PRI,20200504
0.284829,0.031776,0.313084,0.030925,214.0,Qatar,QAT,QAT,20200504
0.338544,0.00821,0.378402,0.00801,3491.0,Romania,ROU,ROU,20200504
0.435734,0.011456,0.404139,0.011575,1836.0,Russia,RUS,RUS,20200504
0.233528,0.016279,0.291933,0.015149,781.0,Saudi Arabia,SAU,SAU,20200504
0.423086,0.018538,0.452909,0.018399,722.0,Serbia,SRB,SRB,20200504
0.099551,0.025329,0.13587,0.022132,184.0,Singapore,SGP,SGP,20200504
0.486074,0.019155,0.51173,0.019153,682.0,Slovakia,SVK,SVK,20200504
0.425989,0.026041,0.443836,0.025918,365.0,Slovenia,SVN,SVN,20200504
0.283077,0.009524,0.291795,0.009439,2279.0,South Africa,ZAF,ZAF,20200504
0.415355,0.015945,0.448665,0.015798,974.0,South Korea,KOR,KOR,20200504
0.202597,0.006247,0.210427,0.00616,4258.0,Spain,ESP,ESP,20200504
0.196499,0.020255,0.176966,0.021089,356.0,Sri Lanka,LKA,LKA,20200504
0.559541,0.031684,0.577869,0.031847,244.0,Sudan,SDN,SDN,20200504
0.456482,0.008874,0.45443,0.008878,3149.0,Sweden,SWE,SWE,20200504
0.417068,0.014888,0.427149,0.01484,1105.0,Switzerland,CHE,CHE,20200504
0.362712,0.009321,0.4175,0.009088,2800.0,Taiwan,TWN,TWN,20200504
0.157093,0.006663,0.168147,0.006483,3152.0,Thailand,THA,THA,20200504
0.331658,0.019696,0.348123,0.019466,586.0,Tunisia,TUN,TUN,20200504
0.205812,0.007749,0.2504,0.007231,3127.0,Turkey,TUR,TUR,20200504
0.504244,0.009091,0.520026,0.009098,3021.0,Ukraine,UKR,UKR,20200504
0.206096,0.014407,0.207071,0.014382,792.0,United Arab Emirates,ARE,ARE,20200504
0.141201,0.006063,0.143028,0.006031,3335.0,United Kingdom,GBR,GBR,20200504
0.457837,0.017157,0.480565,0.017109,849.0,Uruguay,URY,URY,20200504
0.377216,0.035173,0.4,0.034799,195.0,Uzbekistan,UZB,UZB,20200504
0.437791,0.020438,0.419521,0.020547,584.0,Venezuela,VEN,VEN,20200504
0.484619,0.008976,0.503222,0.008972,3104.0,Vietnam,VNM,VNM,20200504
0.592243,0.046435,0.638889,0.047507,108.0,Yemen,YEM,YEM,20200504
0.430544,0.040958,0.493333,0.040564,150.0,Afghanistan,AFG,AFG,20200505
0.405632,0.035614,0.427835,0.035344,194.0,Albania,ALB,ALB,20200505
0.381222,0.016678,0.415332,0.016438,874.0,Algeria,DZA,DZA,20200505
0.401094,0.042111,0.397059,0.042183,136.0,Angola,AGO,AGO,20200505
0.341979,0.006849,0.348751,0.006817,4843.0,Argentina,ARG,ARG,20200505
0.419786,0.04543,0.483607,0.044866,122.0,Armenia,ARM,ARM,20200505
0.372871,0.01133,0.376162,0.01131,1829.0,Australia,AUS,AUS,20200505
0.460677,0.015576,0.470817,0.015554,1028.0,Austria,AUT,AUT,20200505
0.3379,0.043028,0.492647,0.040709,136.0,Azerbaijan,AZE,AZE,20200505
0.250612,0.016369,0.246398,0.016462,694.0,Bangladesh,BGD,BGD,20200505
0.55415,0.023018,0.575758,0.02315,462.0,Belarus,BLR,BLR,20200505
0.261122,0.015024,0.282536,0.014658,899.0,Belgium,BEL,BEL,20200505
0.416898,0.048307,0.448598,0.047889,107.0,Benin,BEN,BEN,20200505
0.33354,0.013959,0.333041,0.013964,1141.0,Bolivia,BOL,BOL,20200505
0.317524,0.038741,0.426829,0.036462,164.0,Bosnia and Herzegovina,BIH,BIH,20200505
0.453408,0.00403,0.474342,0.004017,15356.0,Brazil,BRA,BRA,20200505
0.396038,0.016301,0.422198,0.016142,919.0,Bulgaria,BGR,BGR,20200505
0.503716,0.041658,0.489655,0.041666,145.0,Burkina Faso,BFA,BFA,20200505
0.190397,0.041495,0.279661,0.036297,118.0,Cambodia,KHM,KHM,20200505
0.225223,0.008191,0.239411,0.008018,2715.0,Canada,CAN,CAN,20200505
0.428633,0.010733,0.450698,0.010675,2150.0,Chile,CHL,CHL,20200505
0.383025,0.007743,0.406312,0.007664,4024.0,Colombia,COL,COL,20200505
0.483013,0.01513,0.496798,0.015122,1093.0,Costa Rica,CRI,CRI,20200505
0.406852,0.040861,0.432432,0.040517,148.0,C̫te d'Ivoire,CIV,CIV,20200505
0.372073,0.020328,0.423986,0.019883,592.0,Croatia,HRV,HRV,20200505
0.60832,0.011162,0.621493,0.011234,1889.0,Czech Republic,CZE,CZE,20200505
0.545982,0.011051,0.541298,0.011042,2034.0,Denmark,DNK,DNK,20200505
0.38633,0.01879,0.39528,0.018713,678.0,Dominican Republic,DOM,DOM,20200505
0.30399,0.010631,0.32631,0.01043,1946.0,Ecuador,ECU,ECU,20200505
0.553174,0.009103,0.587692,0.009194,2925.0,Egypt,EGY,EGY,20200505
0.280406,0.014506,0.321119,0.013956,1037.0,El Salvador,SLV,SLV,20200505
0.454292,0.014017,0.459289,0.014005,1265.0,Finland,FIN,FIN,20200505
0.247217,0.005844,0.26613,0.005705,5719.0,France,FRA,FRA,20200505
0.420254,0.007133,0.443735,0.007087,4852.0,Germany,DEU,DEU,20200505
0.296445,0.021577,0.28211,0.021897,436.0,Ghana,GHA,GHA,20200505
0.449307,0.014414,0.493355,0.014341,1204.0,Greece,GRC,GRC,20200505
0.402171,0.015123,0.449677,0.014907,1083.0,Guatemala,GTM,GTM,20200505
0.31416,0.015736,0.372487,0.015108,945.0,Honduras,HND,HND,20200505
0.306029,0.031069,0.344681,0.030126,235.0,Hong Kong,HKG,HKG,20200505
0.453833,0.008636,0.463568,0.008622,3335.0,Hungary,HUN,HUN,20200505
0.13582,0.005075,0.145315,0.004933,4824.0,India,IND,IND,20200505
0.32364,0.007105,0.328222,0.007079,4369.0,Indonesia,IDN,IDN,20200505
0.476534,0.019789,0.523511,0.019789,638.0,Iraq,IRQ,IRQ,20200505
0.236725,0.0115,0.207865,0.012047,1246.0,Ireland,IRL,IRL,20200505
0.482442,0.015152,0.47886,0.015156,1088.0,Israel,ISR,ISR,20200505
0.259,0.005937,0.300704,0.005672,5966.0,Italy,ITA,ITA,20200505
0.236389,0.004122,0.230201,0.00416,10430.0,Japan,JPN,JPN,20200505
0.438987,0.016899,0.438007,0.016903,863.0,Jordan,JOR,JOR,20200505
0.457128,0.028294,0.467949,0.028248,312.0,Kazakhstan,KAZ,KAZ,20200505
0.290901,0.018215,0.340708,0.017455,678.0,Kenya,KEN,KEN,20200505
0.228102,0.030456,0.271028,0.028751,214.0,Kuwait,KWT,KWT,20200505
0.369671,0.043063,0.387597,0.042666,129.0,Kyrgyzstan,KGZ,KGZ,20200505
0.478643,0.037891,0.45977,0.03798,174.0,Lebanon,LBN,LBN,20200505
0.526027,0.022799,0.58209,0.023081,469.0,Libya,LBY,LBY,20200505
0.170736,0.009976,0.178426,0.009804,1474.0,Malaysia,MYS,MYS,20200505
0.401149,0.004519,0.430487,0.004474,12005.0,Mexico,MEX,MEX,20200505
0.419815,0.03155,0.466135,0.031213,251.0,Moldova,MDA,MDA,20200505
0.196636,0.015275,0.242386,0.014168,788.0,Morocco,MAR,MAR,20200505
0.514884,0.034443,0.582524,0.034906,206.0,Mozambique,MOZ,MOZ,20200505
0.212207,0.022539,0.254011,0.021171,374.0,Myanmar,MMR,MMR,20200505
0.175957,0.017395,0.201128,0.016525,532.0,Nepal,NPL,NPL,20200505
0.3324,0.008907,0.345493,0.008824,2851.0,Netherlands,NLD,NLD,20200505
0.296073,0.013581,0.306759,0.013445,1154.0,New Zealand,NZL,NZL,20200505
0.61477,0.015646,0.65194,0.015984,928.0,Nicaragua,NIC,NIC,20200505
0.379097,0.014592,0.399823,0.014452,1128.0,Nigeria,NGA,NGA,20200505
0.425723,0.013331,0.40133,0.013447,1353.0,Norway,NOR,NOR,20200505
0.379363,0.015367,0.404505,0.015193,1021.0,Pakistan,PAK,PAK,20200505
0.484543,0.033701,0.488688,0.033694,221.0,Palestine,PSE,PSE,20200505
0.29543,0.022417,0.286765,0.022615,408.0,Panama,PAN,PAN,20200505
0.372617,0.024023,0.409524,0.023621,420.0,Paraguay,PRY,PRY,20200505
0.29927,0.010068,0.308642,0.009981,2106.0,Peru,PER,PER,20200505
0.189064,0.008302,0.18733,0.008331,2210.0,Philippines,PHL,PHL,20200505
0.49844,0.008889,0.504897,0.008889,3165.0,Poland,POL,POL,20200505
0.349874,0.009552,0.353809,0.009527,2507.0,Portugal,PRT,PRT,20200505
0.361021,0.015049,0.347305,0.015181,1002.0,"Puerto Rico, U.S.",PRI,PRI,20200505
0.259773,0.032996,0.27957,0.03224,186.0,Qatar,QAT,QAT,20200505
0.338008,0.008137,0.366771,0.007987,3509.0,Romania,ROU,ROU,20200505
0.417566,0.011361,0.393514,0.011469,1850.0,Russia,RUS,RUS,20200505
0.244192,0.016465,0.284574,0.015677,752.0,Saudi Arabia,SAU,SAU,20200505
0.388854,0.019185,0.430285,0.01889,667.0,Serbia,SRB,SRB,20200505
0.104958,0.02191,0.113744,0.02115,211.0,Singapore,SGP,SGP,20200505
0.483865,0.018767,0.516901,0.018768,710.0,Slovakia,SVK,SVK,20200505
0.413591,0.025793,0.415301,0.025777,366.0,Slovenia,SVN,SVN,20200505
0.294348,0.009609,0.29646,0.009589,2260.0,South Africa,ZAF,ZAF,20200505
0.445993,0.015488,0.472115,0.015421,1040.0,South Korea,KOR,KOR,20200505
0.203728,0.006288,0.220818,0.006106,4352.0,Spain,ESP,ESP,20200505
0.152111,0.020029,0.176309,0.018875,363.0,Sri Lanka,LKA,LKA,20200505
0.459115,0.032463,0.535865,0.032438,237.0,Sudan,SDN,SDN,20200505
0.4497,0.008675,0.466445,0.008651,3308.0,Sweden,SWE,SWE,20200505
0.404066,0.014851,0.407847,0.014829,1096.0,Switzerland,CHE,CHE,20200505
0.381289,0.009297,0.407871,0.009189,2795.0,Taiwan,TWN,TWN,20200505
0.1503,0.006576,0.161342,0.006389,3130.0,Thailand,THA,THA,20200505
0.366294,0.019401,0.378594,0.019272,626.0,Tunisia,TUN,TUN,20200505
0.222919,0.007958,0.270071,0.00746,3114.0,Turkey,TUR,TUR,20200505
0.49544,0.009083,0.521481,0.009091,3026.0,Ukraine,UKR,UKR,20200505
0.211651,0.014773,0.20323,0.014996,743.0,United Arab Emirates,ARE,ARE,20200505
0.142741,0.00638,0.161765,0.006061,3332.0,United Kingdom,GBR,GBR,20200505
0.526925,0.017347,0.533816,0.017361,828.0,Uruguay,URY,URY,20200505
0.448418,0.034557,0.447115,0.034567,208.0,Uzbekistan,UZB,UZB,20200505
0.44996,0.020383,0.421769,0.020534,588.0,Venezuela,VEN,VEN,20200505
0.478075,0.008841,0.492654,0.008833,3199.0,Vietnam,VNM,VNM,20200505
0.644008,0.044939,0.660714,0.045447,112.0,Yemen,YEM,YEM,20200505
0.42298,0.043363,0.439394,0.043164,132.0,Afghanistan,AFG,AFG,20200506
0.322659,0.035761,0.402116,0.034095,189.0,Albania,ALB,ALB,20200506
0.373596,0.016831,0.399764,0.016622,848.0,Algeria,DZA,DZA,20200506
0.316267,0.037027,0.364706,0.035771,170.0,Angola,AGO,AGO,20200506
0.36473,0.006862,0.374271,0.006825,4975.0,Argentina,ARG,ARG,20200506
0.47556,0.041239,0.5,0.04119,148.0,Armenia,ARM,ARM,20200506
0.389531,0.011478,0.399561,0.011427,1822.0,Australia,AUS,AUS,20200506
0.451811,0.016218,0.474183,0.016164,949.0,Austria,AUT,AUT,20200506
0.417527,0.041507,0.486301,0.040954,146.0,Azerbaijan,AZE,AZE,20200506
0.254183,0.016372,0.261773,0.016215,722.0,Bangladesh,BGD,BGD,20200506
0.516793,0.022703,0.550936,0.022809,481.0,Belarus,BLR,BLR,20200506
0.248092,0.014315,0.24474,0.014381,903.0,Belgium,BEL,BEL,20200506
0.277056,0.013617,0.304462,0.013244,1143.0,Bolivia,BOL,BOL,20200506
0.385205,0.033527,0.447964,0.03281,221.0,Bosnia and Herzegovina,BIH,BIH,20200506
0.43851,0.003991,0.46141,0.003973,15600.0,Brazil,BRA,BRA,20200506
0.424094,0.015719,0.43001,0.015691,993.0,Bulgaria,BGR,BGR,20200506
0.502801,0.045266,0.504065,0.045267,123.0,Burkina Faso,BFA,BFA,20200506
0.41553,0.045724,0.366071,0.046776,112.0,Cambodia,KHM,KHM,20200506
0.208616,0.008101,0.236938,0.007741,2756.0,Canada,CAN,CAN,20200506
0.450433,0.010848,0.465248,0.010821,2115.0,Chile,CHL,CHL,20200506
0.380235,0.007776,0.409898,0.007676,4001.0,Colombia,COL,COL,20200506
0.496196,0.015249,0.516279,0.015257,1075.0,Costa Rica,CRI,CRI,20200506
0.313813,0.036411,0.356322,0.03528,174.0,C̫te d'Ivoire,CIV,CIV,20200506
0.400081,0.019884,0.427419,0.019691,620.0,Croatia,HRV,HRV,20200506
0.620294,0.011359,0.618917,0.011351,1829.0,Czech Republic,CZE,CZE,20200506
0.555538,0.010988,0.559745,0.010999,2042.0,Denmark,DNK,DNK,20200506
0.347061,0.017732,0.363636,0.017547,737.0,Dominican Republic,DOM,DOM,20200506
0.321691,0.011062,0.350698,0.010828,1862.0,Ecuador,ECU,ECU,20200506
0.536331,0.009116,0.585216,0.009227,2922.0,Egypt,EGY,EGY,20200506
0.292037,0.014594,0.311508,0.014329,1008.0,El Salvador,SLV,SLV,20200506
0.260817,0.042977,0.275229,0.042251,109.0,Ethiopia,ETH,ETH,20200506
0.443426,0.014219,0.463851,0.014165,1231.0,Finland,FIN,FIN,20200506
0.257145,0.005906,0.259971,0.005885,5516.0,France,FRA,FRA,20200506
0.424922,0.007193,0.464434,0.00713,4808.0,Germany,DEU,DEU,20200506
0.317142,0.023667,0.291892,0.024226,370.0,Ghana,GHA,GHA,20200506
0.483431,0.013846,0.513804,0.013844,1304.0,Greece,GRC,GRC,20200506
0.400792,0.014753,0.445423,0.014546,1136.0,Guatemala,GTM,GTM,20200506
0.381212,0.016283,0.387277,0.016235,896.0,Honduras,HND,HND,20200506
0.457338,0.033233,0.448889,0.033286,225.0,Hong Kong,HKG,HKG,20200506
0.471494,0.00879,0.47678,0.008785,3230.0,Hungary,HUN,HUN,20200506
0.139005,0.005153,0.149394,0.005001,4786.0,India,IND,IND,20200506
0.339205,0.007276,0.343119,0.007256,4258.0,Indonesia,IDN,IDN,20200506
0.419756,0.02011,0.508885,0.019852,619.0,Iraq,IRQ,IRQ,20200506
0.226906,0.012131,0.228524,0.012101,1199.0,Ireland,IRL,IRL,20200506
0.512903,0.015674,0.51277,0.015673,1018.0,Israel,ISR,ISR,20200506
0.283552,0.005961,0.309623,0.005811,6017.0,Italy,ITA,ITA,20200506
0.239485,0.00429,0.22367,0.004393,9438.0,Japan,JPN,JPN,20200506
0.329559,0.016506,0.364277,0.016123,851.0,Jordan,JOR,JOR,20200506
0.468543,0.028345,0.469453,0.028342,311.0,Kazakhstan,KAZ,KAZ,20200506
0.298694,0.017654,0.33052,0.017177,711.0,Kenya,KEN,KEN,20200506
0.205965,0.030218,0.251208,0.028176,207.0,Kuwait,KWT,KWT,20200506
0.443152,0.041953,0.405797,0.042441,138.0,Kyrgyzstan,KGZ,KGZ,20200506
0.477504,0.037515,0.548023,0.037651,177.0,Lebanon,LBN,LBN,20200506
0.503247,0.022466,0.551935,0.022587,491.0,Libya,LBY,LBY,20200506
0.168851,0.010176,0.192819,0.009663,1504.0,Malaysia,MYS,MYS,20200506
0.403244,0.004519,0.426974,0.004482,11982.0,Mexico,MEX,MEX,20200506
0.511813,0.030412,0.516605,0.030421,271.0,Moldova,MDA,MDA,20200506
0.214022,0.015208,0.22043,0.015047,744.0,Morocco,MAR,MAR,20200506
0.477515,0.036195,0.560847,0.036429,189.0,Mozambique,MOZ,MOZ,20200506
0.289277,0.022056,0.294393,0.021943,428.0,Myanmar,MMR,MMR,20200506
0.201335,0.017518,0.205993,0.017369,534.0,Nepal,NPL,NPL,20200506
0.327729,0.009161,0.341664,0.009067,2681.0,Netherlands,NLD,NLD,20200506
0.284733,0.013703,0.298387,0.013515,1116.0,New Zealand,NZL,NZL,20200506
0.576672,0.015645,0.611111,0.015856,972.0,Nicaragua,NIC,NIC,20200506
0.403117,0.015482,0.430664,0.015336,1024.0,Nigeria,NGA,NGA,20200506
0.437196,0.01385,0.423862,0.013903,1274.0,Norway,NOR,NOR,20200506
0.286785,0.042658,0.272727,0.043319,110.0,Oman,OMN,OMN,20200506
0.363929,0.015356,0.364191,0.015353,983.0,Pakistan,PAK,PAK,20200506
0.511546,0.034139,0.553991,0.034331,213.0,Palestine,PSE,PSE,20200506
0.346505,0.023934,0.34596,0.023943,396.0,Panama,PAN,PAN,20200506
0.394809,0.024727,0.376623,0.024944,385.0,Paraguay,PRY,PRY,20200506
0.288215,0.009624,0.309658,0.009428,2309.0,Peru,PER,PER,20200506
0.173263,0.007932,0.175781,0.007887,2304.0,Philippines,PHL,PHL,20200506
0.485822,0.00892,0.499523,0.008916,3143.0,Poland,POL,POL,20200506
0.362841,0.009854,0.387321,0.009726,2445.0,Portugal,PRT,PRT,20200506
0.345697,0.015681,0.356531,0.01557,934.0,"Puerto Rico, U.S.",PRI,PRI,20200506
0.299144,0.03047,0.299559,0.030458,227.0,Qatar,QAT,QAT,20200506
0.369178,0.00827,0.395941,0.008161,3498.0,Romania,ROU,ROU,20200506
0.430306,0.011719,0.400229,0.011842,1749.0,Russia,RUS,RUS,20200506
0.253831,0.016484,0.305627,0.015573,782.0,Saudi Arabia,SAU,SAU,20200506
0.278396,0.044858,0.308411,0.043534,107.0,Senegal,SEN,SEN,20200506
0.436945,0.018503,0.453793,0.018434,725.0,Serbia,SRB,SRB,20200506
0.084433,0.023743,0.11828,0.020442,186.0,Singapore,SGP,SGP,20200506
0.420004,0.018544,0.435754,0.018458,716.0,Slovakia,SVK,SVK,20200506
0.409144,0.026063,0.413408,0.026022,358.0,Slovenia,SVN,SVN,20200506
0.303681,0.009836,0.297222,0.009897,2160.0,South Africa,ZAF,ZAF,20200506
0.424835,0.016227,0.469905,0.016072,947.0,South Korea,KOR,KOR,20200506
0.208986,0.006397,0.228538,0.006194,4310.0,Spain,ESP,ESP,20200506
0.167024,0.021683,0.202899,0.020111,345.0,Sri Lanka,LKA,LKA,20200506
0.422829,0.030542,0.498141,0.030176,269.0,Sudan,SDN,SDN,20200506
0.461419,0.008995,0.465215,0.00899,3076.0,Sweden,SWE,SWE,20200506
0.399155,0.015204,0.400962,0.015193,1040.0,Switzerland,CHE,CHE,20200506
0.378893,0.009235,0.404812,0.009127,2826.0,Taiwan,TWN,TWN,20200506
0.155496,0.006725,0.169557,0.006495,3114.0,Thailand,THA,THA,20200506
0.334597,0.019334,0.360841,0.018996,618.0,Tunisia,TUN,TUN,20200506
0.239662,0.008045,0.299074,0.007501,3240.0,Turkey,TUR,TUR,20200506
0.51016,0.009159,0.510738,0.009159,2980.0,Ukraine,UKR,UKR,20200506
0.226422,0.015433,0.233732,0.015262,753.0,United Arab Emirates,ARE,ARE,20200506
0.156894,0.006744,0.161691,0.006662,2981.0,United Kingdom,GBR,GBR,20200506
0.421556,0.016952,0.420495,0.016957,849.0,Uruguay,URY,URY,20200506
0.432257,0.033437,0.445946,0.033324,222.0,Uzbekistan,UZB,UZB,20200506
0.391404,0.021012,0.412727,0.02083,550.0,Venezuela,VEN,VEN,20200506
0.487168,0.009156,0.505531,0.009153,2983.0,Vietnam,VNM,VNM,20200506
0.574934,0.042765,0.610687,0.043358,131.0,Yemen,YEM,YEM,20200506
0.541498,0.039008,0.521212,0.038909,165.0,Afghanistan,AFG,AFG,20200507
0.351761,0.035906,0.412698,0.034827,189.0,Albania,ALB,ALB,20200507
0.353692,0.016139,0.378319,0.015911,904.0,Algeria,DZA,DZA,20200507
0.351707,0.038258,0.386503,0.037516,163.0,Angola,AGO,AGO,20200507
0.340919,0.007083,0.360531,0.006993,4596.0,Argentina,ARG,ARG,20200507
0.436702,0.038969,0.416149,0.03921,161.0,Armenia,ARM,ARM,20200507
0.375059,0.012178,0.385866,0.012111,1599.0,Australia,AUS,AUS,20200507
0.459323,0.016826,0.497738,0.016771,884.0,Austria,AUT,AUT,20200507
0.472349,0.041382,0.541096,0.041459,146.0,Azerbaijan,AZE,AZE,20200507
0.255985,0.015855,0.261378,0.015748,769.0,Bangladesh,BGD,BGD,20200507
0.604177,0.023076,0.609375,0.02313,448.0,Belarus,BLR,BLR,20200507
0.269907,0.015481,0.288215,0.015173,857.0,Belgium,BEL,BEL,20200507
0.271617,0.011169,0.327293,0.010587,1766.0,Bolivia,BOL,BOL,20200507
0.392928,0.03322,0.475771,0.032488,227.0,Bosnia and Herzegovina,BIH,BIH,20200507
0.423314,0.003916,0.452098,0.003887,16158.0,Brazil,BRA,BRA,20200507
0.434084,0.016443,0.427152,0.016476,906.0,Bulgaria,BGR,BGR,20200507
0.39477,0.041087,0.398601,0.041019,143.0,Burkina Faso,BFA,BFA,20200507
0.253406,0.04507,0.298077,0.042858,104.0,Cambodia,KHM,KHM,20200507
0.23467,0.008706,0.264694,0.008363,2569.0,Canada,CAN,CAN,20200507
0.433494,0.010357,0.443527,0.010331,2302.0,Chile,CHL,CHL,20200507
0.362059,0.007433,0.397601,0.007299,4336.0,Colombia,COL,COL,20200507
0.467133,0.015044,0.487783,0.015016,1105.0,Costa Rica,CRI,CRI,20200507
0.286382,0.033082,0.326733,0.031887,202.0,C̫te d'Ivoire,CIV,CIV,20200507
0.385684,0.019737,0.394137,0.01966,614.0,Croatia,HRV,HRV,20200507
0.595699,0.012002,0.614216,0.0121,1646.0,Czech Republic,CZE,CZE,20200507
0.516932,0.011112,0.523998,0.011118,2021.0,Denmark,DNK,DNK,20200507
0.373179,0.017138,0.386139,0.017025,808.0,Dominican Republic,DOM,DOM,20200507
0.338298,0.010382,0.364947,0.010204,2151.0,Ecuador,ECU,ECU,20200507
0.542401,0.009059,0.584995,0.00916,2959.0,Egypt,EGY,EGY,20200507
0.272716,0.011573,0.301335,0.011233,1573.0,El Salvador,SLV,SLV,20200507
0.356428,0.041498,0.367647,0.041221,136.0,Ethiopia,ETH,ETH,20200507
0.436113,0.01456,0.458191,0.014492,1172.0,Finland,FIN,FIN,20200507
0.254369,0.0063,0.272945,0.006159,5001.0,France,FRA,FRA,20200507
0.448313,0.007328,0.474489,0.007298,4645.0,Germany,DEU,DEU,20200507
0.336075,0.022641,0.362832,0.022243,452.0,Ghana,GHA,GHA,20200507
0.47435,0.014248,0.49026,0.014232,1232.0,Greece,GRC,GRC,20200507
0.343564,0.013687,0.407752,0.013227,1290.0,Guatemala,GTM,GTM,20200507
0.330185,0.015056,0.360511,0.014747,1018.0,Honduras,HND,HND,20200507
0.404529,0.035734,0.421875,0.035513,192.0,Hong Kong,HKG,HKG,20200507
0.462121,0.008994,0.464239,0.008991,3076.0,Hungary,HUN,HUN,20200507
0.139118,0.004854,0.155008,0.004641,5561.0,India,IND,IND,20200507
0.276621,0.006661,0.297687,0.006517,4713.0,Indonesia,IDN,IDN,20200507
0.480859,0.0221,0.530333,0.022124,511.0,Iraq,IRQ,IRQ,20200507
0.214589,0.01183,0.215232,0.011817,1208.0,Ireland,IRL,IRL,20200507
0.503928,0.015452,0.495229,0.015452,1048.0,Israel,ISR,ISR,20200507
0.282962,0.006097,0.311677,0.005929,5772.0,Italy,ITA,ITA,20200507
0.292859,0.004849,0.29152,0.004856,8785.0,Japan,JPN,JPN,20200507
0.38374,0.015948,0.401691,0.015819,946.0,Jordan,JOR,JOR,20200507
0.461008,0.027386,0.468468,0.027357,333.0,Kazakhstan,KAZ,KAZ,20200507
0.258594,0.017206,0.303497,0.016387,715.0,Kenya,KEN,KEN,20200507
0.260673,0.029179,0.286307,0.028337,241.0,Kuwait,KWT,KWT,20200507
0.338777,0.038262,0.36875,0.037535,160.0,Kyrgyzstan,KGZ,KGZ,20200507
0.396585,0.037016,0.441989,0.036462,181.0,Lebanon,LBN,LBN,20200507
0.560944,0.021583,0.605058,0.021911,514.0,Libya,LBY,LBY,20200507
0.183731,0.009797,0.187932,0.009712,1591.0,Malaysia,MYS,MYS,20200507
0.392588,0.004361,0.424122,0.004309,12843.0,Mexico,MEX,MEX,20200507
0.443694,0.029209,0.441379,0.029225,290.0,Moldova,MDA,MDA,20200507
0.229491,0.015328,0.247163,0.014942,793.0,Morocco,MAR,MAR,20200507
0.486736,0.032948,0.568282,0.033248,227.0,Mozambique,MOZ,MOZ,20200507
0.179849,0.014344,0.216707,0.013371,826.0,Myanmar,MMR,MMR,20200507
0.139702,0.015912,0.195827,0.0139,623.0,Nepal,NPL,NPL,20200507
0.332546,0.009245,0.337156,0.009213,2616.0,Netherlands,NLD,NLD,20200507
0.292232,0.013759,0.302242,0.013626,1115.0,New Zealand,NZL,NZL,20200507
0.568045,0.014426,0.599134,0.014582,1155.0,Nicaragua,NIC,NIC,20200507
0.400571,0.014294,0.397272,0.014313,1173.0,Nigeria,NGA,NGA,20200507
0.430494,0.013753,0.41433,0.013824,1284.0,Norway,NOR,NOR,20200507
0.357462,0.01548,0.3778,0.015301,982.0,Pakistan,PAK,PAK,20200507
0.577744,0.033656,0.593458,0.033843,214.0,Palestine,PSE,PSE,20200507
0.2913,0.021642,0.303097,0.021395,452.0,Panama,PAN,PAN,20200507
0.366896,0.017802,0.374324,0.017729,740.0,Paraguay,PRY,PRY,20200507
0.298662,0.009059,0.31312,0.00894,2622.0,Peru,PER,PER,20200507
0.179823,0.007911,0.171868,0.008053,2275.0,Philippines,PHL,PHL,20200507
0.52106,0.009172,0.507402,0.009165,2972.0,Poland,POL,POL,20200507
0.33178,0.009874,0.35793,0.009699,2358.0,Portugal,PRT,PRT,20200507
0.331207,0.016022,0.354983,0.015758,893.0,"Puerto Rico, U.S.",PRI,PRI,20200507
0.252141,0.029755,0.282609,0.028696,230.0,Qatar,QAT,QAT,20200507
0.349421,0.008621,0.392835,0.008417,3210.0,Romania,ROU,ROU,20200507
0.442789,0.011359,0.411608,0.011465,1878.0,Russia,RUS,RUS,20200507
0.236789,0.015247,0.26259,0.014729,834.0,Saudi Arabia,SAU,SAU,20200507
0.28126,0.044185,0.278846,0.044302,104.0,Senegal,SEN,SEN,20200507
0.409824,0.017553,0.440699,0.017388,801.0,Serbia,SRB,SRB,20200507
0.108561,0.015032,0.109049,0.015002,431.0,Singapore,SGP,SGP,20200507
