smoothed_trust_politicians,smoothed_trust_politicians_se,sample_size,country,iso_code,gid_0,survey_date
0.160578,0.007993,2096.0,Nigeria,NGA,NGA,20201225
0.18336,0.006238,3855.0,Norway,NOR,NOR,20201225
0.189229,0.029721,173.0,Oman,OMN,OMN,20201225
0.21163,0.007472,2991.0,Pakistan,PAK,PAK,20201225
0.206717,0.016353,630.0,Palestine,PSE,PSE,20201225
0.116293,0.010111,1019.0,Panama,PAN,PAN,20201225
0.106698,0.010875,840.0,Paraguay,PRY,PRY,20201225
0.135097,0.00599,3295.0,Peru,PER,PER,20201225
0.200055,0.00558,5137.0,Philippines,PHL,PHL,20201225
0.134586,0.004985,4707.0,Poland,POL,POL,20201225
0.228069,0.006453,4308.0,Portugal,PRT,PRT,20201225
0.237067,0.009384,2088.0,"Puerto Rico, U.S.",PRI,PRI,20201225
0.258192,0.026294,316.0,Qatar,QAT,QAT,20201225
0.06982,0.004085,3913.0,Romania,ROU,ROU,20201225
0.070263,0.003615,5033.0,Russia,RUS,RUS,20201225
0.244405,0.010854,1574.0,Saudi Arabia,SAU,SAU,20201225
0.063932,0.006361,1506.0,Serbia,SRB,SRB,20201225
0.230307,0.01506,787.0,Singapore,SGP,SGP,20201225
0.139103,0.007718,2012.0,Slovakia,SVK,SVK,20201225
0.097136,0.011128,695.0,Slovenia,SVN,SVN,20201225
0.159424,0.00548,4484.0,South Africa,ZAF,ZAF,20201225
0.230751,0.00731,3334.0,South Korea,KOR,KOR,20201225
0.102622,0.002985,10359.0,Spain,ESP,ESP,20201225
0.166267,0.015638,564.0,Sri Lanka,LKA,LKA,20201225
0.219863,0.014383,842.0,Sudan,SDN,SDN,20201225
0.181248,0.003666,11532.0,Sweden,SWE,SWE,20201225
0.087779,0.005449,2711.0,Switzerland,CHE,CHE,20201225
0.129057,0.003884,7479.0,Taiwan,TWN,TWN,20201225
0.289367,0.036249,158.0,Tanzania,TZA,TZA,20201225
0.226236,0.003498,14316.0,Thailand,THA,THA,20201225
0.197948,0.011882,1120.0,Tunisia,TUN,TUN,20201225
0.083811,0.003079,8152.0,Turkey,TUR,TUR,20201225
0.07515,0.003378,6107.0,Ukraine,UKR,UKR,20201225
0.227448,0.012085,1206.0,United Arab Emirates,ARE,ARE,20201225
0.159927,0.003616,10283.0,United Kingdom,GBR,GBR,20201225
0.155099,0.007018,2691.0,Uruguay,URY,URY,20201225
0.15082,0.019687,330.0,Uzbekistan,UZB,UZB,20201225
0.121876,0.006414,2669.0,Venezuela,VEN,VEN,20201225
0.359869,0.006456,5528.0,Vietnam,VNM,VNM,20201225
0.158806,0.018437,369.0,Yemen,YEM,YEM,20201225
0.217001,0.018924,487.0,Afghanistan,AFG,AFG,20201226
0.19027,0.021609,328.0,Albania,ALB,ALB,20201226
0.191917,0.009894,1587.0,Algeria,DZA,DZA,20201226
0.274357,0.029349,234.0,Angola,AGO,AGO,20201226
0.145009,0.003349,11152.0,Argentina,ARG,ARG,20201226
0.062942,0.01871,174.0,Armenia,ARM,ARM,20201226
0.15646,0.004131,7795.0,Australia,AUS,AUS,20201226
0.087879,0.004979,3237.0,Austria,AUT,AUT,20201226
0.109132,0.014676,466.0,Azerbaijan,AZE,AZE,20201226
0.243521,0.008849,2386.0,Bangladesh,BGD,BGD,20201226
0.048545,0.006149,1207.0,Belarus,BLR,BLR,20201226
0.094082,0.005018,3479.0,Belgium,BEL,BEL,20201226
0.138392,0.006536,2798.0,Bolivia,BOL,BOL,20201226
0.07271,0.011324,558.0,Bosnia and Herzegovina,BIH,BIH,20201226
0.141511,0.001439,58658.0,Brazil,BRA,BRA,20201226
0.101385,0.00729,1708.0,Bulgaria,BGR,BGR,20201226
0.192464,0.029337,172.0,Burkina Faso,BFA,BFA,20201226
0.25964,0.027181,267.0,Cambodia,KHM,KHM,20201226
0.162606,0.025542,210.0,Cameroon,CMR,CMR,20201226
0.151862,0.003212,12527.0,Canada,CAN,CAN,20201226
0.124749,0.004293,5920.0,Chile,CHL,CHL,20201226
0.147598,0.003205,12236.0,Colombia,COL,COL,20201226
0.205062,0.007959,2578.0,Costa Rica,CRI,CRI,20201226
0.218237,0.024768,278.0,C̫te d'Ivoire,CIV,CIV,20201226
0.058295,0.005587,1776.0,Croatia,HRV,HRV,20201226
0.076398,0.004346,3735.0,Czech Republic,CZE,CZE,20201226
0.1605,0.031536,135.0,Democratic Republic of the Congo,COD,COD,20201226
0.170626,0.004824,6193.0,Denmark,DNK,DNK,20201226
0.125606,0.008229,1628.0,Dominican Republic,DOM,DOM,20201226
0.122235,0.004963,4342.0,Ecuador,ECU,ECU,20201226
0.217414,0.004583,8183.0,Egypt,EGY,EGY,20201226
0.116742,0.007153,2034.0,El Salvador,SLV,SLV,20201226
0.199495,0.022502,320.0,Ethiopia,ETH,ETH,20201226
0.205251,0.009463,1832.0,Finland,FIN,FIN,20201226
0.084285,0.002132,17046.0,France,FRA,FRA,20201226
0.111191,0.002114,22156.0,Germany,DEU,DEU,20201226
0.179066,0.014034,751.0,Ghana,GHA,GHA,20201226
0.133163,0.006072,3146.0,Greece,GRC,GRC,20201226
0.113128,0.007414,1857.0,Guatemala,GTM,GTM,20201226
0.241093,0.03948,120.0,Haiti,HTI,HTI,20201226
0.108172,0.008691,1296.0,Honduras,HND,HND,20201226
0.175353,0.010124,1422.0,Hong Kong,HKG,HKG,20201226
0.080903,0.00332,6731.0,Hungary,HUN,HUN,20201226
0.227891,0.003022,19292.0,India,IND,IND,20201226
0.161399,0.003627,10309.0,Indonesia,IDN,IDN,20201226
0.191594,0.008002,2456.0,Iraq,IRQ,IRQ,20201226
0.155817,0.00699,2711.0,Ireland,IRL,IRL,20201226
0.133746,0.005436,4053.0,Israel,ISR,ISR,20201226
0.108144,0.002169,20618.0,Italy,ITA,ITA,20201226
0.158866,0.001819,40374.0,Japan,JPN,JPN,20201226
0.195516,0.009433,1779.0,Jordan,JOR,JOR,20201226
0.080871,0.010914,632.0,Kazakhstan,KAZ,KAZ,20201226
0.195838,0.009106,1901.0,Kenya,KEN,KEN,20201226
0.194256,0.018995,425.0,Kuwait,KWT,KWT,20201226
0.105351,0.020305,234.0,Kyrgyzstan,KGZ,KGZ,20201226
0.252441,0.033911,168.0,Laos,LAO,LAO,20201226
0.095601,0.010517,782.0,Lebanon,LBN,LBN,20201226
0.279525,0.014088,1024.0,Libya,LBY,LBY,20201226
0.272766,0.007302,3734.0,Malaysia,MYS,MYS,20201226
0.261388,0.032421,196.0,Mali,MLI,MLI,20201226
0.165755,0.001762,44485.0,Mexico,MEX,MEX,20201226
0.077577,0.011226,564.0,Moldova,MDA,MDA,20201226
0.192527,0.011536,1170.0,Morocco,MAR,MAR,20201226
0.260055,0.032071,191.0,Mozambique,MOZ,MOZ,20201226
0.453661,0.012817,1513.0,Myanmar,MMR,MMR,20201226
0.188929,0.010807,1326.0,Nepal,NPL,NPL,20201226
0.10924,0.003448,8277.0,Netherlands,NLD,NLD,20201226
0.165423,0.00745,2498.0,New Zealand,NZL,NZL,20201226
0.133886,0.010542,1046.0,Nicaragua,NIC,NIC,20201226
0.162382,0.00722,2600.0,Nigeria,NGA,NGA,20201226
0.178842,0.005434,4981.0,Norway,NOR,NOR,20201226
0.206584,0.028098,211.0,Oman,OMN,OMN,20201226
0.209923,0.006771,3622.0,Pakistan,PAK,PAK,20201226
0.217247,0.014918,783.0,Palestine,PSE,PSE,20201226
0.116089,0.008887,1316.0,Panama,PAN,PAN,20201226
0.122677,0.010023,1092.0,Paraguay,PRY,PRY,20201226
0.138315,0.005386,4151.0,Peru,PER,PER,20201226
0.199047,0.004918,6600.0,Philippines,PHL,PHL,20201226
0.1385,0.004494,5930.0,Poland,POL,POL,20201226
0.228528,0.005665,5578.0,Portugal,PRT,PRT,20201226
0.246351,0.008517,2588.0,"Puerto Rico, U.S.",PRI,PRI,20201226
0.266188,0.023648,389.0,Qatar,QAT,QAT,20201226
0.069959,0.003628,4965.0,Romania,ROU,ROU,20201226
0.072389,0.003313,6156.0,Russia,RUS,RUS,20201226
0.24533,0.009762,1954.0,Saudi Arabia,SAU,SAU,20201226
0.182627,0.035889,116.0,Senegal,SEN,SEN,20201226
0.066702,0.005848,1851.0,Serbia,SRB,SRB,20201226
0.233948,0.013452,1000.0,Singapore,SGP,SGP,20201226
0.138675,0.006857,2543.0,Slovakia,SVK,SVK,20201226
0.097278,0.009944,876.0,Slovenia,SVN,SVN,20201226
0.158061,0.004877,5618.0,South Africa,ZAF,ZAF,20201226
0.234788,0.006584,4155.0,South Korea,KOR,KOR,20201226
0.102802,0.002654,13121.0,Spain,ESP,ESP,20201226
0.153418,0.013495,707.0,Sri Lanka,LKA,LKA,20201226
0.228616,0.013071,1044.0,Sudan,SDN,SDN,20201226
0.184675,0.003277,14534.0,Sweden,SWE,SWE,20201226
0.08623,0.004803,3429.0,Switzerland,CHE,CHE,20201226
0.127009,0.003466,9260.0,Taiwan,TWN,TWN,20201226
0.274414,0.030857,211.0,Tanzania,TZA,TZA,20201226
0.228592,0.00321,17124.0,Thailand,THA,THA,20201226
0.204082,0.010816,1394.0,Tunisia,TUN,TUN,20201226
0.088005,0.002789,10358.0,Turkey,TUR,TUR,20201226
0.073214,0.003021,7470.0,Ukraine,UKR,UKR,20201226
0.223268,0.010929,1463.0,United Arab Emirates,ARE,ARE,20201226
0.159473,0.003216,12978.0,United Kingdom,GBR,GBR,20201226
0.1543,0.006231,3392.0,Uruguay,URY,URY,20201226
0.148556,0.018139,385.0,Uzbekistan,UZB,UZB,20201226
0.117398,0.005657,3316.0,Venezuela,VEN,VEN,20201226
0.353224,0.005763,6876.0,Vietnam,VNM,VNM,20201226
0.164178,0.017072,451.0,Yemen,YEM,YEM,20201226
0.242482,0.017976,575.0,Afghanistan,AFG,AFG,20201227
0.194978,0.019658,405.0,Albania,ALB,ALB,20201227
0.191978,0.009069,1890.0,Algeria,DZA,DZA,20201227
0.279464,0.027268,275.0,Angola,AGO,AGO,20201227
0.143182,0.003,13725.0,Argentina,ARG,ARG,20201227
0.066234,0.017656,206.0,Armenia,ARM,ARM,20201227
0.15621,0.003736,9542.0,Australia,AUS,AUS,20201227
0.087917,0.004472,4023.0,Austria,AUT,AUT,20201227
0.108318,0.013434,551.0,Azerbaijan,AZE,AZE,20201227
0.240994,0.00814,2795.0,Bangladesh,BGD,BGD,20201227
0.051547,0.00575,1460.0,Belarus,BLR,BLR,20201227
0.093794,0.00449,4312.0,Belgium,BEL,BEL,20201227
0.322134,0.046631,101.0,Benin,BEN,BEN,20201227
0.13728,0.005933,3374.0,Bolivia,BOL,BOL,20201227
0.065829,0.009792,675.0,Bosnia and Herzegovina,BIH,BIH,20201227
0.142229,0.001303,71914.0,Brazil,BRA,BRA,20201227
0.103693,0.00668,2076.0,Bulgaria,BGR,BGR,20201227
0.183163,0.026666,202.0,Burkina Faso,BFA,BFA,20201227
0.234188,0.02376,318.0,Cambodia,KHM,KHM,20201227
0.157967,0.023141,251.0,Cameroon,CMR,CMR,20201227
0.15002,0.002893,15286.0,Canada,CAN,CAN,20201227
0.126932,0.003873,7383.0,Chile,CHL,CHL,20201227
0.145538,0.002897,14801.0,Colombia,COL,COL,20201227
0.208351,0.007247,3147.0,Costa Rica,CRI,CRI,20201227
0.213715,0.022317,338.0,C̫te d'Ivoire,CIV,CIV,20201227
0.057014,0.00494,2220.0,Croatia,HRV,HRV,20201227
0.079443,0.004008,4547.0,Czech Republic,CZE,CZE,20201227
0.159303,0.028716,163.0,Democratic Republic of the Congo,COD,COD,20201227
0.17109,0.004424,7598.0,Denmark,DNK,DNK,20201227
0.129517,0.007534,1991.0,Dominican Republic,DOM,DOM,20201227
0.120062,0.004496,5214.0,Ecuador,ECU,ECU,20201227
0.219531,0.004219,9715.0,Egypt,EGY,EGY,20201227
0.117655,0.006541,2446.0,El Salvador,SLV,SLV,20201227
0.20702,0.021143,373.0,Ethiopia,ETH,ETH,20201227
0.200161,0.008456,2253.0,Finland,FIN,FIN,20201227
0.084336,0.001908,21278.0,France,FRA,FRA,20201227
0.111237,0.001917,26923.0,Germany,DEU,DEU,20201227
0.186027,0.013111,891.0,Ghana,GHA,GHA,20201227
0.137985,0.005582,3834.0,Greece,GRC,GRC,20201227
0.117031,0.00683,2256.0,Guatemala,GTM,GTM,20201227
0.25321,0.042571,111.0,Guinea,GIN,GIN,20201227
0.219934,0.035691,134.0,Haiti,HTI,HTI,20201227
0.106479,0.007757,1604.0,Honduras,HND,HND,20201227
0.170418,0.009146,1702.0,Hong Kong,HKG,HKG,20201227
0.07869,0.002969,8205.0,Hungary,HUN,HUN,20201227
0.230733,0.002797,22712.0,India,IND,IND,20201227
0.162595,0.003332,12292.0,Indonesia,IDN,IDN,20201227
0.186816,0.007277,2903.0,Iraq,IRQ,IRQ,20201227
0.157886,0.006285,3386.0,Ireland,IRL,IRL,20201227
0.140698,0.005051,4876.0,Israel,ISR,ISR,20201227
0.107746,0.001938,25775.0,Italy,ITA,ITA,20201227
0.158359,0.001664,48133.0,Japan,JPN,JPN,20201227
0.196412,0.008669,2113.0,Jordan,JOR,JOR,20201227
0.080148,0.009877,765.0,Kazakhstan,KAZ,KAZ,20201227
0.198607,0.008253,2340.0,Kenya,KEN,KEN,20201227
0.209503,0.017735,514.0,Kuwait,KWT,KWT,20201227
0.116205,0.019251,286.0,Kyrgyzstan,KGZ,KGZ,20201227
0.261042,0.031414,200.0,Laos,LAO,LAO,20201227
0.09474,0.00962,930.0,Lebanon,LBN,LBN,20201227
0.277739,0.012987,1205.0,Libya,LBY,LBY,20201227
0.273903,0.006693,4456.0,Malaysia,MYS,MYS,20201227
0.242291,0.028944,231.0,Mali,MLI,MLI,20201227
0.16744,0.00161,53730.0,Mexico,MEX,MEX,20201227
0.076721,0.01036,663.0,Moldova,MDA,MDA,20201227
0.199184,0.010697,1399.0,Morocco,MAR,MAR,20201227
0.274489,0.029232,237.0,Mozambique,MOZ,MOZ,20201227
0.451393,0.011921,1751.0,Myanmar,MMR,MMR,20201227
0.192148,0.009913,1594.0,Nepal,NPL,NPL,20201227
0.111918,0.003159,10098.0,Netherlands,NLD,NLD,20201227
0.164975,0.006802,2992.0,New Zealand,NZL,NZL,20201227
0.134385,0.009676,1250.0,Nicaragua,NIC,NIC,20201227
0.163865,0.006607,3133.0,Nigeria,NGA,NGA,20201227
0.175662,0.004855,6154.0,Norway,NOR,NOR,20201227
0.242062,0.026915,249.0,Oman,OMN,OMN,20201227
0.20963,0.006239,4265.0,Pakistan,PAK,PAK,20201227
0.211706,0.01371,912.0,Palestine,PSE,PSE,20201227
0.11611,0.007912,1658.0,Panama,PAN,PAN,20201227
0.11472,0.008913,1344.0,Paraguay,PRY,PRY,20201227
0.139803,0.00491,5038.0,Peru,PER,PER,20201227
0.19849,0.004386,8280.0,Philippines,PHL,PHL,20201227
0.136133,0.003992,7401.0,Poland,POL,POL,20201227
0.231228,0.005014,7157.0,Portugal,PRT,PRT,20201227
0.242179,0.007585,3218.0,"Puerto Rico, U.S.",PRI,PRI,20201227
0.258942,0.021484,456.0,Qatar,QAT,QAT,20201227
0.069087,0.003254,6112.0,Romania,ROU,ROU,20201227
0.07212,0.003017,7392.0,Russia,RUS,RUS,20201227
0.254647,0.009117,2291.0,Saudi Arabia,SAU,SAU,20201227
0.189735,0.034232,137.0,Senegal,SEN,SEN,20201227
0.067121,0.005356,2216.0,Serbia,SRB,SRB,20201227
0.228743,0.012092,1217.0,Singapore,SGP,SGP,20201227
0.143728,0.006293,3115.0,Slovakia,SVK,SVK,20201227
0.092178,0.008738,1082.0,Slovenia,SVN,SVN,20201227
0.166814,0.00451,6852.0,South Africa,ZAF,ZAF,20201227
0.23241,0.006022,4930.0,South Korea,KOR,KOR,20201227
0.104237,0.002397,16275.0,Spain,ESP,ESP,20201227
0.151885,0.012356,839.0,Sri Lanka,LKA,LKA,20201227
0.21938,0.011699,1262.0,Sudan,SDN,SDN,20201227
0.184992,0.002968,17654.0,Sweden,SWE,SWE,20201227
0.088572,0.0044,4202.0,Switzerland,CHE,CHE,20201227
0.127998,0.003149,11288.0,Taiwan,TWN,TWN,20201227
0.267868,0.028939,237.0,Tanzania,TZA,TZA,20201227
0.226965,0.002971,19906.0,Thailand,THA,THA,20201227
0.213965,0.010053,1663.0,Tunisia,TUN,TUN,20201227
0.087823,0.002537,12480.0,Turkey,TUR,TUR,20201227
0.0746,0.002792,8885.0,Ukraine,UKR,UKR,20201227
0.221248,0.009968,1765.0,United Arab Emirates,ARE,ARE,20201227
0.162291,0.002907,16102.0,United Kingdom,GBR,GBR,20201227
0.152811,0.005858,4131.0,Uruguay,URY,URY,20201227
0.151136,0.016494,473.0,Uzbekistan,UZB,UZB,20201227
0.119884,0.005141,4073.0,Venezuela,VEN,VEN,20201227
0.349668,0.005217,8361.0,Vietnam,VNM,VNM,20201227
0.157564,0.015466,536.0,Yemen,YEM,YEM,20201227
0.250778,0.017277,638.0,Afghanistan,AFG,AFG,20201228
0.212234,0.019119,451.0,Albania,ALB,ALB,20201228
0.188766,0.008456,2156.0,Algeria,DZA,DZA,20201228
0.267858,0.025296,308.0,Angola,AGO,AGO,20201228
0.14223,0.002793,15739.0,Argentina,ARG,ARG,20201228
0.078683,0.017364,235.0,Armenia,ARM,ARM,20201228
0.155418,0.003546,10662.0,Australia,AUS,AUS,20201228
0.090474,0.004186,4732.0,Austria,AUT,AUT,20201228
0.105598,0.012618,619.0,Azerbaijan,AZE,AZE,20201228
0.23902,0.007693,3119.0,Bangladesh,BGD,BGD,20201228
0.052581,0.00555,1604.0,Belarus,BLR,BLR,20201228
0.09258,0.004113,5010.0,Belgium,BEL,BEL,20201228
0.308459,0.044396,109.0,Benin,BEN,BEN,20201228
0.136037,0.005496,3904.0,Bolivia,BOL,BOL,20201228
0.061192,0.008826,770.0,Bosnia and Herzegovina,BIH,BIH,20201228
0.141057,0.001216,81996.0,Brazil,BRA,BRA,20201228
0.108715,0.006269,2459.0,Bulgaria,BGR,BGR,20201228
0.172307,0.024607,225.0,Burkina Faso,BFA,BFA,20201228
0.249368,0.023756,333.0,Cambodia,KHM,KHM,20201228
0.146684,0.021313,277.0,Cameroon,CMR,CMR,20201228
0.148558,0.002703,17359.0,Canada,CAN,CAN,20201228
0.128709,0.003678,8303.0,Chile,CHL,CHL,20201228
0.143641,0.002716,16652.0,Colombia,COL,COL,20201228
0.209499,0.006874,3513.0,Costa Rica,CRI,CRI,20201228
0.24282,0.021259,412.0,C̫te d'Ivoire,CIV,CIV,20201228
0.055978,0.004523,2593.0,Croatia,HRV,HRV,20201228
0.079384,0.003687,5373.0,Czech Republic,CZE,CZE,20201228
0.154328,0.028514,160.0,Democratic Republic of the Congo,COD,COD,20201228
0.172749,0.004101,8832.0,Denmark,DNK,DNK,20201228
0.127439,0.00701,2269.0,Dominican Republic,DOM,DOM,20201228
0.117754,0.00423,5792.0,Ecuador,ECU,ECU,20201228
0.222452,0.004014,10843.0,Egypt,EGY,EGY,20201228
0.118747,0.006244,2698.0,El Salvador,SLV,SLV,20201228
0.198392,0.019218,438.0,Ethiopia,ETH,ETH,20201228
0.197216,0.00773,2662.0,Finland,FIN,FIN,20201228
0.084713,0.00177,24776.0,France,FRA,FRA,20201228
0.110853,0.001779,31191.0,Germany,DEU,DEU,20201228
0.180358,0.012258,995.0,Ghana,GHA,GHA,20201228
0.140002,0.005246,4400.0,Greece,GRC,GRC,20201228
0.118445,0.006586,2436.0,Guatemala,GTM,GTM,20201228
0.229473,0.038061,128.0,Guinea,GIN,GIN,20201228
0.224446,0.033517,159.0,Haiti,HTI,HTI,20201228
0.109153,0.007367,1809.0,Honduras,HND,HND,20201228
0.168519,0.008604,1901.0,Hong Kong,HKG,HKG,20201228
0.079507,0.002745,9696.0,Hungary,HUN,HUN,20201228
0.229621,0.002665,24927.0,India,IND,IND,20201228
0.161966,0.00316,13623.0,Indonesia,IDN,IDN,20201228
0.184676,0.006831,3252.0,Iraq,IRQ,IRQ,20201228
0.1642,0.005841,4026.0,Ireland,IRL,IRL,20201228
0.140986,0.004681,5583.0,Israel,ISR,ISR,20201228
0.109094,0.001798,30153.0,Italy,ITA,ITA,20201228
0.159132,0.001594,52678.0,Japan,JPN,JPN,20201228
0.188365,0.008128,2346.0,Jordan,JOR,JOR,20201228
0.082568,0.009542,843.0,Kazakhstan,KAZ,KAZ,20201228
0.197378,0.007709,2669.0,Kenya,KEN,KEN,20201228
0.220976,0.017056,576.0,Kuwait,KWT,KWT,20201228
0.109509,0.017401,323.0,Kyrgyzstan,KGZ,KGZ,20201228
0.254896,0.030365,212.0,Laos,LAO,LAO,20201228
0.096836,0.008987,1095.0,Lebanon,LBN,LBN,20201228
0.261302,0.012123,1329.0,Libya,LBY,LBY,20201228
0.268597,0.006267,5008.0,Malaysia,MYS,MYS,20201228
0.245192,0.028219,247.0,Mali,MLI,MLI,20201228
0.167841,0.001524,60037.0,Mexico,MEX,MEX,20201228
0.073504,0.009531,756.0,Moldova,MDA,MDA,20201228
0.194633,0.010023,1577.0,Morocco,MAR,MAR,20201228
0.274811,0.026744,283.0,Mozambique,MOZ,MOZ,20201228
0.452894,0.01144,1903.0,Myanmar,MMR,MMR,20201228
0.195603,0.0095,1772.0,Nepal,NPL,NPL,20201228
0.113251,0.002935,11816.0,Netherlands,NLD,NLD,20201228
0.162313,0.006431,3295.0,New Zealand,NZL,NZL,20201228
0.126786,0.008813,1426.0,Nicaragua,NIC,NIC,20201228
0.160041,0.006185,3523.0,Nigeria,NGA,NGA,20201228
0.177855,0.004494,7259.0,Norway,NOR,NOR,20201228
0.231262,0.025083,277.0,Oman,OMN,OMN,20201228
0.213718,0.005962,4734.0,Pakistan,PAK,PAK,20201228
0.216478,0.013154,997.0,Palestine,PSE,PSE,20201228
0.117249,0.007516,1847.0,Panama,PAN,PAN,20201228
0.124644,0.008511,1552.0,Paraguay,PRY,PRY,20201228
0.136376,0.004608,5597.0,Peru,PER,PER,20201228
0.198758,0.004103,9470.0,Philippines,PHL,PHL,20201228
0.137912,0.003685,8773.0,Poland,POL,POL,20201228
0.23519,0.004602,8523.0,Portugal,PRT,PRT,20201228
0.247346,0.007179,3624.0,"Puerto Rico, U.S.",PRI,PRI,20201228
0.275507,0.020576,509.0,Qatar,QAT,QAT,20201228
0.068208,0.002978,7206.0,Romania,ROU,ROU,20201228
0.06911,0.002811,8151.0,Russia,RUS,RUS,20201228
0.262809,0.00873,2552.0,Saudi Arabia,SAU,SAU,20201228
0.179998,0.03041,166.0,Senegal,SEN,SEN,20201228
0.066412,0.005038,2475.0,Serbia,SRB,SRB,20201228
0.235336,0.011696,1324.0,Singapore,SGP,SGP,20201228
0.144493,0.00595,3625.0,Slovakia,SVK,SVK,20201228
0.088432,0.007919,1267.0,Slovenia,SVN,SVN,20201228
0.168899,0.004168,8107.0,South Africa,ZAF,ZAF,20201228
0.23629,0.005829,5329.0,South Korea,KOR,KOR,20201228
0.106773,0.002261,18681.0,Spain,ESP,ESP,20201228
0.144113,0.011422,948.0,Sri Lanka,LKA,LKA,20201228
0.230209,0.011331,1396.0,Sudan,SDN,SDN,20201228
0.188564,0.00277,20566.0,Sweden,SWE,SWE,20201228
0.089872,0.004108,4876.0,Switzerland,CHE,CHE,20201228
0.127472,0.002959,12725.0,Taiwan,TWN,TWN,20201228
0.287422,0.027445,272.0,Tanzania,TZA,TZA,20201228
0.227096,0.002849,21655.0,Thailand,THA,THA,20201228
0.219533,0.009544,1886.0,Tunisia,TUN,TUN,20201228
0.089565,0.002425,13890.0,Turkey,TUR,TUR,20201228
0.072462,0.002612,9919.0,Ukraine,UKR,UKR,20201228
0.234898,0.009639,1967.0,United Arab Emirates,ARE,ARE,20201228
0.160599,0.002647,19254.0,United Kingdom,GBR,GBR,20201228
0.156932,0.005509,4710.0,Uruguay,URY,URY,20201228
0.152276,0.015991,509.0,Uzbekistan,UZB,UZB,20201228
0.125079,0.004911,4600.0,Venezuela,VEN,VEN,20201228
0.36092,0.004893,9643.0,Vietnam,VNM,VNM,20201228
0.158037,0.014903,583.0,Yemen,YEM,YEM,20201228
0.26882,0.018161,612.0,Afghanistan,AFG,AFG,20201229
0.234859,0.019941,453.0,Albania,ALB,ALB,20201229
0.183531,0.008323,2178.0,Algeria,DZA,DZA,20201229
0.250664,0.024459,314.0,Angola,AGO,AGO,20201229
0.14398,0.002752,16366.0,Argentina,ARG,ARG,20201229
0.081871,0.018116,226.0,Armenia,ARM,ARM,20201229
0.156566,0.00352,10878.0,Australia,AUS,AUS,20201229
0.093066,0.004219,4786.0,Austria,AUT,AUT,20201229
0.100818,0.012783,598.0,Azerbaijan,AZE,AZE,20201229
0.23769,0.00775,3052.0,Bangladesh,BGD,BGD,20201229
0.051018,0.005421,1600.0,Belarus,BLR,BLR,20201229
0.0911,0.004038,5128.0,Belgium,BEL,BEL,20201229
0.225669,0.042227,103.0,Benin,BEN,BEN,20201229
0.133808,0.005384,4028.0,Bolivia,BOL,BOL,20201229
0.064169,0.008741,785.0,Bosnia and Herzegovina,BIH,BIH,20201229
0.141973,0.001204,84028.0,Brazil,BRA,BRA,20201229
0.113523,0.006397,2484.0,Bulgaria,BGR,BGR,20201229
0.147454,0.02301,229.0,Burkina Faso,BFA,BFA,20201229
0.238537,0.023604,330.0,Cambodia,KHM,KHM,20201229
0.130433,0.020331,279.0,Cameroon,CMR,CMR,20201229
0.147176,0.002671,17697.0,Canada,CAN,CAN,20201229
0.130448,0.003647,8545.0,Chile,CHL,CHL,20201229
0.142535,0.002684,16942.0,Colombia,COL,COL,20201229
0.215585,0.006875,3585.0,Costa Rica,CRI,CRI,20201229
0.244863,0.020956,426.0,C̫te d'Ivoire,CIV,CIV,20201229
0.05676,0.004605,2534.0,Croatia,HRV,HRV,20201229
0.082138,0.003656,5633.0,Czech Republic,CZE,CZE,20201229
0.160479,0.028435,167.0,Democratic Republic of the Congo,COD,COD,20201229
0.178199,0.004132,8912.0,Denmark,DNK,DNK,20201229
0.129917,0.007022,2303.0,Dominican Republic,DOM,DOM,20201229
0.113872,0.004175,5777.0,Ecuador,ECU,ECU,20201229
0.222705,0.004015,10855.0,Egypt,EGY,EGY,20201229
0.114733,0.006166,2694.0,El Salvador,SLV,SLV,20201229
0.192396,0.019355,422.0,Ethiopia,ETH,ETH,20201229
0.193551,0.007594,2738.0,Finland,FIN,FIN,20201229
0.085512,0.001758,25384.0,France,FRA,FRA,20201229
0.111872,0.001769,31777.0,Germany,DEU,DEU,20201229
0.183169,0.012151,1024.0,Ghana,GHA,GHA,20201229
0.141304,0.005222,4466.0,Greece,GRC,GRC,20201229
0.118002,0.006594,2428.0,Guatemala,GTM,GTM,20201229
0.246927,0.038217,129.0,Guinea,GIN,GIN,20201229
0.223658,0.032469,169.0,Haiti,HTI,HTI,20201229
0.109935,0.007287,1856.0,Honduras,HND,HND,20201229
0.159141,0.008432,1888.0,Hong Kong,HKG,HKG,20201229
0.077076,0.002678,9925.0,Hungary,HUN,HUN,20201229
0.230111,0.002683,24634.0,India,IND,IND,20201229
0.160336,0.003108,13968.0,Indonesia,IDN,IDN,20201229
0.199957,0.007133,3170.0,Iraq,IRQ,IRQ,20201229
0.167883,0.005749,4235.0,Ireland,IRL,IRL,20201229
0.145013,0.004703,5664.0,Israel,ISR,ISR,20201229
0.112491,0.001794,31130.0,Italy,ITA,ITA,20201229
0.161307,0.001584,53972.0,Japan,JPN,JPN,20201229
0.185812,0.00811,2317.0,Jordan,JOR,JOR,20201229
0.082617,0.009513,847.0,Kazakhstan,KAZ,KAZ,20201229
0.203431,0.007719,2707.0,Kenya,KEN,KEN,20201229
0.22523,0.017552,554.0,Kuwait,KWT,KWT,20201229
