smoothed_hesitant_sideeffects,smoothed_hesitant_sideeffects_se,sample_size,country,iso_code,gid_0,survey_date
0.506233,0.013923,1314.0,Belarus,BLR,BLR,20210217
0.170883,0.00535,4958.0,Belgium,BEL,BEL,20210217
0.341697,0.04206,130.0,Benin,BEN,BEN,20210217
0.193268,0.006583,3628.0,Bolivia,BOL,BOL,20210217
0.271384,0.016171,772.0,Bosnia and Herzegovina,BIH,BIH,20210217
0.102019,0.001152,69097.0,Brazil,BRA,BRA,20210217
0.365173,0.008573,3158.0,Bulgaria,BGR,BGR,20210217
0.42145,0.03697,198.0,Burkina Faso,BFA,BFA,20210217
0.212247,0.02649,248.0,Cambodia,KHM,KHM,20210217
0.482185,0.0248,427.0,Cameroon,CMR,CMR,20210217
0.147632,0.002781,17012.0,Canada,CAN,CAN,20210217
0.145356,0.004044,7585.0,Chile,CHL,CHL,20210217
0.167838,0.003094,14622.0,Colombia,COL,COL,20210217
0.128225,0.006749,2463.0,Costa Rica,CRI,CRI,20210217
0.389773,0.02061,565.0,C̫te d'Ivoire,CIV,CIV,20210217
0.218469,0.009143,2047.0,Croatia,HRV,HRV,20210217
0.189467,0.004659,7075.0,Czech Republic,CZE,CZE,20210217
0.413499,0.031963,255.0,Democratic Republic of the Congo,COD,COD,20210217
0.050388,0.002435,8068.0,Denmark,DNK,DNK,20210217
0.266392,0.010202,2075.0,Dominican Republic,DOM,DOM,20210217
0.22563,0.005202,6513.0,Ecuador,ECU,ECU,20210217
0.335925,0.006009,6170.0,Egypt,EGY,EGY,20210217
0.164352,0.007263,2626.0,El Salvador,SLV,SLV,20210217
0.213632,0.015314,736.0,Ethiopia,ETH,ETH,20210217
0.075488,0.005358,2401.0,Finland,FIN,FIN,20210217
0.287517,0.002705,28568.0,France,FRA,FRA,20210217
0.192747,0.002265,30368.0,Germany,DEU,DEU,20210217
0.357368,0.012202,1552.0,Ghana,GHA,GHA,20210217
0.162525,0.004679,6223.0,Greece,GRC,GRC,20210217
0.159744,0.007367,2503.0,Guatemala,GTM,GTM,20210217
0.170493,0.030285,151.0,Guinea,GIN,GIN,20210217
0.48481,0.034425,205.0,Haiti,HTI,HTI,20210217
0.161525,0.008224,2013.0,Honduras,HND,HND,20210217
0.31463,0.01286,1318.0,Hong Kong,HKG,HKG,20210217
0.192189,0.003765,10984.0,Hungary,HUN,HUN,20210217
0.163244,0.00266,19328.0,India,IND,IND,20210217
0.164808,0.003468,11500.0,Indonesia,IDN,IDN,20210217
0.319068,0.007426,3965.0,Iraq,IRQ,IRQ,20210217
0.110084,0.005116,3867.0,Ireland,IRL,IRL,20210217
0.320687,0.014009,1175.0,Israel,ISR,ISR,20210217
0.102619,0.001723,31037.0,Italy,ITA,ITA,20210217
0.166423,0.00158,55526.0,Japan,JPN,JPN,20210217
0.362717,0.011241,1843.0,Jordan,JOR,JOR,20210217
0.475799,0.016242,961.0,Kazakhstan,KAZ,KAZ,20210217
0.263074,0.009341,2222.0,Kenya,KEN,KEN,20210217
0.186648,0.018349,478.0,Kuwait,KWT,KWT,20210217
0.369017,0.027427,317.0,Kyrgyzstan,KGZ,KGZ,20210217
0.193176,0.032722,161.0,Laos,LAO,LAO,20210217
0.19706,0.010812,1367.0,Lebanon,LBN,LBN,20210217
0.213454,0.01165,1252.0,Libya,LBY,LBY,20210217
0.494728,0.042564,143.0,Madagascar,MDG,MDG,20210217
0.181738,0.00538,5156.0,Malaysia,MYS,MYS,20210217
0.28172,0.032617,195.0,Mali,MLI,MLI,20210217
0.083993,0.001153,57926.0,Mexico,MEX,MEX,20210217
0.362286,0.018069,749.0,Moldova,MDA,MDA,20210217
0.148897,0.009545,1409.0,Morocco,MAR,MAR,20210217
0.27147,0.016197,756.0,Mozambique,MOZ,MOZ,20210217
0.075282,0.012941,487.0,Myanmar,MMR,MMR,20210217
0.196567,0.01071,1411.0,Nepal,NPL,NPL,20210217
0.148891,0.00347,10536.0,Netherlands,NLD,NLD,20210217
0.17824,0.005431,4978.0,New Zealand,NZL,NZL,20210217
0.16921,0.010406,1305.0,Nicaragua,NIC,NIC,20210217
0.277119,0.008056,3100.0,Nigeria,NGA,NGA,20210217
0.069988,0.002901,7719.0,Norway,NOR,NOR,20210217
0.130338,0.02324,219.0,Oman,OMN,OMN,20210217
0.203441,0.007433,2964.0,Pakistan,PAK,PAK,20210217
0.359667,0.019146,642.0,Palestine,PSE,PSE,20210217
0.173128,0.010469,1293.0,Panama,PAN,PAN,20210217
0.24826,0.011036,1549.0,Paraguay,PRY,PRY,20210217
0.151239,0.0036,9928.0,Peru,PER,PER,20210217
0.336779,0.004811,9640.0,Philippines,PHL,PHL,20210217
0.246335,0.0046,8776.0,Poland,POL,POL,20210217
0.115983,0.002964,11713.0,Portugal,PRT,PRT,20210217
0.1393,0.006982,2490.0,"Puerto Rico, U.S.",PRI,PRI,20210217
0.106326,0.016071,472.0,Qatar,QAT,QAT,20210217
0.240614,0.005253,6653.0,Romania,ROU,ROU,20210217
0.452457,0.005796,7370.0,Russia,RUS,RUS,20210217
0.203402,0.00821,2423.0,Saudi Arabia,SAU,SAU,20210217
0.378968,0.033391,193.0,Senegal,SEN,SEN,20210217
0.255967,0.008906,2386.0,Serbia,SRB,SRB,20210217
0.146396,0.011311,982.0,Singapore,SGP,SGP,20210217
0.202697,0.0068,3500.0,Slovakia,SVK,SVK,20210217
0.25397,0.012097,1286.0,Slovenia,SVN,SVN,20210217
0.29992,0.00625,5393.0,South Africa,ZAF,ZAF,20210217
0.210265,0.006005,4620.0,South Korea,KOR,KOR,20210217
0.101093,0.002177,19171.0,Spain,ESP,ESP,20210217
0.202256,0.013152,927.0,Sri Lanka,LKA,LKA,20210217
0.242158,0.013321,1047.0,Sudan,SDN,SDN,20210217
0.089582,0.002104,18431.0,Sweden,SWE,SWE,20210217
0.252152,0.00665,4312.0,Switzerland,CHE,CHE,20210217
0.226431,0.003675,12984.0,Taiwan,TWN,TWN,20210217
0.308761,0.018964,589.0,Tanzania,TZA,TZA,20210217
0.163961,0.003855,9228.0,Thailand,THA,THA,20210217
0.401214,0.01121,1925.0,Tunisia,TUN,TUN,20210217
0.247721,0.004425,9531.0,Turkey,TUR,TUR,20210217
0.435009,0.005199,9116.0,Ukraine,UKR,UKR,20210217
0.16649,0.010945,1167.0,United Arab Emirates,ARE,ARE,20210217
0.082266,0.002198,15664.0,United Kingdom,GBR,GBR,20210217
0.263214,0.007715,3267.0,Uruguay,URY,URY,20210217
0.392045,0.022014,509.0,Uzbekistan,UZB,UZB,20210217
0.23839,0.006349,4523.0,Venezuela,VEN,VEN,20210217
0.072215,0.001684,23619.0,Vietnam,VNM,VNM,20210217
0.308089,0.023761,421.0,Yemen,YEM,YEM,20210217
0.127754,0.013905,625.0,Afghanistan,AFG,AFG,20210218
0.238766,0.01948,547.0,Albania,ALB,ALB,20210218
0.370468,0.010255,2211.0,Algeria,DZA,DZA,20210218
0.226415,0.023043,331.0,Angola,AGO,AGO,20210218
0.174473,0.002879,17371.0,Argentina,ARG,ARG,20210218
0.449281,0.036653,219.0,Armenia,ARM,ARM,20210218
0.179728,0.003739,10573.0,Australia,AUS,AUS,20210218
0.212205,0.005718,5141.0,Austria,AUT,AUT,20210218
0.411235,0.023309,425.0,Azerbaijan,AZE,AZE,20210218
0.159609,0.00709,2676.0,Bangladesh,BGD,BGD,20210218
0.503596,0.013766,1346.0,Belarus,BLR,BLR,20210218
0.170029,0.005335,4966.0,Belgium,BEL,BEL,20210218
0.400099,0.043339,131.0,Benin,BEN,BEN,20210218
0.191419,0.006578,3615.0,Bolivia,BOL,BOL,20210218
0.253799,0.015792,768.0,Bosnia and Herzegovina,BIH,BIH,20210218
0.098663,0.001119,70997.0,Brazil,BRA,BRA,20210218
0.353529,0.008489,3184.0,Bulgaria,BGR,BGR,20210218
0.406881,0.035686,202.0,Burkina Faso,BFA,BFA,20210218
0.211866,0.025981,258.0,Cambodia,KHM,KHM,20210218
0.482197,0.024792,424.0,Cameroon,CMR,CMR,20210218
0.145168,0.002737,17297.0,Canada,CAN,CAN,20210218
0.143575,0.004023,7582.0,Chile,CHL,CHL,20210218
0.165058,0.003062,14727.0,Colombia,COL,COL,20210218
0.127128,0.006687,2489.0,Costa Rica,CRI,CRI,20210218
0.392725,0.020686,570.0,C̫te d'Ivoire,CIV,CIV,20210218
0.218379,0.009236,2004.0,Croatia,HRV,HRV,20210218
0.184731,0.004563,7238.0,Czech Republic,CZE,CZE,20210218
0.400834,0.031801,254.0,Democratic Republic of the Congo,COD,COD,20210218
0.05153,0.002429,8277.0,Denmark,DNK,DNK,20210218
0.25944,0.009587,2087.0,Dominican Republic,DOM,DOM,20210218
0.229529,0.005105,6837.0,Ecuador,ECU,ECU,20210218
0.337958,0.005945,6327.0,Egypt,EGY,EGY,20210218
0.159572,0.007186,2617.0,El Salvador,SLV,SLV,20210218
0.235009,0.015764,736.0,Ethiopia,ETH,ETH,20210218
0.080401,0.005469,2430.0,Finland,FIN,FIN,20210218
0.287331,0.002686,28961.0,France,FRA,FRA,20210218
0.194868,0.002263,30668.0,Germany,DEU,DEU,20210218
0.355401,0.012071,1576.0,Ghana,GHA,GHA,20210218
0.163124,0.004662,6286.0,Greece,GRC,GRC,20210218
0.163696,0.007413,2497.0,Guatemala,GTM,GTM,20210218
0.152045,0.028178,166.0,Guinea,GIN,GIN,20210218
0.507902,0.03341,217.0,Haiti,HTI,HTI,20210218
0.154684,0.008038,2033.0,Honduras,HND,HND,20210218
0.31461,0.012579,1377.0,Hong Kong,HKG,HKG,20210218
0.196572,0.003763,11199.0,Hungary,HUN,HUN,20210218
0.163187,0.002651,19446.0,India,IND,IND,20210218
0.162156,0.003422,11649.0,Indonesia,IDN,IDN,20210218
0.308676,0.007189,4147.0,Iraq,IRQ,IRQ,20210218
0.111221,0.005128,3886.0,Ireland,IRL,IRL,20210218
0.309236,0.013923,1176.0,Israel,ISR,ISR,20210218
0.101842,0.001704,31542.0,Italy,ITA,ITA,20210218
0.161652,0.001562,55444.0,Japan,JPN,JPN,20210218
0.354487,0.011218,1831.0,Jordan,JOR,JOR,20210218
0.473199,0.016194,967.0,Kazakhstan,KAZ,KAZ,20210218
0.268499,0.009345,2249.0,Kenya,KEN,KEN,20210218
0.190534,0.018444,480.0,Kuwait,KWT,KWT,20210218
0.387372,0.027787,319.0,Kyrgyzstan,KGZ,KGZ,20210218
0.186501,0.03191,172.0,Laos,LAO,LAO,20210218
0.205643,0.010938,1374.0,Lebanon,LBN,LBN,20210218
0.222608,0.011764,1273.0,Libya,LBY,LBY,20210218
0.479949,0.042104,144.0,Madagascar,MDG,MDG,20210218
0.177331,0.005316,5170.0,Malaysia,MYS,MYS,20210218
0.250817,0.031993,191.0,Mali,MLI,MLI,20210218
0.083076,0.001146,58016.0,Mexico,MEX,MEX,20210218
0.354346,0.018067,750.0,Moldova,MDA,MDA,20210218
0.14778,0.009545,1404.0,Morocco,MAR,MAR,20210218
0.26484,0.016233,745.0,Mozambique,MOZ,MOZ,20210218
0.063233,0.011261,500.0,Myanmar,MMR,MMR,20210218
0.186536,0.010396,1429.0,Nepal,NPL,NPL,20210218
0.146588,0.003414,10746.0,Netherlands,NLD,NLD,20210218
0.18034,0.005375,5127.0,New Zealand,NZL,NZL,20210218
0.185227,0.010814,1305.0,Nicaragua,NIC,NIC,20210218
0.285967,0.008133,3104.0,Nigeria,NGA,NGA,20210218
0.070296,0.002902,7741.0,Norway,NOR,NOR,20210218
0.138248,0.023674,223.0,Oman,OMN,OMN,20210218
0.203783,0.007412,2956.0,Pakistan,PAK,PAK,20210218
0.357895,0.018864,667.0,Palestine,PSE,PSE,20210218
0.169539,0.010358,1306.0,Panama,PAN,PAN,20210218
0.244799,0.010883,1571.0,Paraguay,PRY,PRY,20210218
0.148162,0.003563,9965.0,Peru,PER,PER,20210218
0.337066,0.004787,9745.0,Philippines,PHL,PHL,20210218
0.246215,0.004559,8929.0,Poland,POL,POL,20210218
0.11343,0.002933,11724.0,Portugal,PRT,PRT,20210218
0.147639,0.007118,2491.0,"Puerto Rico, U.S.",PRI,PRI,20210218
0.106153,0.015454,502.0,Qatar,QAT,QAT,20210218
0.242717,0.005264,6664.0,Romania,ROU,ROU,20210218
0.446678,0.005756,7465.0,Russia,RUS,RUS,20210218
0.200238,0.008222,2398.0,Saudi Arabia,SAU,SAU,20210218
0.346407,0.032874,194.0,Senegal,SEN,SEN,20210218
0.270794,0.008996,2421.0,Serbia,SRB,SRB,20210218
0.143014,0.011092,1000.0,Singapore,SGP,SGP,20210218
0.209219,0.006832,3554.0,Slovakia,SVK,SVK,20210218
0.255376,0.012099,1290.0,Slovenia,SVN,SVN,20210218
0.297311,0.006152,5557.0,South Africa,ZAF,ZAF,20210218
0.210378,0.005969,4646.0,South Korea,KOR,KOR,20210218
0.100885,0.002173,19211.0,Spain,ESP,ESP,20210218
0.18718,0.012561,930.0,Sri Lanka,LKA,LKA,20210218
0.254267,0.013259,1089.0,Sudan,SDN,SDN,20210218
0.088142,0.002069,18792.0,Sweden,SWE,SWE,20210218
0.250912,0.006545,4414.0,Switzerland,CHE,CHE,20210218
0.223056,0.003604,13349.0,Taiwan,TWN,TWN,20210218
0.298587,0.018338,617.0,Tanzania,TZA,TZA,20210218
0.159229,0.0038,9301.0,Thailand,THA,THA,20210218
0.411318,0.011114,1956.0,Tunisia,TUN,TUN,20210218
0.247691,0.004386,9701.0,Turkey,TUR,TUR,20210218
0.435258,0.005153,9259.0,Ukraine,UKR,UKR,20210218
0.150632,0.010779,1156.0,United Arab Emirates,ARE,ARE,20210218
0.082421,0.002189,15817.0,United Kingdom,GBR,GBR,20210218
0.260132,0.007724,3242.0,Uruguay,URY,URY,20210218
0.402707,0.022125,512.0,Uzbekistan,UZB,UZB,20210218
0.233541,0.006251,4606.0,Venezuela,VEN,VEN,20210218
0.072333,0.001634,25146.0,Vietnam,VNM,VNM,20210218
0.305901,0.023555,421.0,Yemen,YEM,YEM,20210218
0.135015,0.014572,588.0,Afghanistan,AFG,AFG,20210219
0.241638,0.019942,527.0,Albania,ALB,ALB,20210219
0.378716,0.010492,2135.0,Algeria,DZA,DZA,20210219
0.224705,0.023908,315.0,Angola,AGO,AGO,20210219
0.170483,0.002923,16548.0,Argentina,ARG,ARG,20210219
0.442325,0.038865,199.0,Armenia,ARM,ARM,20210219
0.181761,0.003965,9472.0,Australia,AUS,AUS,20210219
0.217712,0.005947,4839.0,Austria,AUT,AUT,20210219
0.392999,0.023117,425.0,Azerbaijan,AZE,AZE,20210219
0.156545,0.007328,2466.0,Bangladesh,BGD,BGD,20210219
0.504673,0.01369,1345.0,Belarus,BLR,BLR,20210219
0.168269,0.005473,4681.0,Belgium,BEL,BEL,20210219
0.427286,0.044565,125.0,Benin,BEN,BEN,20210219
0.18784,0.006734,3405.0,Bolivia,BOL,BOL,20210219
0.250988,0.016115,735.0,Bosnia and Herzegovina,BIH,BIH,20210219
0.098909,0.001133,69349.0,Brazil,BRA,BRA,20210219
0.349302,0.008712,3007.0,Bulgaria,BGR,BGR,20210219
0.40134,0.036054,194.0,Burkina Faso,BFA,BFA,20210219
0.190094,0.024508,257.0,Cambodia,KHM,KHM,20210219
0.481646,0.025385,406.0,Cameroon,CMR,CMR,20210219
0.147195,0.002842,16285.0,Canada,CAN,CAN,20210219
0.13899,0.004137,6998.0,Chile,CHL,CHL,20210219
0.160556,0.003119,13871.0,Colombia,COL,COL,20210219
0.127223,0.006882,2352.0,Costa Rica,CRI,CRI,20210219
0.378421,0.021112,542.0,C̫te d'Ivoire,CIV,CIV,20210219
0.219474,0.009613,1859.0,Croatia,HRV,HRV,20210219
0.179378,0.004583,7012.0,Czech Republic,CZE,CZE,20210219
0.396287,0.033264,228.0,Democratic Republic of the Congo,COD,COD,20210219
0.051008,0.002471,7916.0,Denmark,DNK,DNK,20210219
0.245947,0.009571,2029.0,Dominican Republic,DOM,DOM,20210219
0.226053,0.005172,6589.0,Ecuador,ECU,ECU,20210219
0.334951,0.006015,6159.0,Egypt,EGY,EGY,20210219
0.155242,0.007336,2457.0,El Salvador,SLV,SLV,20210219
0.23835,0.016144,703.0,Ethiopia,ETH,ETH,20210219
0.082804,0.005713,2315.0,Finland,FIN,FIN,20210219
0.289123,0.002765,27459.0,France,FRA,FRA,20210219
0.194115,0.002305,29464.0,Germany,DEU,DEU,20210219
0.353178,0.012306,1509.0,Ghana,GHA,GHA,20210219
0.166523,0.004852,5898.0,Greece,GRC,GRC,20210219
0.1673,0.007656,2345.0,Guatemala,GTM,GTM,20210219
0.181394,0.030877,159.0,Guinea,GIN,GIN,20210219
0.534303,0.034251,217.0,Haiti,HTI,HTI,20210219
0.142608,0.00791,1944.0,Honduras,HND,HND,20210219
0.313781,0.012995,1292.0,Hong Kong,HKG,HKG,20210219
0.196492,0.00384,10744.0,Hungary,HUN,HUN,20210219
0.165685,0.002705,18941.0,India,IND,IND,20210219
0.163042,0.003536,10965.0,Indonesia,IDN,IDN,20210219
0.305772,0.007193,4132.0,Iraq,IRQ,IRQ,20210219
0.108263,0.005224,3664.0,Ireland,IRL,IRL,20210219
0.306535,0.013927,1108.0,Israel,ISR,ISR,20210219
0.100133,0.001727,30264.0,Italy,ITA,ITA,20210219
0.156682,0.001575,53187.0,Japan,JPN,JPN,20210219
0.36181,0.011465,1776.0,Jordan,JOR,JOR,20210219
0.480977,0.016202,966.0,Kazakhstan,KAZ,KAZ,20210219
0.265797,0.009322,2245.0,Kenya,KEN,KEN,20210219
0.171036,0.018415,446.0,Kuwait,KWT,KWT,20210219
0.386458,0.028251,306.0,Kyrgyzstan,KGZ,KGZ,20210219
0.177686,0.032547,159.0,Laos,LAO,LAO,20210219
0.20788,0.011265,1280.0,Lebanon,LBN,LBN,20210219
0.224765,0.012178,1182.0,Libya,LBY,LBY,20210219
0.443196,0.042498,141.0,Madagascar,MDG,MDG,20210219
0.181012,0.005501,4906.0,Malaysia,MYS,MYS,20210219
0.241683,0.032852,182.0,Mali,MLI,MLI,20210219
0.082509,0.001181,54343.0,Mexico,MEX,MEX,20210219
0.368602,0.018422,734.0,Moldova,MDA,MDA,20210219
0.163029,0.009873,1397.0,Morocco,MAR,MAR,20210219
0.253296,0.016622,693.0,Mozambique,MOZ,MOZ,20210219
0.065336,0.011725,474.0,Myanmar,MMR,MMR,20210219
0.190486,0.010867,1339.0,Nepal,NPL,NPL,20210219
0.149879,0.003493,10433.0,Netherlands,NLD,NLD,20210219
0.184616,0.005477,5026.0,New Zealand,NZL,NZL,20210219
0.184829,0.011182,1220.0,Nicaragua,NIC,NIC,20210219
0.287874,0.008251,3026.0,Nigeria,NGA,NGA,20210219
0.064843,0.002887,7298.0,Norway,NOR,NOR,20210219
0.154102,0.025744,211.0,Oman,OMN,OMN,20210219
0.209455,0.00761,2862.0,Pakistan,PAK,PAK,20210219
0.343002,0.018731,659.0,Palestine,PSE,PSE,20210219
0.184363,0.010826,1291.0,Panama,PAN,PAN,20210219
0.233546,0.01096,1504.0,Paraguay,PRY,PRY,20210219
0.14524,0.003624,9450.0,Peru,PER,PER,20210219
0.333695,0.004931,9164.0,Philippines,PHL,PHL,20210219
0.246113,0.004656,8564.0,Poland,POL,POL,20210219
0.112343,0.003011,11039.0,Portugal,PRT,PRT,20210219
0.148256,0.007373,2337.0,"Puerto Rico, U.S.",PRI,PRI,20210219
0.12115,0.015764,470.0,Qatar,QAT,QAT,20210219
0.241013,0.005431,6230.0,Romania,ROU,ROU,20210219
0.449047,0.005783,7396.0,Russia,RUS,RUS,20210219
0.204534,0.008459,2303.0,Saudi Arabia,SAU,SAU,20210219
0.317459,0.030361,213.0,Senegal,SEN,SEN,20210219
0.271339,0.009293,2268.0,Serbia,SRB,SRB,20210219
0.150202,0.011564,972.0,Singapore,SGP,SGP,20210219
0.20635,0.00689,3457.0,Slovakia,SVK,SVK,20210219
0.26098,0.012459,1231.0,Slovenia,SVN,SVN,20210219
0.294768,0.006203,5441.0,South Africa,ZAF,ZAF,20210219
0.20582,0.006081,4417.0,South Korea,KOR,KOR,20210219
0.10029,0.002228,18182.0,Spain,ESP,ESP,20210219
0.18192,0.012629,896.0,Sri Lanka,LKA,LKA,20210219
0.238384,0.013053,1074.0,Sudan,SDN,SDN,20210219
0.085891,0.002075,18246.0,Sweden,SWE,SWE,20210219
0.249071,0.006691,4206.0,Switzerland,CHE,CHE,20210219
0.22366,0.003671,12890.0,Taiwan,TWN,TWN,20210219
0.289328,0.018085,611.0,Tanzania,TZA,TZA,20210219
0.157876,0.003926,8664.0,Thailand,THA,THA,20210219
0.392575,0.011346,1856.0,Tunisia,TUN,TUN,20210219
0.249038,0.004453,9457.0,Turkey,TUR,TUR,20210219
0.435264,0.005245,8951.0,Ukraine,UKR,UKR,20210219
0.152735,0.011304,1080.0,United Arab Emirates,ARE,ARE,20210219
0.083121,0.002262,14930.0,United Kingdom,GBR,GBR,20210219
0.263163,0.008,3041.0,Uruguay,URY,URY,20210219
0.388887,0.022256,502.0,Uzbekistan,UZB,UZB,20210219
0.233334,0.006401,4389.0,Venezuela,VEN,VEN,20210219
0.070372,0.001619,24995.0,Vietnam,VNM,VNM,20210219
0.272241,0.022865,419.0,Yemen,YEM,YEM,20210219
0.125394,0.014276,547.0,Afghanistan,AFG,AFG,20210220
0.23616,0.01918,511.0,Albania,ALB,ALB,20210220
0.393176,0.010772,2056.0,Algeria,DZA,DZA,20210220
0.230942,0.024606,306.0,Angola,AGO,AGO,20210220
0.165171,0.002929,16063.0,Argentina,ARG,ARG,20210220
0.413196,0.038513,205.0,Armenia,ARM,ARM,20210220
0.179404,0.004155,8924.0,Australia,AUS,AUS,20210220
0.219683,0.006092,4639.0,Austria,AUT,AUT,20210220
0.426796,0.023752,417.0,Azerbaijan,AZE,AZE,20210220
0.156841,0.007428,2404.0,Bangladesh,BGD,BGD,20210220
0.496407,0.013961,1289.0,Belarus,BLR,BLR,20210220
0.166478,0.005562,4493.0,Belgium,BEL,BEL,20210220
0.414373,0.042991,133.0,Benin,BEN,BEN,20210220
0.190859,0.006829,3348.0,Bolivia,BOL,BOL,20210220
0.231355,0.01625,689.0,Bosnia and Herzegovina,BIH,BIH,20210220
0.096601,0.001128,68675.0,Brazil,BRA,BRA,20210220
0.35595,0.008897,2896.0,Bulgaria,BGR,BGR,20210220
0.408723,0.036875,187.0,Burkina Faso,BFA,BFA,20210220
0.184822,0.023713,270.0,Cambodia,KHM,KHM,20210220
0.455912,0.025098,406.0,Cameroon,CMR,CMR,20210220
0.147593,0.002814,15883.0,Canada,CAN,CAN,20210220
0.141055,0.004271,6653.0,Chile,CHL,CHL,20210220
0.156319,0.003147,13335.0,Colombia,COL,COL,20210220
0.129115,0.007013,2290.0,Costa Rica,CRI,CRI,20210220
0.387746,0.021104,546.0,C̫te d'Ivoire,CIV,CIV,20210220
0.20706,0.009795,1720.0,Croatia,HRV,HRV,20210220
0.178922,0.004643,6812.0,Czech Republic,CZE,CZE,20210220
0.351211,0.034159,222.0,Democratic Republic of the Congo,COD,COD,20210220
0.051904,0.002525,7698.0,Denmark,DNK,DNK,20210220
0.236055,0.009614,2020.0,Dominican Republic,DOM,DOM,20210220
0.224889,0.005161,6574.0,Ecuador,ECU,ECU,20210220
0.3367,0.006162,5883.0,Egypt,EGY,EGY,20210220
0.148467,0.007242,2430.0,El Salvador,SLV,SLV,20210220
0.22966,0.016249,672.0,Ethiopia,ETH,ETH,20210220
0.073642,0.005546,2218.0,Finland,FIN,FIN,20210220
0.29069,0.002817,26562.0,France,FRA,FRA,20210220
0.194249,0.002347,28433.0,Germany,DEU,DEU,20210220
0.34092,0.012393,1465.0,Ghana,GHA,GHA,20210220
0.168632,0.00499,5636.0,Greece,GRC,GRC,20210220
0.171506,0.007863,2268.0,Guatemala,GTM,GTM,20210220
0.179471,0.030405,166.0,Guinea,GIN,GIN,20210220
0.521969,0.033518,225.0,Haiti,HTI,HTI,20210220
0.142536,0.008078,1862.0,Honduras,HND,HND,20210220
0.305696,0.012983,1270.0,Hong Kong,HKG,HKG,20210220
0.198812,0.003888,10578.0,Hungary,HUN,HUN,20210220
0.161047,0.002694,18684.0,India,IND,IND,20210220
0.164486,0.003617,10557.0,Indonesia,IDN,IDN,20210220
0.294557,0.007109,4109.0,Iraq,IRQ,IRQ,20210220
0.099999,0.005099,3582.0,Ireland,IRL,IRL,20210220
0.322939,0.014836,1007.0,Israel,ISR,ISR,20210220
0.099593,0.001742,29586.0,Italy,ITA,ITA,20210220
0.150218,0.00159,50524.0,Japan,JPN,JPN,20210220
0.37416,0.01153,1778.0,Jordan,JOR,JOR,20210220
0.49131,0.016656,939.0,Kazakhstan,KAZ,KAZ,20210220
0.284129,0.009502,2241.0,Kenya,KEN,KEN,20210220
0.204732,0.02016,424.0,Kuwait,KWT,KWT,20210220
0.377472,0.029005,290.0,Kyrgyzstan,KGZ,KGZ,20210220
0.163745,0.032588,151.0,Laos,LAO,LAO,20210220
0.207948,0.011508,1228.0,Lebanon,LBN,LBN,20210220
0.228331,0.012507,1133.0,Libya,LBY,LBY,20210220
0.434516,0.043892,133.0,Madagascar,MDG,MDG,20210220
0.176058,0.0056,4627.0,Malaysia,MYS,MYS,20210220
0.290314,0.034909,175.0,Mali,MLI,MLI,20210220
0.082557,0.001195,53050.0,Mexico,MEX,MEX,20210220
0.379815,0.018932,707.0,Moldova,MDA,MDA,20210220
0.159783,0.009904,1368.0,Morocco,MAR,MAR,20210220
0.251782,0.016909,657.0,Mozambique,MOZ,MOZ,20210220
0.051331,0.011057,442.0,Myanmar,MMR,MMR,20210220
0.193525,0.011143,1287.0,Nepal,NPL,NPL,20210220
0.154621,0.00358,10187.0,Netherlands,NLD,NLD,20210220
0.185298,0.005528,4948.0,New Zealand,NZL,NZL,20210220
0.182032,0.011409,1158.0,Nicaragua,NIC,NIC,20210220
0.28929,0.008369,2948.0,Nigeria,NGA,NGA,20210220
0.067768,0.002997,7031.0,Norway,NOR,NOR,20210220
0.144964,0.02623,192.0,Oman,OMN,OMN,20210220
0.205927,0.007705,2761.0,Pakistan,PAK,PAK,20210220
0.344001,0.018846,656.0,Palestine,PSE,PSE,20210220
0.166742,0.010394,1304.0,Panama,PAN,PAN,20210220
0.216219,0.010814,1489.0,Paraguay,PRY,PRY,20210220
0.148142,0.003722,9104.0,Peru,PER,PER,20210220
0.340419,0.004942,9216.0,Philippines,PHL,PHL,20210220
0.249718,0.004755,8293.0,Poland,POL,POL,20210220
0.110063,0.003033,10659.0,Portugal,PRT,PRT,20210220
0.151995,0.007554,2270.0,"Puerto Rico, U.S.",PRI,PRI,20210220
0.121338,0.016145,451.0,Qatar,QAT,QAT,20210220
0.238686,0.005521,5988.0,Romania,ROU,ROU,20210220
0.453161,0.005901,7119.0,Russia,RUS,RUS,20210220
0.202673,0.008607,2216.0,Saudi Arabia,SAU,SAU,20210220
0.323382,0.030516,211.0,Senegal,SEN,SEN,20210220
0.276413,0.009524,2186.0,Serbia,SRB,SRB,20210220
0.14245,0.011658,918.0,Singapore,SGP,SGP,20210220
0.203418,0.006891,3421.0,Slovakia,SVK,SVK,20210220
0.257301,0.012542,1204.0,Slovenia,SVN,SVN,20210220
0.290116,0.00625,5305.0,South Africa,ZAF,ZAF,20210220
0.206155,0.006295,4122.0,South Korea,KOR,KOR,20210220
0.099343,0.002267,17409.0,Spain,ESP,ESP,20210220
0.179064,0.012726,865.0,Sri Lanka,LKA,LKA,20210220
0.228634,0.013184,1023.0,Sudan,SDN,SDN,20210220
0.085591,0.002093,17903.0,Sweden,SWE,SWE,20210220
0.249866,0.006872,3993.0,Switzerland,CHE,CHE,20210220
0.22098,0.003727,12429.0,Taiwan,TWN,TWN,20210220
