percent_ili,ili_se,percent_ili_unw,ili_se_unw,sample_size,country,iso_code,gid_0,survey_date
0.041475,0.009249,0.038052,0.007464,657.0,Pakistan,PAK,PAK,20210114
0.04622,0.019114,0.044872,0.016575,156.0,Palestine,PSE,PSE,20210114
0.031684,0.016153,0.036697,0.010397,327.0,Panama,PAN,PAN,20210114
0.044826,0.01728,0.035714,0.010574,308.0,Paraguay,PRY,PRY,20210114
0.035129,0.006214,0.036086,0.004913,1441.0,Peru,PER,PER,20210114
0.006584,0.002593,0.008462,0.002044,2009.0,Philippines,PHL,PHL,20210114
0.012744,0.003002,0.011236,0.002438,1869.0,Poland,POL,POL,20210114
0.009731,0.002953,0.007267,0.00187,2064.0,Portugal,PRT,PRT,20210114
0.019504,0.008334,0.012598,0.004426,635.0,"Puerto Rico, U.S.",PRI,PRI,20210114
0.008319,0.002616,0.008202,0.002265,1585.0,Romania,ROU,ROU,20210114
0.031206,0.006181,0.029815,0.004153,1677.0,Russia,RUS,RUS,20210114
0.028678,0.011738,0.030641,0.009096,359.0,Saudi Arabia,SAU,SAU,20210114
0.030917,0.008566,0.017921,0.005616,558.0,Serbia,SRB,SRB,20210114
0.006489,0.007904,0.010309,0.007252,194.0,Singapore,SGP,SGP,20210114
0.023693,0.006735,0.026087,0.006068,690.0,Slovakia,SVK,SVK,20210114
0.0144,0.007464,0.012698,0.006309,315.0,Slovenia,SVN,SVN,20210114
0.042623,0.006154,0.037293,0.004979,1448.0,South Africa,ZAF,ZAF,20210114
0.003254,0.002829,0.003521,0.002029,852.0,South Korea,KOR,KOR,20210114
0.006935,0.001713,0.00936,0.001553,3846.0,Spain,ESP,ESP,20210114
0.008177,0.008749,0.006024,0.006006,166.0,Sri Lanka,LKA,LKA,20210114
0.03372,0.0152,0.053061,0.014321,245.0,Sudan,SDN,SDN,20210114
0.020201,0.00316,0.0197,0.002315,3604.0,Sweden,SWE,SWE,20210114
0.007447,0.003246,0.007839,0.002951,893.0,Switzerland,CHE,CHE,20210114
0.002483,0.001576,0.00228,0.001018,2193.0,Taiwan,TWN,TWN,20210114
0.014418,0.00312,0.013158,0.001993,3268.0,Thailand,THA,THA,20210114
0.034066,0.0134,0.045283,0.009032,530.0,Tunisia,TUN,TUN,20210114
0.014142,0.003877,0.01326,0.002689,1810.0,Turkey,TUR,TUR,20210114
0.033969,0.006456,0.034483,0.004203,1885.0,Ukraine,UKR,UKR,20210114
0.013937,0.008162,0.01995,0.006983,401.0,United Arab Emirates,ARE,ARE,20210114
0.015096,0.002414,0.014652,0.001944,3822.0,United Kingdom,GBR,GBR,20210114
0.012481,0.000679,0.011289,0.000559,45205.0,United States of America,USA,USA,20210114
0.002192,0.002277,0.005089,0.002538,786.0,Uruguay,URY,URY,20210114
0.031982,0.018383,0.038462,0.018857,104.0,Uzbekistan,UZB,UZB,20210114
0.040235,0.008643,0.035834,0.00622,893.0,Venezuela,VEN,VEN,20210114
0.010309,0.003587,0.012416,0.002519,1933.0,Vietnam,VNM,VNM,20210114
0.178364,0.036735,0.184685,0.026044,222.0,Afghanistan,AFG,AFG,20210115
0.060896,0.015387,0.045889,0.00915,523.0,Algeria,DZA,DZA,20210115
0.01943,0.003234,0.017589,0.002351,3127.0,Argentina,ARG,ARG,20210115
0.010045,0.003085,0.008439,0.002101,1896.0,Australia,AUS,AUS,20210115
0.000693,0.001233,0.001052,0.001051,951.0,Austria,AUT,AUT,20210115
0.016964,0.014546,0.018868,0.013215,106.0,Azerbaijan,AZE,AZE,20210115
0.056611,0.013036,0.057592,0.009732,573.0,Bangladesh,BGD,BGD,20210115
0.06174,0.017861,0.071174,0.015338,281.0,Belarus,BLR,BLR,20210115
0.005741,0.003389,0.006757,0.002749,888.0,Belgium,BEL,BEL,20210115
0.059649,0.010925,0.063741,0.007897,957.0,Bolivia,BOL,BOL,20210115
0.014577,0.011138,0.016667,0.009542,180.0,Bosnia and Herzegovina,BIH,BIH,20210115
0.021586,0.001493,0.021546,0.001114,16987.0,Brazil,BRA,BRA,20210115
0.002972,0.003477,0.001675,0.001674,597.0,Bulgaria,BGR,BGR,20210115
0.00584,0.001952,0.006707,0.001495,2982.0,Canada,CAN,CAN,20210115
0.012395,0.003439,0.011588,0.002794,1467.0,Chile,CHL,CHL,20210115
0.042034,0.004981,0.034859,0.003193,3299.0,Colombia,COL,COL,20210115
0.036649,0.009757,0.023132,0.006341,562.0,Costa Rica,CRI,CRI,20210115
0.09729,0.033391,0.071429,0.024335,112.0,C̫te d'Ivoire,CIV,CIV,20210115
0.016939,0.008501,0.019093,0.006686,419.0,Croatia,HRV,HRV,20210115
0.014539,0.004024,0.016681,0.003795,1139.0,Czech Republic,CZE,CZE,20210115
0.007226,0.002418,0.006768,0.001947,1773.0,Denmark,DNK,DNK,20210115
0.036708,0.009215,0.038306,0.008618,496.0,Dominican Republic,DOM,DOM,20210115
0.047678,0.007926,0.045923,0.006408,1067.0,Ecuador,ECU,ECU,20210115
0.023102,0.006184,0.024155,0.004033,1449.0,Egypt,EGY,EGY,20210115
0.067976,0.014386,0.0625,0.010534,528.0,El Salvador,SLV,SLV,20210115
0.005135,0.007638,0.009709,0.009661,103.0,Ethiopia,ETH,ETH,20210115
0.011805,0.00792,0.014118,0.005723,425.0,Finland,FIN,FIN,20210115
0.008376,0.001461,0.007849,0.001206,5351.0,France,FRA,FRA,20210115
0.005697,0.001334,0.004865,0.000917,5755.0,Germany,DEU,DEU,20210115
0.049597,0.018819,0.051282,0.015796,195.0,Ghana,GHA,GHA,20210115
0.007246,0.00405,0.008018,0.003018,873.0,Greece,GRC,GRC,20210115
0.041516,0.01559,0.027335,0.007782,439.0,Guatemala,GTM,GTM,20210115
0.076716,0.019658,0.041237,0.010094,388.0,Honduras,HND,HND,20210115
0.001871,0.003538,0.004484,0.004474,223.0,Hong Kong,HKG,HKG,20210115
0.006519,0.002072,0.007326,0.001951,1911.0,Hungary,HUN,HUN,20210115
0.019298,0.00294,0.019706,0.002458,3197.0,India,IND,IND,20210115
0.033339,0.004371,0.032246,0.003401,2698.0,Indonesia,IDN,IDN,20210115
0.037811,0.012301,0.036545,0.007648,602.0,Iraq,IRQ,IRQ,20210115
0.01883,0.004855,0.021,0.004534,1000.0,Ireland,IRL,IRL,20210115
0.011585,0.004451,0.011722,0.003232,1109.0,Israel,ISR,ISR,20210115
0.006803,0.00142,0.006901,0.001087,5796.0,Italy,ITA,ITA,20210115
0.004693,0.000983,0.003913,0.00061,10479.0,Japan,JPN,JPN,20210115
0.024469,0.011979,0.029484,0.008385,407.0,Jordan,JOR,JOR,20210115
0.007928,0.007723,0.006061,0.006042,165.0,Kazakhstan,KAZ,KAZ,20210115
0.034559,0.010829,0.032941,0.008658,425.0,Kenya,KEN,KEN,20210115
0.015788,0.010945,0.015528,0.00689,322.0,Lebanon,LBN,LBN,20210115
0.057403,0.020406,0.035433,0.0116,254.0,Libya,LBY,LBY,20210115
0.018646,0.00539,0.014073,0.003294,1279.0,Malaysia,MYS,MYS,20210115
0.030992,0.00233,0.029887,0.001646,10707.0,Mexico,MEX,MEX,20210115
0.019176,0.014733,0.017391,0.01219,115.0,Moldova,MDA,MDA,20210115
0.035041,0.014946,0.03663,0.011369,273.0,Morocco,MAR,MAR,20210115
0.057757,0.025251,0.054054,0.021463,111.0,Mozambique,MOZ,MOZ,20210115
0.012326,0.00695,0.015982,0.005992,438.0,Myanmar,MMR,MMR,20210115
0.027553,0.012463,0.036474,0.010335,329.0,Nepal,NPL,NPL,20210115
0.006718,0.002042,0.006682,0.001719,2245.0,Netherlands,NLD,NLD,20210115
0.026906,0.007048,0.00885,0.003597,678.0,New Zealand,NZL,NZL,20210115
0.040287,0.011616,0.035831,0.010608,307.0,Nicaragua,NIC,NIC,20210115
0.054147,0.010892,0.052698,0.007914,797.0,Nigeria,NGA,NGA,20210115
0.007176,0.002876,0.006574,0.002184,1369.0,Norway,NOR,NOR,20210115
0.051227,0.010491,0.048154,0.008577,623.0,Pakistan,PAK,PAK,20210115
0.017303,0.01474,0.012422,0.008729,161.0,Palestine,PSE,PSE,20210115
0.063715,0.019806,0.048327,0.013076,269.0,Panama,PAN,PAN,20210115
0.045889,0.018347,0.046763,0.012663,278.0,Paraguay,PRY,PRY,20210115
0.051093,0.007476,0.05163,0.005768,1472.0,Peru,PER,PER,20210115
0.005077,0.00236,0.00667,0.001919,1799.0,Philippines,PHL,PHL,20210115
0.014786,0.00323,0.01675,0.003032,1791.0,Poland,POL,POL,20210115
0.005066,0.002005,0.006886,0.001834,2033.0,Portugal,PRT,PRT,20210115
0.005035,0.004672,0.005566,0.003204,539.0,"Puerto Rico, U.S.",PRI,PRI,20210115
0.005298,0.002271,0.007227,0.002171,1522.0,Romania,ROU,ROU,20210115
0.037207,0.006877,0.037999,0.004812,1579.0,Russia,RUS,RUS,20210115
0.036326,0.013365,0.031073,0.009222,354.0,Saudi Arabia,SAU,SAU,20210115
0.012652,0.005157,0.015598,0.005159,577.0,Serbia,SRB,SRB,20210115
0.0,0.0,0.0,0.0,172.0,Singapore,SGP,SGP,20210115
0.019083,0.005825,0.019746,0.005225,709.0,Slovakia,SVK,SVK,20210115
0.020358,0.008973,0.022082,0.008254,317.0,Slovenia,SVN,SVN,20210115
0.044539,0.006442,0.042023,0.005597,1285.0,South Africa,ZAF,ZAF,20210115
0.009261,0.004599,0.010357,0.003434,869.0,South Korea,KOR,KOR,20210115
0.007455,0.001843,0.006924,0.001353,3755.0,Spain,ESP,ESP,20210115
0.011433,0.010174,0.011364,0.00799,176.0,Sri Lanka,LKA,LKA,20210115
0.024451,0.01261,0.032258,0.010578,279.0,Sudan,SDN,SDN,20210115
0.019857,0.003035,0.021364,0.002474,3417.0,Sweden,SWE,SWE,20210115
0.00902,0.003813,0.006227,0.002776,803.0,Switzerland,CHE,CHE,20210115
0.0008,0.000929,0.001437,0.000829,2088.0,Taiwan,TWN,TWN,20210115
0.013856,0.003056,0.013933,0.002086,3158.0,Thailand,THA,THA,20210115
0.050066,0.015557,0.034483,0.007986,522.0,Tunisia,TUN,TUN,20210115
0.010641,0.003617,0.009053,0.002327,1657.0,Turkey,TUR,TUR,20210115
0.03817,0.00635,0.038013,0.004305,1973.0,Ukraine,UKR,UKR,20210115
0.018965,0.009744,0.018421,0.006898,380.0,United Arab Emirates,ARE,ARE,20210115
0.01243,0.002189,0.013326,0.001891,3677.0,United Kingdom,GBR,GBR,20210115
0.013082,0.000866,0.011450333333333333,0.000692,43998.0,United States of America,USA,USA,20210115
0.004138,0.003193,0.004087,0.002355,734.0,Uruguay,URY,URY,20210115
0.027826,0.01646,0.018018,0.012625,111.0,Uzbekistan,UZB,UZB,20210115
0.024861,0.00664,0.028604,0.005638,874.0,Venezuela,VEN,VEN,20210115
0.012261,0.003958,0.019329,0.003283,1759.0,Vietnam,VNM,VNM,20210115
0.117247,0.032907,0.123596,0.024669,178.0,Afghanistan,AFG,AFG,20210116
0.077752,0.017438,0.058577,0.010741,478.0,Algeria,DZA,DZA,20210116
0.013603,0.002745,0.016526,0.002295,3086.0,Argentina,ARG,ARG,20210116
0.007431,0.002213,0.006363,0.001831,1886.0,Australia,AUS,AUS,20210116
0.005525,0.0028,0.002976,0.001716,1008.0,Austria,AUT,AUT,20210116
0.024279,0.01874,0.027273,0.01553,110.0,Azerbaijan,AZE,AZE,20210116
0.052197,0.012226,0.049734,0.009162,563.0,Bangladesh,BGD,BGD,20210116
0.065071,0.020911,0.078292,0.016025,281.0,Belarus,BLR,BLR,20210116
0.004486,0.002577,0.006479,0.002637,926.0,Belgium,BEL,BEL,20210116
0.072142,0.011081,0.075429,0.008928,875.0,Bolivia,BOL,BOL,20210116
0.00528,0.006314,0.006452,0.006431,155.0,Bosnia and Herzegovina,BIH,BIH,20210116
0.02052,0.001489,0.021504,0.001144,16090.0,Brazil,BRA,BRA,20210116
0.016954,0.006884,0.015025,0.004971,599.0,Bulgaria,BGR,BGR,20210116
0.003085,0.001235,0.002547,0.000899,3141.0,Canada,CAN,CAN,20210116
0.00653,0.002388,0.008207,0.002267,1584.0,Chile,CHL,CHL,20210116
0.038929,0.00485,0.032025,0.00312,3185.0,Colombia,COL,COL,20210116
0.037615,0.011197,0.033399,0.007964,509.0,Costa Rica,CRI,CRI,20210116
0.031734,0.020056,0.038168,0.01674,131.0,C̫te d'Ivoire,CIV,CIV,20210116
0.025113,0.009557,0.021786,0.006814,459.0,Croatia,HRV,HRV,20210116
0.012849,0.003982,0.011353,0.003259,1057.0,Czech Republic,CZE,CZE,20210116
0.002944,0.001826,0.003211,0.001434,1557.0,Denmark,DNK,DNK,20210116
0.048618,0.011141,0.052273,0.010611,440.0,Dominican Republic,DOM,DOM,20210116
0.050996,0.009197,0.041379,0.006251,1015.0,Ecuador,ECU,ECU,20210116
0.02976,0.006939,0.026112,0.004236,1417.0,Egypt,EGY,EGY,20210116
0.040741,0.012607,0.047151,0.009395,509.0,El Salvador,SLV,SLV,20210116
0.012694,0.011662,0.019231,0.013467,104.0,Ethiopia,ETH,ETH,20210116
0.003986,0.004393,0.005195,0.003664,385.0,Finland,FIN,FIN,20210116
0.011737,0.00176,0.00719,0.001162,5285.0,France,FRA,FRA,20210116
0.003395,0.001033,0.0048,0.000905,5833.0,Germany,DEU,DEU,20210116
0.081379,0.022966,0.070423,0.017531,213.0,Ghana,GHA,GHA,20210116
0.0,0.0,0.0,0.0,782.0,Greece,GRC,GRC,20210116
0.048015,0.016856,0.032558,0.008559,430.0,Guatemala,GTM,GTM,20210116
0.026481,0.012831,0.041667,0.010532,360.0,Honduras,HND,HND,20210116
0.0,0.0,0.0,0.0,254.0,Hong Kong,HKG,HKG,20210116
0.008026,0.002352,0.006937,0.001917,1874.0,Hungary,HUN,HUN,20210116
0.021207,0.002952,0.020522,0.002428,3411.0,India,IND,IND,20210116
0.037839,0.004668,0.035663,0.00352,2776.0,Indonesia,IDN,IDN,20210116
0.062494,0.015569,0.047538,0.008768,589.0,Iraq,IRQ,IRQ,20210116
0.016906,0.004999,0.014271,0.003787,981.0,Ireland,IRL,IRL,20210116
0.005819,0.0028,0.004577,0.001864,1311.0,Israel,ISR,ISR,20210116
0.00865,0.001576,0.005316,0.000937,6020.0,Italy,ITA,ITA,20210116
0.006047,0.001095,0.0048,0.000658,11041.0,Japan,JPN,JPN,20210116
0.015229,0.009632,0.018568,0.006952,377.0,Jordan,JOR,JOR,20210116
0.016114,0.010251,0.021505,0.010636,186.0,Kazakhstan,KAZ,KAZ,20210116
0.038193,0.011539,0.045455,0.010188,418.0,Kenya,KEN,KEN,20210116
0.0273,0.010678,0.026316,0.008656,342.0,Lebanon,LBN,LBN,20210116
0.045112,0.015008,0.039216,0.011096,306.0,Libya,LBY,LBY,20210116
0.017959,0.004766,0.011739,0.002917,1363.0,Malaysia,MYS,MYS,20210116
0.029042,0.002308,0.028969,0.001627,10632.0,Mexico,MEX,MEX,20210116
0.007801,0.008577,0.007246,0.00722,138.0,Moldova,MDA,MDA,20210116
0.046689,0.016472,0.028986,0.010098,276.0,Morocco,MAR,MAR,20210116
0.008761,0.010043,0.016129,0.011313,124.0,Mozambique,MOZ,MOZ,20210116
0.03777,0.011761,0.034739,0.009122,403.0,Myanmar,MMR,MMR,20210116
0.015856,0.01,0.017065,0.007566,293.0,Nepal,NPL,NPL,20210116
0.006525,0.001965,0.008311,0.001899,2286.0,Netherlands,NLD,NLD,20210116
0.003365,0.002444,0.005772,0.002878,693.0,New Zealand,NZL,NZL,20210116
0.038385,0.012363,0.041045,0.012119,268.0,Nicaragua,NIC,NIC,20210116
0.079317,0.014638,0.070822,0.009655,706.0,Nigeria,NGA,NGA,20210116
0.013784,0.003924,0.01142,0.002839,1401.0,Norway,NOR,NOR,20210116
0.062049,0.011531,0.063191,0.009671,633.0,Pakistan,PAK,PAK,20210116
0.015444,0.011487,0.013793,0.009686,145.0,Palestine,PSE,PSE,20210116
0.048438,0.01594,0.041009,0.011138,317.0,Panama,PAN,PAN,20210116
0.029172,0.013981,0.043011,0.012146,279.0,Paraguay,PRY,PRY,20210116
0.037892,0.006502,0.035871,0.005032,1366.0,Peru,PER,PER,20210116
0.003955,0.002144,0.003466,0.001413,1731.0,Philippines,PHL,PHL,20210116
0.010501,0.002811,0.010245,0.002402,1757.0,Poland,POL,POL,20210116
0.007531,0.002384,0.006938,0.001785,2162.0,Portugal,PRT,PRT,20210116
0.002279,0.00287,0.003311,0.002338,604.0,"Puerto Rico, U.S.",PRI,PRI,20210116
0.012047,0.003198,0.010063,0.002503,1590.0,Romania,ROU,ROU,20210116
0.028125,0.005847,0.032713,0.004505,1559.0,Russia,RUS,RUS,20210116
0.010195,0.006859,0.01005,0.005,398.0,Saudi Arabia,SAU,SAU,20210116
0.031634,0.008384,0.027826,0.006859,575.0,Serbia,SRB,SRB,20210116
0.014778,0.009562,0.009259,0.006517,216.0,Singapore,SGP,SGP,20210116
0.016855,0.005428,0.016393,0.004693,732.0,Slovakia,SVK,SVK,20210116
0.019959,0.010137,0.016461,0.008162,243.0,Slovenia,SVN,SVN,20210116
0.045817,0.006704,0.039755,0.005402,1308.0,South Africa,ZAF,ZAF,20210116
0.010449,0.005128,0.004635,0.002312,863.0,South Korea,KOR,KOR,20210116
0.008643,0.001959,0.010158,0.001639,3741.0,Spain,ESP,ESP,20210116
0.023893,0.015107,0.013333,0.009365,150.0,Sri Lanka,LKA,LKA,20210116
0.074464,0.023305,0.076577,0.017847,222.0,Sudan,SDN,SDN,20210116
0.017367,0.002889,0.017463,0.002216,3493.0,Sweden,SWE,SWE,20210116
0.007869,0.003479,0.005821,0.002596,859.0,Switzerland,CHE,CHE,20210116
0.002825,0.00165,0.00316,0.001193,2215.0,Taiwan,TWN,TWN,20210116
0.010606,0.002717,0.01431,0.002192,2935.0,Thailand,THA,THA,20210116
0.051153,0.014665,0.041451,0.008284,579.0,Tunisia,TUN,TUN,20210116
0.00729,0.002734,0.008629,0.002084,1970.0,Turkey,TUR,TUR,20210116
0.045375,0.007077,0.046939,0.004777,1960.0,Ukraine,UKR,UKR,20210116
0.01548,0.009475,0.022333,0.007361,403.0,United Arab Emirates,ARE,ARE,20210116
0.009649,0.001939,0.010923,0.001676,3845.0,United Kingdom,GBR,GBR,20210116
0.012531,0.0007315,0.010955,0.000572,45104.5,United States of America,USA,USA,20210116
0.006736,0.004289,0.006079,0.00303,658.0,Uruguay,URY,URY,20210116
0.037026,0.019906,0.028037,0.015959,107.0,Uzbekistan,UZB,UZB,20210116
0.035856,0.008808,0.0311,0.006004,836.0,Venezuela,VEN,VEN,20210116
0.011958,0.003864,0.014294,0.002783,1819.0,Vietnam,VNM,VNM,20210116
0.208579,0.040377,0.166667,0.026896,192.0,Afghanistan,AFG,AFG,20210117
0.047901,0.01326,0.0625,0.010698,512.0,Algeria,DZA,DZA,20210117
0.012299,0.002553,0.011506,0.001962,2955.0,Argentina,ARG,ARG,20210117
0.011412,0.002867,0.010371,0.002367,1832.0,Australia,AUS,AUS,20210117
0.014635,0.005442,0.007105,0.002503,1126.0,Austria,AUT,AUT,20210117
0.012405,0.011421,0.016807,0.011784,119.0,Azerbaijan,AZE,AZE,20210117
0.062181,0.013397,0.067138,0.010519,566.0,Bangladesh,BGD,BGD,20210117
0.040211,0.01311,0.045045,0.011366,333.0,Belarus,BLR,BLR,20210117
0.003002,0.002147,0.003891,0.001942,1028.0,Belgium,BEL,BEL,20210117
0.075078,0.01256,0.067265,0.008387,892.0,Bolivia,BOL,BOL,20210117
0.009817,0.012433,0.020408,0.011662,147.0,Bosnia and Herzegovina,BIH,BIH,20210117
0.020015,0.001415,0.020357,0.001086,16898.0,Brazil,BRA,BRA,20210117
0.010217,0.005817,0.01083,0.004397,554.0,Bulgaria,BGR,BGR,20210117
0.007215,0.002184,0.007712,0.001568,3112.0,Canada,CAN,CAN,20210117
0.012635,0.00318,0.009965,0.002405,1706.0,Chile,CHL,CHL,20210117
0.022799,0.00368,0.026543,0.002824,3240.0,Colombia,COL,COL,20210117
0.036673,0.011813,0.025547,0.00674,548.0,Costa Rica,CRI,CRI,20210117
0.02518,0.016169,0.032258,0.015867,124.0,C̫te d'Ivoire,CIV,CIV,20210117
0.011129,0.006598,0.00995,0.00495,402.0,Croatia,HRV,HRV,20210117
0.009875,0.003402,0.008703,0.00274,1149.0,Czech Republic,CZE,CZE,20210117
0.004497,0.002004,0.005285,0.001757,1703.0,Denmark,DNK,DNK,20210117
0.05462,0.011614,0.049281,0.009809,487.0,Dominican Republic,DOM,DOM,20210117
0.045761,0.007769,0.036932,0.005804,1056.0,Ecuador,ECU,ECU,20210117
0.026384,0.006557,0.026779,0.004286,1419.0,Egypt,EGY,EGY,20210117
0.037538,0.011818,0.036217,0.00838,497.0,El Salvador,SLV,SLV,20210117
0.068548,0.027026,0.058824,0.023298,102.0,Ethiopia,ETH,ETH,20210117
0.00407,0.00453,0.007353,0.00423,408.0,Finland,FIN,FIN,20210117
0.006605,0.001287,0.007494,0.001166,5471.0,France,FRA,FRA,20210117
0.003216,0.000989,0.003901,0.000812,5896.0,Germany,DEU,DEU,20210117
0.076934,0.023046,0.078534,0.019465,191.0,Ghana,GHA,GHA,20210117
0.001399,0.001694,0.002439,0.001723,820.0,Greece,GRC,GRC,20210117
0.028099,0.012441,0.027778,0.007907,432.0,Guatemala,GTM,GTM,20210117
0.05767,0.017312,0.05615,0.011904,374.0,Honduras,HND,HND,20210117
0.0,0.0,0.0,0.0,248.0,Hong Kong,HKG,HKG,20210117
0.005823,0.002001,0.003962,0.001398,2019.0,Hungary,HUN,HUN,20210117
0.021972,0.003053,0.018705,0.002335,3368.0,India,IND,IND,20210117
0.030022,0.004156,0.028319,0.003181,2719.0,Indonesia,IDN,IDN,20210117
0.043456,0.013617,0.041186,0.008066,607.0,Iraq,IRQ,IRQ,20210117
0.005334,0.003464,0.00759,0.002673,1054.0,Ireland,IRL,IRL,20210117
0.011215,0.003905,0.009362,0.002809,1175.0,Israel,ISR,ISR,20210117
0.004087,0.001058,0.004428,0.000835,6324.0,Italy,ITA,ITA,20210117
0.003491,0.000881,0.003729,0.000604,10190.0,Japan,JPN,JPN,20210117
0.027734,0.010573,0.024213,0.007564,413.0,Jordan,JOR,JOR,20210117
0.016246,0.008888,0.016667,0.008264,240.0,Kazakhstan,KAZ,KAZ,20210117
0.033962,0.010367,0.026608,0.007578,451.0,Kenya,KEN,KEN,20210117
0.042178,0.013079,0.025424,0.008366,354.0,Lebanon,LBN,LBN,20210117
0.050266,0.01826,0.046218,0.01361,238.0,Libya,LBY,LBY,20210117
0.008934,0.003688,0.010878,0.002891,1287.0,Malaysia,MYS,MYS,20210117
0.032257,0.002318,0.029179,0.001571,11481.0,Mexico,MEX,MEX,20210117
0.011229,0.010016,0.012658,0.008894,158.0,Moldova,MDA,MDA,20210117
0.024085,0.012419,0.026515,0.009888,264.0,Morocco,MAR,MAR,20210117
0.02984,0.017214,0.016,0.011223,125.0,Mozambique,MOZ,MOZ,20210117
0.03931,0.01231,0.028653,0.00893,349.0,Myanmar,MMR,MMR,20210117
0.015035,0.009338,0.01875,0.007583,320.0,Nepal,NPL,NPL,20210117
0.009818,0.002382,0.007682,0.001804,2343.0,Netherlands,NLD,NLD,20210117
0.011651,0.004582,0.007215,0.003215,693.0,New Zealand,NZL,NZL,20210117
0.058323,0.014724,0.058824,0.013841,289.0,Nicaragua,NIC,NIC,20210117
0.056318,0.012245,0.064953,0.009066,739.0,Nigeria,NGA,NGA,20210117
0.013144,0.003722,0.01162,0.002802,1463.0,Norway,NOR,NOR,20210117
0.048486,0.009714,0.043732,0.007808,686.0,Pakistan,PAK,PAK,20210117
0.022706,0.014287,0.013793,0.009686,145.0,Palestine,PSE,PSE,20210117
0.029095,0.013547,0.04321,0.011296,324.0,Panama,PAN,PAN,20210117
0.032889,0.015267,0.02069,0.008359,290.0,Paraguay,PRY,PRY,20210117
0.040713,0.007093,0.044612,0.005409,1457.0,Peru,PER,PER,20210117
0.012176,0.003606,0.009471,0.002286,1795.0,Philippines,PHL,PHL,20210117
0.015245,0.00317,0.016958,0.002927,1946.0,Poland,POL,POL,20210117
0.003934,0.001652,0.005002,0.00144,2399.0,Portugal,PRT,PRT,20210117
0.014006,0.006263,0.004274,0.002462,702.0,"Puerto Rico, U.S.",PRI,PRI,20210117
0.009583,0.002775,0.00908,0.002334,1652.0,Romania,ROU,ROU,20210117
0.040719,0.006713,0.034985,0.004437,1715.0,Russia,RUS,RUS,20210117
0.04307,0.013458,0.028278,0.008405,389.0,Saudi Arabia,SAU,SAU,20210117
0.009407,0.004666,0.008897,0.003961,562.0,Serbia,SRB,SRB,20210117
0.0,0.0,0.0,0.0,217.0,Singapore,SGP,SGP,20210117
0.021987,0.006465,0.022663,0.005601,706.0,Slovakia,SVK,SVK,20210117
0.006545,0.004863,0.006579,0.004637,304.0,Slovenia,SVN,SVN,20210117
0.04712,0.006668,0.038777,0.005272,1341.0,South Africa,ZAF,ZAF,20210117
0.00744,0.004036,0.004662,0.002326,858.0,South Korea,KOR,KOR,20210117
0.006865,0.00171,0.006855,0.001315,3939.0,Spain,ESP,ESP,20210117
0.00374,0.005938,0.006757,0.006734,148.0,Sri Lanka,LKA,LKA,20210117
0.073877,0.021332,0.059072,0.015314,237.0,Sudan,SDN,SDN,20210117
0.022869,0.003422,0.018268,0.002179,3777.0,Sweden,SWE,SWE,20210117
0.005997,0.003352,0.007735,0.002912,905.0,Switzerland,CHE,CHE,20210117
0.004292,0.002031,0.006263,0.001612,2395.0,Taiwan,TWN,TWN,20210117
0.012995,0.003155,0.014877,0.002306,2756.0,Thailand,THA,THA,20210117
0.025112,0.011755,0.029644,0.00754,506.0,Tunisia,TUN,TUN,20210117
0.009575,0.003351,0.007792,0.002004,1925.0,Turkey,TUR,TUR,20210117
0.042107,0.006605,0.039354,0.004367,1982.0,Ukraine,UKR,UKR,20210117
0.031311,0.013303,0.034653,0.0091,404.0,United Arab Emirates,ARE,ARE,20210117
0.013773,0.002251,0.012141,0.001724,4036.0,United Kingdom,GBR,GBR,20210117
0.011583,0.00074,0.010095,0.000538,47408.0,United States of America,USA,USA,20210117
0.007754,0.004259,0.005256,0.002621,761.0,Uruguay,URY,URY,20210117
0.015126,0.01193,0.016129,0.011313,124.0,Uzbekistan,UZB,UZB,20210117
0.027748,0.007575,0.02659,0.00547,865.0,Venezuela,VEN,VEN,20210117
0.018758,0.005028,0.016771,0.00294,1908.0,Vietnam,VNM,VNM,20210117
0.150642,0.034957,0.124378,0.023277,201.0,Afghanistan,AFG,AFG,20210118
0.022785,0.010356,0.032189,0.008176,466.0,Algeria,DZA,DZA,20210118
