pct_community_cli,community_cli_se,pct_community_cli_unw,community_cli_se_unw,sample_size,country,iso_code,gid_0,survey_date
0.075251,0.02049,0.096154,0.018335,208.0,Palestine,PSE,PSE,20200504
0.082899,0.013847,0.088095,0.01347,420.0,Panama,PAN,PAN,20200504
0.052146,0.009616,0.042793,0.010563,444.0,Paraguay,PRY,PRY,20200504
0.212689,0.008667,0.228377,0.008449,2347.0,Peru,PER,PER,20200504
0.089322,0.005615,0.083982,0.005774,2441.0,Philippines,PHL,PHL,20200504
0.052201,0.00407,0.059947,0.003814,3403.0,Poland,POL,POL,20200504
0.077735,0.005673,0.091821,0.00526,2592.0,Portugal,PRT,PRT,20200504
0.046549,0.007038,0.052104,0.006672,998.0,"Puerto Rico, U.S.",PRI,PRI,20200504
0.146129,0.023542,0.146018,0.023549,226.0,Qatar,QAT,QAT,20200504
0.027889,0.00299,0.033306,0.002743,3603.0,Romania,ROU,ROU,20200504
0.121704,0.007877,0.134646,0.007544,1879.0,Russia,RUS,RUS,20200504
0.086934,0.010384,0.09964,0.009768,833.0,Saudi Arabia,SAU,SAU,20200504
0.128779,0.033182,0.127451,0.033329,102.0,Senegal,SEN,SEN,20200504
0.089509,0.01121,0.104558,0.010459,746.0,Serbia,SRB,SRB,20200504
0.103734,0.018088,0.067358,0.022005,193.0,Singapore,SGP,SGP,20200504
0.027795,0.006328,0.028694,0.006231,697.0,Slovakia,SVK,SVK,20200504
0.052539,0.012027,0.058047,0.011476,379.0,Slovenia,SVN,SVN,20200504
0.074781,0.005597,0.080221,0.00542,2356.0,South Africa,ZAF,ZAF,20200504
0.038626,0.006617,0.047435,0.005999,1033.0,South Korea,KOR,KOR,20200504
0.17421,0.005859,0.18336,0.005743,4363.0,Spain,ESP,ESP,20200504
0.063281,0.012089,0.058355,0.012556,377.0,Sri Lanka,LKA,LKA,20200504
0.132038,0.022259,0.146245,0.021325,253.0,Sudan,SDN,SDN,20200504
0.239984,0.007587,0.246202,0.007522,3225.0,Sweden,SWE,SWE,20200504
0.104085,0.009248,0.109059,0.00906,1137.0,Switzerland,CHE,CHE,20200504
0.025584,0.003357,0.034494,0.002904,2957.0,Taiwan,TWN,TWN,20200504
0.077624,0.004436,0.069271,0.004675,3277.0,Thailand,THA,THA,20200504
0.080047,0.010894,0.080257,0.010881,623.0,Tunisia,TUN,TUN,20200504
0.071293,0.004679,0.076828,0.004521,3241.0,Turkey,TUR,TUR,20200504
0.077827,0.004781,0.077415,0.004792,3126.0,Ukraine,UKR,UKR,20200504
0.140819,0.012945,0.171765,0.011938,850.0,United Arab Emirates,ARE,ARE,20200504
0.119312,0.005851,0.134897,0.005552,3410.0,United Kingdom,GBR,GBR,20200504
0.053373,0.008069,0.060571,0.007603,875.0,Uruguay,URY,URY,20200504
0.020445,0.009875,0.0199,0.010007,201.0,Uzbekistan,UZB,UZB,20200504
0.047859,0.007942,0.039669,0.008686,605.0,Venezuela,VEN,VEN,20200504
0.037194,0.003512,0.042917,0.003279,3332.0,Vietnam,VNM,VNM,20200504
0.254623,0.039523,0.223214,0.04135,112.0,Yemen,YEM,YEM,20200504
0.385179,0.037694,0.369697,0.038,165.0,Afghanistan,AFG,AFG,20200505
0.165717,0.019675,0.084577,0.026292,201.0,Albania,ALB,ALB,20200505
0.144247,0.011413,0.138495,0.011609,917.0,Algeria,DZA,DZA,20200505
0.076536,0.02066,0.06383,0.022469,141.0,Angola,AGO,AGO,20200505
0.054635,0.00357,0.068177,0.003219,4987.0,Argentina,ARG,ARG,20200505
0.046548,0.02235,0.069231,0.018548,130.0,Armenia,ARM,ARM,20200505
0.03341,0.004488,0.039383,0.004147,1879.0,Australia,AUS,AUS,20200505
0.078328,0.008383,0.081056,0.008253,1061.0,Austria,AUT,AUT,20200505
0.025034,0.015103,0.034247,0.012974,146.0,Azerbaijan,AZE,AZE,20200505
0.209265,0.014728,0.206349,0.014804,756.0,Bangladesh,BGD,BGD,20200505
0.264385,0.021089,0.305439,0.020192,478.0,Belarus,BLR,BLR,20200505
0.102768,0.010328,0.111111,0.009979,927.0,Belgium,BEL,BEL,20200505
0.14793,0.032326,0.133929,0.033698,112.0,Benin,BEN,BEN,20200505
0.078349,0.008706,0.098723,0.007843,1175.0,Bolivia,BOL,BOL,20200505
0.066386,0.021634,0.084337,0.019381,166.0,Bosnia and Herzegovina,BIH,BIH,20200505
0.250098,0.003488,0.260128,0.003443,15823.0,Brazil,BRA,BRA,20200505
0.066191,0.006387,0.040169,0.008087,946.0,Bulgaria,BGR,BGR,20200505
0.128374,0.025508,0.11465,0.026782,157.0,Burkina Faso,BFA,BFA,20200505
0.10091,0.027622,0.104839,0.027159,124.0,Cambodia,KHM,KHM,20200505
0.065522,0.004533,0.060606,0.004701,2772.0,Canada,CAN,CAN,20200505
0.114628,0.00671,0.112116,0.006775,2212.0,Chile,CHL,CHL,20200505
0.05297,0.003649,0.058625,0.003479,4145.0,Colombia,COL,COL,20200505
0.055431,0.006714,0.053887,0.006804,1132.0,Costa Rica,CRI,CRI,20200505
0.079866,0.02064,0.074074,0.021365,162.0,C̫te d'Ivoire,CIV,CIV,20200505
0.049074,0.009015,0.051495,0.008812,602.0,Croatia,HRV,HRV,20200505
0.024755,0.004042,0.032609,0.003536,1932.0,Czech Republic,CZE,CZE,20200505
0.122164,0.007227,0.123736,0.007187,2077.0,Denmark,DNK,DNK,20200505
0.165269,0.014157,0.170904,0.013969,708.0,Dominican Republic,DOM,DOM,20200505
0.235978,0.009625,0.248139,0.009461,2015.0,Ecuador,ECU,ECU,20200505
0.13832,0.00623,0.137818,0.00624,3062.0,Egypt,EGY,EGY,20200505
0.082498,0.00788,0.072222,0.008376,1080.0,El Salvador,SLV,SLV,20200505
0.127362,0.032357,0.118812,0.033338,101.0,Ethiopia,ETH,ETH,20200505
0.074507,0.007886,0.087733,0.00732,1288.0,Finland,FIN,FIN,20200505
0.087992,0.003725,0.089626,0.003695,5880.0,France,FRA,FRA,20200505
0.052565,0.003329,0.058623,0.003162,4981.0,Germany,DEU,DEU,20200505
0.081356,0.014499,0.10846,0.012746,461.0,Ghana,GHA,GHA,20200505
0.054407,0.006345,0.052117,0.006475,1228.0,Greece,GRC,GRC,20200505
0.056642,0.005912,0.040925,0.006898,1124.0,Guatemala,GTM,GTM,20200505
0.077591,0.009048,0.087269,0.008577,974.0,Honduras,HND,HND,20200505
0.074876,0.015511,0.064,0.016679,250.0,Hong Kong,HKG,HKG,20200505
0.07423,0.004515,0.074956,0.004495,3402.0,Hungary,HUN,HUN,20200505
0.068974,0.003508,0.068366,0.003522,5178.0,India,IND,IND,20200505
0.120205,0.004671,0.11333,0.004792,4606.0,Indonesia,IDN,IDN,20200505
0.08849,0.010817,0.085329,0.010997,668.0,Iraq,IRQ,IRQ,20200505
0.098497,0.008993,0.117601,0.008319,1284.0,Ireland,IRL,IRL,20200505
0.06516,0.007173,0.06239,0.007319,1138.0,Israel,ISR,ISR,20200505
0.077228,0.003569,0.085332,0.00341,6129.0,Italy,ITA,ITA,20200505
0.031891,0.001742,0.033191,0.001709,10575.0,Japan,JPN,JPN,20200505
0.031551,0.006791,0.043333,0.00583,900.0,Jordan,JOR,JOR,20200505
0.025808,0.009653,0.03096,0.008836,323.0,Kazakhstan,KAZ,KAZ,20200505
0.061896,0.008872,0.059238,0.009056,709.0,Kenya,KEN,KEN,20200505
0.114515,0.023219,0.139013,0.021372,223.0,Kuwait,KWT,KWT,20200505
0.025792,0.014542,0.029412,0.013643,136.0,Kyrgyzstan,KGZ,KGZ,20200505
0.099037,0.022611,0.103825,0.022142,183.0,Lebanon,LBN,LBN,20200505
0.070619,0.011085,0.064777,0.011538,494.0,Libya,LBY,LBY,20200505
0.060895,0.005937,0.05768,0.00609,1543.0,Malaysia,MYS,MYS,20200505
0.107069,0.002968,0.124465,0.00278,12373.0,Mexico,MEX,MEX,20200505
0.072838,0.016172,0.073077,0.016148,260.0,Moldova,MDA,MDA,20200505
0.081835,0.008616,0.065455,0.009549,825.0,Morocco,MAR,MAR,20200505
0.143215,0.021527,0.111628,0.023945,215.0,Mozambique,MOZ,MOZ,20200505
0.210058,0.019215,0.185366,0.020142,410.0,Myanmar,MMR,MMR,20200505
0.068478,0.010399,0.065371,0.010625,566.0,Nepal,NPL,NPL,20200505
0.118941,0.006178,0.128659,0.005973,2938.0,Netherlands,NLD,NLD,20200505
0.046852,0.006192,0.047458,0.006154,1180.0,New Zealand,NZL,NZL,20200505
0.205664,0.013646,0.235537,0.012998,968.0,Nicaragua,NIC,NIC,20200505
0.127869,0.009651,0.125951,0.009713,1183.0,Nigeria,NGA,NGA,20200505
0.080347,0.007086,0.075485,0.007291,1391.0,Norway,NOR,NOR,20200505
0.173348,0.011994,0.197094,0.011414,1101.0,Pakistan,PAK,PAK,20200505
0.098888,0.019347,0.097458,0.019473,236.0,Palestine,PSE,PSE,20200505
0.110271,0.014961,0.104762,0.015302,420.0,Panama,PAN,PAN,20200505
0.067089,0.011531,0.061785,0.011981,437.0,Paraguay,PRY,PRY,20200505
0.220523,0.009141,0.238861,0.008888,2177.0,Peru,PER,PER,20200505
0.059464,0.005225,0.066667,0.004954,2280.0,Philippines,PHL,PHL,20200505
0.048319,0.004119,0.058985,0.003749,3272.0,Poland,POL,POL,20200505
0.068753,0.005482,0.083757,0.005007,2555.0,Portugal,PRT,PRT,20200505
0.121736,0.007345,0.059109,0.010183,1032.0,"Puerto Rico, U.S.",PRI,PRI,20200505
0.187347,0.024942,0.142132,0.027871,197.0,Qatar,QAT,QAT,20200505
0.030413,0.003099,0.036128,0.002852,3626.0,Romania,ROU,ROU,20200505
0.138177,0.008377,0.157505,0.007936,1892.0,Russia,RUS,RUS,20200505
0.080863,0.010203,0.0894,0.009749,783.0,Saudi Arabia,SAU,SAU,20200505
0.098417,0.011782,0.106414,0.011381,686.0,Serbia,SRB,SRB,20200505
0.061144,0.017183,0.068807,0.016265,218.0,Singapore,SGP,SGP,20200505
0.03718,0.007674,0.045082,0.006998,732.0,Slovakia,SVK,SVK,20200505
0.097243,0.015389,0.097035,0.015403,371.0,Slovenia,SVN,SVN,20200505
0.068967,0.005595,0.078845,0.005261,2321.0,South Africa,ZAF,ZAF,20200505
0.033639,0.006114,0.04375,0.00539,1120.0,South Korea,KOR,KOR,20200505
0.181064,0.005791,0.184392,0.005751,4485.0,Spain,ESP,ESP,20200505
0.082893,0.013747,0.078329,0.014107,383.0,Sri Lanka,LKA,LKA,20200505
0.206856,0.025812,0.211155,0.025618,251.0,Sudan,SDN,SDN,20200505
0.251446,0.007484,0.255156,0.007448,3394.0,Sweden,SWE,SWE,20200505
0.088155,0.008713,0.093274,0.008495,1115.0,Switzerland,CHE,CHE,20200505
0.029635,0.003404,0.035338,0.003126,2943.0,Taiwan,TWN,TWN,20200505
0.067742,0.004243,0.062577,0.004402,3260.0,Thailand,THA,THA,20200505
0.057479,0.008807,0.054299,0.009046,663.0,Tunisia,TUN,TUN,20200505
0.070959,0.004636,0.075623,0.004502,3253.0,Turkey,TUR,TUR,20200505
0.087479,0.004918,0.082293,0.005057,3123.0,Ukraine,UKR,UKR,20200505
0.164168,0.013276,0.165605,0.01323,785.0,United Arab Emirates,ARE,ARE,20200505
0.107921,0.005604,0.121657,0.00532,3403.0,United Kingdom,GBR,GBR,20200505
0.058842,0.00888,0.073171,0.008025,861.0,Uruguay,URY,URY,20200505
0.026836,0.011524,0.028571,0.011178,210.0,Uzbekistan,UZB,UZB,20200505
0.030295,0.007769,0.037954,0.006968,606.0,Venezuela,VEN,VEN,20200505
0.050284,0.003708,0.048831,0.00376,3379.0,Vietnam,VNM,VNM,20200505
0.170412,0.03398,0.161017,0.034761,118.0,Yemen,YEM,YEM,20200505
0.357906,0.039812,0.375839,0.039405,149.0,Afghanistan,AFG,AFG,20200506
0.107511,0.022043,0.106599,0.022126,197.0,Albania,ALB,ALB,20200506
0.111211,0.010906,0.120805,0.010521,894.0,Algeria,DZA,DZA,20200506
0.073155,0.021107,0.085227,0.019684,176.0,Angola,AGO,AGO,20200506
0.056516,0.003421,0.064133,0.003224,5130.0,Argentina,ARG,ARG,20200506
0.116771,0.026457,0.119205,0.026222,151.0,Armenia,ARM,ARM,20200506
0.041834,0.004685,0.043363,0.004605,1891.0,Australia,AUS,AUS,20200506
0.056668,0.007685,0.061412,0.007401,977.0,Austria,AUT,AUT,20200506
0.057063,0.021536,0.077419,0.018692,155.0,Azerbaijan,AZE,AZE,20200506
0.231402,0.015059,0.230867,0.015071,784.0,Bangladesh,BGD,BGD,20200506
0.328281,0.021081,0.329317,0.021064,498.0,Belarus,BLR,BLR,20200506
0.146628,0.010792,0.122977,0.011624,927.0,Belgium,BEL,BEL,20200506
0.092045,0.0081,0.084184,0.008434,1176.0,Bolivia,BOL,BOL,20200506
0.115781,0.021184,0.114537,0.021284,227.0,Bosnia and Herzegovina,BIH,BIH,20200506
0.25197,0.00351,0.27155,0.003426,16056.0,Brazil,BRA,BRA,20200506
0.032425,0.00635,0.042532,0.005573,1011.0,Bulgaria,BGR,BGR,20200506
0.0904,0.025486,0.092308,0.025247,130.0,Burkina Faso,BFA,BFA,20200506
0.107593,0.029179,0.111111,0.02877,117.0,Cambodia,KHM,KHM,20200506
0.078685,0.00486,0.072234,0.005055,2838.0,Canada,CAN,CAN,20200506
0.103525,0.006391,0.098436,0.006535,2174.0,Chile,CHL,CHL,20200506
0.058851,0.003934,0.068699,0.003661,4134.0,Colombia,COL,COL,20200506
0.053793,0.007018,0.057814,0.006784,1107.0,Costa Rica,CRI,CRI,20200506
0.103461,0.021517,0.092896,0.022576,183.0,C̫te d'Ivoire,CIV,CIV,20200506
0.060181,0.008362,0.046875,0.009408,640.0,Croatia,HRV,HRV,20200506
0.03695,0.004455,0.038544,0.004366,1868.0,Czech Republic,CZE,CZE,20200506
0.100989,0.006617,0.10163,0.006599,2086.0,Denmark,DNK,DNK,20200506
0.135508,0.012899,0.149215,0.012391,764.0,Dominican Republic,DOM,DOM,20200506
0.259769,0.009854,0.248441,0.01,1924.0,Ecuador,ECU,ECU,20200506
0.137364,0.006331,0.142576,0.006233,3051.0,Egypt,EGY,EGY,20200506
0.081575,0.008406,0.080798,0.008443,1052.0,El Salvador,SLV,SLV,20200506
0.117768,0.029607,0.108108,0.030733,111.0,Ethiopia,ETH,ETH,20200506
0.091324,0.008621,0.104216,0.008128,1257.0,Finland,FIN,FIN,20200506
0.096236,0.003986,0.100229,0.003914,5677.0,France,FRA,FRA,20200506
0.059828,0.003411,0.061389,0.003371,4952.0,Germany,DEU,DEU,20200506
0.065677,0.015183,0.098446,0.012625,386.0,Ghana,GHA,GHA,20200506
0.041735,0.006121,0.052592,0.005484,1331.0,Greece,GRC,GRC,20200506
0.059454,0.006765,0.056555,0.006925,1167.0,Guatemala,GTM,GTM,20200506
0.087184,0.009194,0.085405,0.009281,925.0,Honduras,HND,HND,20200506
0.05436,0.015284,0.058824,0.014727,238.0,Hong Kong,HKG,HKG,20200506
0.0779,0.004722,0.079818,0.00467,3295.0,Hungary,HUN,HUN,20200506
0.071752,0.003577,0.070494,0.003607,5121.0,India,IND,IND,20200506
0.094372,0.004474,0.100377,0.004352,4513.0,Indonesia,IDN,IDN,20200506
0.082413,0.012066,0.1051,0.010819,647.0,Iraq,IRQ,IRQ,20200506
0.140974,0.009718,0.133659,0.009939,1227.0,Ireland,IRL,IRL,20200506
0.068441,0.007082,0.056444,0.007748,1063.0,Israel,ISR,ISR,20200506
0.074322,0.003402,0.07778,0.003332,6197.0,Italy,ITA,ITA,20200506
0.037688,0.001926,0.036968,0.001943,9603.0,Japan,JPN,JPN,20200506
0.026673,0.006053,0.033708,0.005404,890.0,Jordan,JOR,JOR,20200506
0.049183,0.01092,0.040123,0.012032,324.0,Kazakhstan,KAZ,KAZ,20200506
0.068718,0.008478,0.056528,0.009287,743.0,Kenya,KEN,KEN,20200506
0.098582,0.021086,0.111607,0.019962,224.0,Kuwait,KWT,KWT,20200506
0.085093,0.023113,0.083333,0.023333,144.0,Kyrgyzstan,KGZ,KGZ,20200506
0.035304,0.017808,0.060773,0.013755,181.0,Lebanon,LBN,LBN,20200506
0.060795,0.010802,0.064078,0.01054,515.0,Libya,LBY,LBY,20200506
0.076698,0.006657,0.075508,0.006705,1576.0,Malaysia,MYS,MYS,20200506
0.108833,0.002991,0.126196,0.002805,12330.0,Mexico,MEX,MEX,20200506
0.065155,0.015945,0.077739,0.014697,283.0,Moldova,MDA,MDA,20200506
0.046072,0.008759,0.063307,0.00754,774.0,Morocco,MAR,MAR,20200506
0.163462,0.025197,0.149254,0.026148,201.0,Mozambique,MOZ,MOZ,20200506
0.161486,0.017027,0.157205,0.017213,458.0,Myanmar,MMR,MMR,20200506
0.033946,0.00954,0.054577,0.007605,568.0,Nepal,NPL,NPL,20200506
0.118569,0.006215,0.121146,0.006158,2757.0,Netherlands,NLD,NLD,20200506
0.034058,0.00577,0.039474,0.005374,1140.0,New Zealand,NZL,NZL,20200506
0.247241,0.014202,0.281157,0.013629,1003.0,Nicaragua,NIC,NIC,20200506
0.132664,0.010363,0.135531,0.01027,1092.0,Nigeria,NGA,NGA,20200506
0.076283,0.007007,0.069254,0.007326,1314.0,Norway,NOR,NOR,20200506
0.066666,0.026173,0.086207,0.023261,116.0,Oman,OMN,OMN,20200506
0.175252,0.011758,0.176638,0.011722,1053.0,Pakistan,PAK,PAK,20200506
0.090642,0.020539,0.106195,0.01914,226.0,Palestine,PSE,PSE,20200506
0.109138,0.014473,0.093596,0.015494,406.0,Panama,PAN,PAN,20200506
0.051623,0.011554,0.055696,0.011147,395.0,Paraguay,PRY,PRY,20200506
0.221773,0.008821,0.246334,0.008505,2387.0,Peru,PER,PER,20200506
0.088558,0.005526,0.079365,0.005808,2394.0,Philippines,PHL,PHL,20200506
0.056397,0.004415,0.067979,0.004047,3251.0,Poland,POL,POL,20200506
0.074891,0.005456,0.08107,0.005261,2504.0,Portugal,PRT,PRT,20200506
0.05438,0.007002,0.049741,0.007304,965.0,"Puerto Rico, U.S.",PRI,PRI,20200506
0.172908,0.023089,0.154472,0.02416,246.0,Qatar,QAT,QAT,20200506
0.027322,0.003079,0.035467,0.002714,3609.0,Romania,ROU,ROU,20200506
0.103048,0.008146,0.139945,0.007138,1815.0,Russia,RUS,RUS,20200506
0.093173,0.009517,0.080586,0.010163,819.0,Saudi Arabia,SAU,SAU,20200506
0.052128,0.025155,0.078261,0.020819,115.0,Senegal,SEN,SEN,20200506
0.132546,0.012776,0.141901,0.012415,747.0,Serbia,SRB,SRB,20200506
0.114796,0.020785,0.095,0.022597,200.0,Singapore,SGP,SGP,20200506
0.020367,0.00572,0.024557,0.005221,733.0,Slovakia,SVK,SVK,20200506
0.091971,0.015196,0.09434,0.015024,371.0,Slovenia,SVN,SVN,20200506
0.075442,0.005796,0.081578,0.005593,2231.0,South Africa,ZAF,ZAF,20200506
0.041326,0.006621,0.045954,0.006294,1001.0,South Korea,KOR,KOR,20200506
0.161834,0.005689,0.17289,0.005541,4419.0,Spain,ESP,ESP,20200506
0.096536,0.014212,0.07967,0.015501,364.0,Sri Lanka,LKA,LKA,20200506
0.221194,0.023736,0.2,0.024629,285.0,Sudan,SDN,SDN,20200506
0.250819,0.007815,0.258988,0.007733,3143.0,Sweden,SWE,SWE,20200506
0.096188,0.009475,0.106503,0.009056,1061.0,Switzerland,CHE,CHE,20200506
0.032167,0.00315,0.030516,0.003232,2982.0,Taiwan,TWN,TWN,20200506
0.074478,0.004428,0.068027,0.004617,3234.0,Thailand,THA,THA,20200506
0.030429,0.00834,0.047546,0.006732,652.0,Tunisia,TUN,TUN,20200506
0.081101,0.004761,0.083506,0.004698,3377.0,Turkey,TUR,TUR,20200506
0.079173,0.004682,0.073092,0.004857,3092.0,Ukraine,UKR,UKR,20200506
0.189678,0.013598,0.180798,0.013852,802.0,United Arab Emirates,ARE,ARE,20200506
0.105461,0.005915,0.122932,0.005533,3083.0,United Kingdom,GBR,GBR,20200506
0.038848,0.007263,0.048808,0.006514,881.0,Uruguay,URY,URY,20200506
0.024141,0.012005,0.034483,0.010099,232.0,Uzbekistan,UZB,UZB,20200506
0.018504,0.006781,0.026596,0.00568,564.0,Venezuela,VEN,VEN,20200506
0.05172,0.003626,0.044195,0.003908,3213.0,Vietnam,VNM,VNM,20200506
0.30785,0.039376,0.314286,0.039153,140.0,Yemen,YEM,YEM,20200506
0.304189,0.035079,0.324022,0.034483,179.0,Afghanistan,AFG,AFG,20200507
0.128139,0.022937,0.116751,0.023875,197.0,Albania,ALB,ALB,20200507
0.075004,0.009062,0.085774,0.008523,956.0,Algeria,DZA,DZA,20200507
0.028079,0.013466,0.030488,0.012939,164.0,Angola,AGO,AGO,20200507
0.038699,0.002676,0.034886,0.002813,4701.0,Argentina,ARG,ARG,20200507
0.080382,0.01988,0.074286,0.020612,175.0,Armenia,ARM,ARM,20200507
0.042463,0.004619,0.036747,0.004951,1660.0,Australia,AUS,AUS,20200507
0.052408,0.007686,0.057609,0.007351,920.0,Austria,AUT,AUT,20200507
0.046459,0.020563,0.070513,0.016906,156.0,Azerbaijan,AZE,AZE,20200507
0.147813,0.012743,0.159613,0.012349,827.0,Bangladesh,BGD,BGD,20200507
0.219602,0.020218,0.2527,0.01926,463.0,Belarus,BLR,BLR,20200507
0.085827,0.00991,0.096045,0.009421,885.0,Belgium,BEL,BEL,20200507
0.057476,0.006135,0.073481,0.005472,1810.0,Bolivia,BOL,BOL,20200507
0.036767,0.015069,0.055794,0.012355,233.0,Bosnia and Herzegovina,BIH,BIH,20200507
0.198752,0.003183,0.212626,0.003105,16522.0,Brazil,BRA,BRA,20200507
0.038041,0.005426,0.028047,0.006286,927.0,Bulgaria,BGR,BGR,20200507
0.05133,0.018528,0.053691,0.018139,149.0,Burkina Faso,BFA,BFA,20200507
0.091502,0.027776,0.096491,0.027123,114.0,Cambodia,KHM,KHM,20200507
0.046355,0.023801,0.064815,0.020326,108.0,Cameroon,CMR,CMR,20200507
0.065547,0.004492,0.056043,0.004833,2623.0,Canada,CAN,CAN,20200507
0.103711,0.005871,0.089798,0.006261,2372.0,Chile,CHL,CHL,20200507
0.032729,0.00301,0.041939,0.002672,4435.0,Colombia,COL,COL,20200507
0.034568,0.005527,0.036028,0.005418,1138.0,Costa Rica,CRI,CRI,20200507
0.038029,0.01534,0.052133,0.013199,211.0,C̫te d'Ivoire,CIV,CIV,20200507
0.035487,0.006674,0.028708,0.007394,627.0,Croatia,HRV,HRV,20200507
0.035501,0.004733,0.039216,0.004512,1683.0,Czech Republic,CZE,CZE,20200507
0.076423,0.005861,0.076399,0.005862,2055.0,Denmark,DNK,DNK,20200507
0.104786,0.010585,0.104887,0.01058,839.0,Dominican Republic,DOM,DOM,20200507
0.188343,0.008307,0.186448,0.00834,2199.0,Ecuador,ECU,ECU,20200507
0.091968,0.005579,0.107247,0.00521,3077.0,Egypt,EGY,EGY,20200507
0.047729,0.005069,0.043344,0.005307,1615.0,El Salvador,SLV,SLV,20200507
0.102954,0.021116,0.068966,0.025325,145.0,Ethiopia,ETH,ETH,20200507
0.086387,0.008468,0.094561,0.00813,1195.0,Finland,FIN,FIN,20200507
0.072474,0.003701,0.075932,0.003623,5123.0,France,FRA,FRA,20200507
0.053854,0.003348,0.056639,0.00327,4767.0,Germany,DEU,DEU,20200507
0.059267,0.012285,0.077731,0.010834,476.0,Ghana,GHA,GHA,20200507
0.023615,0.004792,0.029576,0.004295,1251.0,Greece,GRC,GRC,20200507
0.03302,0.004727,0.030735,0.004894,1334.0,Guatemala,GTM,GTM,20200507
0.053263,0.006851,0.051675,0.00695,1045.0,Honduras,HND,HND,20200507
0.024132,0.014029,0.040404,0.010933,198.0,Hong Kong,HKG,HKG,20200507
0.011404,0.00206,0.01344,0.0019,3125.0,Hungary,HUN,HUN,20200507
0.059884,0.003013,0.057292,0.003076,5952.0,India,IND,IND,20200507
0.07209,0.003788,0.075996,0.003697,4895.0,Indonesia,IDN,IDN,20200507
0.071112,0.01225,0.08785,0.011122,535.0,Iraq,IRQ,IRQ,20200507
0.085197,0.008451,0.097403,0.007957,1232.0,Ireland,IRL,IRL,20200507
0.061672,0.006136,0.042514,0.007317,1082.0,Israel,ISR,ISR,20200507
0.058478,0.003133,0.061877,0.003051,5915.0,Italy,ITA,ITA,20200507
0.021762,0.001547,0.021722,0.001548,8885.0,Japan,JPN,JPN,20200507
0.042449,0.005771,0.033708,0.006447,979.0,Jordan,JOR,JOR,20200507
0.056308,0.00961,0.032353,0.01252,340.0,Kazakhstan,KAZ,KAZ,20200507
0.040139,0.008361,0.055034,0.007196,745.0,Kenya,KEN,KEN,20200507
0.064879,0.017062,0.079365,0.015547,252.0,Kuwait,KWT,KWT,20200507
0.020838,0.012156,0.02454,0.011223,163.0,Kyrgyzstan,KGZ,KGZ,20200507
0.059254,0.016758,0.054348,0.017453,184.0,Lebanon,LBN,LBN,20200507
0.062545,0.011321,0.074349,0.010449,538.0,Libya,LBY,LBY,20200507
0.067915,0.005392,0.050395,0.006201,1647.0,Malaysia,MYS,MYS,20200507
0.082994,0.002557,0.094988,0.002406,13149.0,Mexico,MEX,MEX,20200507
0.059293,0.014756,0.07,0.013658,300.0,Moldova,MDA,MDA,20200507
0.056192,0.007604,0.050542,0.007994,831.0,Morocco,MAR,MAR,20200507
0.130052,0.020847,0.114894,0.021989,235.0,Mozambique,MOZ,MOZ,20200507
0.076001,0.008985,0.076484,0.008959,876.0,Myanmar,MMR,MMR,20200507
0.053569,0.009389,0.062027,0.008765,661.0,Nepal,NPL,NPL,20200507
0.098596,0.005879,0.10211,0.005788,2654.0,Netherlands,NLD,NLD,20200507
0.02946,0.004479,0.02354,0.004995,1147.0,New Zealand,NZL,NZL,20200507
0.160383,0.011076,0.177311,0.010642,1190.0,Nicaragua,NIC,NIC,20200507
0.104401,0.008395,0.095004,0.008754,1221.0,Nigeria,NGA,NGA,20200507
0.056206,0.006365,0.056732,0.006337,1322.0,Norway,NOR,NOR,20200507
0.152015,0.01098,0.146974,0.011133,1041.0,Pakistan,PAK,PAK,20200507
0.067588,0.017811,0.076233,0.016848,223.0,Palestine,PSE,PSE,20200507
0.057999,0.012123,0.074468,0.010793,470.0,Panama,PAN,PAN,20200507
0.032426,0.00578,0.026178,0.006413,764.0,Paraguay,PRY,PRY,20200507
0.178703,0.007582,0.191308,0.007385,2692.0,Peru,PER,PER,20200507
0.071407,0.004862,0.058647,0.005329,2336.0,Philippines,PHL,PHL,20200507
0.047183,0.003819,0.046427,0.003848,3037.0,Poland,POL,POL,20200507
0.060954,0.005025,0.064892,0.004881,2404.0,Portugal,PRT,PRT,20200507
