smoothed_covid_vaccine,smoothed_covid_vaccine_se,sample_size,country,iso_code,gid_0,survey_date
0.038629,0.001016,36076.0,France,FRA,FRA,20210128
0.036358,0.001,35076.0,Germany,DEU,DEU,20210128
0.042933,0.00277,5359.0,Greece,GRC,GRC,20210128
0.005196,0.001344,2798.0,Guatemala,GTM,GTM,20210128
0.002106,0.002378,308.0,Haiti,HTI,HTI,20210128
0.008504,0.001878,2468.0,Honduras,HND,HND,20210128
0.010068,0.00254,1532.0,Hong Kong,HKG,HKG,20210128
0.045756,0.001936,11656.0,Hungary,HUN,HUN,20210128
0.03884,0.001227,24806.0,India,IND,IND,20210128
0.022883,0.001247,14313.0,Indonesia,IDN,IDN,20210128
0.0449,0.002882,5151.0,Ireland,IRL,IRL,20210128
0.58752,0.00577,7297.0,Israel,ISR,ISR,20210128
0.063975,0.00132,34411.0,Italy,ITA,ITA,20210128
0.003483,0.000236,62350.0,Japan,JPN,JPN,20210128
0.007687,0.002593,1193.0,Kazakhstan,KAZ,KAZ,20210128
0.049032,0.009729,491.0,Kuwait,KWT,KWT,20210128
0.002113,0.001127,1747.0,Lebanon,LBN,LBN,20210128
0.019674,0.000505,75718.0,Mexico,MEX,MEX,20210128
0.005811,0.001711,1848.0,Morocco,MAR,MAR,20210128
0.021545,0.003403,1882.0,Nepal,NPL,NPL,20210128
0.024049,0.001326,13426.0,Netherlands,NLD,NLD,20210128
0.002511,0.000699,5090.0,New Zealand,NZL,NZL,20210128
0.00437,0.001625,1687.0,Nicaragua,NIC,NIC,20210128
0.014583,0.002992,1612.0,Panama,PAN,PAN,20210128
0.000622,0.000559,1786.0,Paraguay,PRY,PRY,20210128
0.007688,0.000854,10527.0,Peru,PER,PER,20210128
0.06878,0.002435,10793.0,Poland,POL,POL,20210128
0.026662,0.001261,16384.0,Portugal,PRT,PRT,20210128
0.052913,0.010352,507.0,Qatar,QAT,QAT,20210128
0.144546,0.003691,9131.0,Romania,ROU,ROU,20210128
0.06358,0.002583,8997.0,Russia,RUS,RUS,20210128
0.099591,0.006444,2171.0,Saudi Arabia,SAU,SAU,20210128
0.087504,0.013877,421.0,Singapore,SGP,SGP,20210128
0.049526,0.003426,4004.0,Slovakia,SVK,SVK,20210128
0.041693,0.004692,1823.0,Slovenia,SVN,SVN,20210128
0.032666,0.001107,25771.0,Spain,ESP,ESP,20210128
0.029261,0.001142,21918.0,Sweden,SWE,SWE,20210128
0.042415,0.002708,5548.0,Switzerland,CHE,CHE,20210128
0.003666,0.000462,16651.0,Taiwan,TWN,TWN,20210128
0.057247,0.002317,10066.0,Turkey,TUR,TUR,20210128
0.389103,0.016948,855.0,United Arab Emirates,ARE,ARE,20210128
0.113102,0.002082,23114.0,United Kingdom,GBR,GBR,20210128
0.002527,0.000764,4617.0,Uruguay,URY,URY,20210128
0.013031,0.004524,653.0,Uzbekistan,UZB,UZB,20210128
0.007448,0.00119,5167.0,Venezuela,VEN,VEN,20210128
0.024417,0.001122,18955.0,Argentina,ARG,ARG,20210129
0.003351,0.000568,10210.0,Australia,AUS,AUS,20210129
0.043965,0.002643,5986.0,Austria,AUT,AUT,20210129
0.02074,0.002393,3504.0,Bangladesh,BGD,BGD,20210129
0.030502,0.002224,5948.0,Belgium,BEL,BEL,20210129
0.007788,0.0012,5328.0,Bolivia,BOL,BOL,20210129
0.023047,0.000508,87679.0,Brazil,BRA,BRA,20210129
0.024319,0.002622,3461.0,Bulgaria,BGR,BGR,20210129
0.02996,0.001326,18722.0,Canada,CAN,CAN,20210129
0.011471,0.001051,10303.0,Chile,CHL,CHL,20210129
0.005516,0.000538,19062.0,Colombia,COL,COL,20210129
0.02607,0.002922,2925.0,Costa Rica,CRI,CRI,20210129
0.053845,0.004737,2250.0,Croatia,HRV,HRV,20210129
0.048938,0.002593,6937.0,Czech Republic,CZE,CZE,20210129
0.032594,0.001836,9366.0,Denmark,DNK,DNK,20210129
0.004327,0.001379,2372.0,Dominican Republic,DOM,DOM,20210129
0.004609,0.000879,6185.0,Ecuador,ECU,ECU,20210129
0.01107,0.001286,6706.0,Egypt,EGY,EGY,20210129
0.005983,0.001417,2820.0,El Salvador,SLV,SLV,20210129
0.038725,0.0037,2694.0,Finland,FIN,FIN,20210129
0.038575,0.001016,36019.0,France,FRA,FRA,20210129
0.036783,0.001009,34839.0,Germany,DEU,DEU,20210129
0.042268,0.002721,5466.0,Greece,GRC,GRC,20210129
0.007275,0.001719,2705.0,Guatemala,GTM,GTM,20210129
0.001428,0.002176,298.0,Haiti,HTI,HTI,20210129
0.008274,0.001857,2398.0,Honduras,HND,HND,20210129
0.007866,0.002238,1519.0,Hong Kong,HKG,HKG,20210129
0.046366,0.001946,11683.0,Hungary,HUN,HUN,20210129
0.043653,0.001316,24144.0,India,IND,IND,20210129
0.025931,0.001348,13767.0,Indonesia,IDN,IDN,20210129
0.044808,0.002919,5015.0,Ireland,IRL,IRL,20210129
0.596294,0.005763,7251.0,Israel,ISR,ISR,20210129
0.063553,0.001327,33838.0,Italy,ITA,ITA,20210129
0.004047,0.000257,60949.0,Japan,JPN,JPN,20210129
0.006237,0.002373,1174.0,Kazakhstan,KAZ,KAZ,20210129
0.043343,0.009183,495.0,Kuwait,KWT,KWT,20210129
0.002656,0.001268,1706.0,Lebanon,LBN,LBN,20210129
0.020199,0.000517,74239.0,Mexico,MEX,MEX,20210129
0.00806,0.002077,1845.0,Morocco,MAR,MAR,20210129
0.02254,0.003514,1850.0,Nepal,NPL,NPL,20210129
0.025715,0.001392,13003.0,Netherlands,NLD,NLD,20210129
0.003087,0.000775,5125.0,New Zealand,NZL,NZL,20210129
0.004489,0.00167,1625.0,Nicaragua,NIC,NIC,20210129
0.059355,0.023184,104.0,Oman,OMN,OMN,20210129
0.011561,0.002694,1558.0,Panama,PAN,PAN,20210129
0.001658,0.000967,1766.0,Paraguay,PRY,PRY,20210129
0.007617,0.000852,10409.0,Peru,PER,PER,20210129
0.070824,0.002492,10599.0,Poland,POL,POL,20210129
0.027352,0.001286,16150.0,Portugal,PRT,PRT,20210129
0.051395,0.010103,512.0,Qatar,QAT,QAT,20210129
0.150537,0.0038,8928.0,Romania,ROU,ROU,20210129
0.066326,0.002662,8793.0,Russia,RUS,RUS,20210129
0.099616,0.00664,2053.0,Saudi Arabia,SAU,SAU,20210129
0.083158,0.011806,553.0,Singapore,SGP,SGP,20210129
0.053835,0.003591,3952.0,Slovakia,SVK,SVK,20210129
0.042981,0.004787,1819.0,Slovenia,SVN,SVN,20210129
0.032844,0.001116,25524.0,Spain,ESP,ESP,20210129
0.030111,0.001166,21577.0,Sweden,SWE,SWE,20210129
0.047806,0.002868,5514.0,Switzerland,CHE,CHE,20210129
0.003643,0.000465,16160.0,Taiwan,TWN,TWN,20210129
0.054713,0.002285,9944.0,Turkey,TUR,TUR,20210129
0.413421,0.014455,1189.0,United Arab Emirates,ARE,ARE,20210129
0.11966,0.002149,22801.0,United Kingdom,GBR,GBR,20210129
0.003014,0.000838,4526.0,Uruguay,URY,URY,20210129
0.012571,0.004515,630.0,Uzbekistan,UZB,UZB,20210129
0.006036,0.001098,4978.0,Venezuela,VEN,VEN,20210129
0.024375,0.001128,18738.0,Argentina,ARG,ARG,20210130
0.002815,0.000525,10067.0,Australia,AUS,AUS,20210130
0.042923,0.002643,5883.0,Austria,AUT,AUT,20210130
0.02776,0.002945,3388.0,Bangladesh,BGD,BGD,20210130
0.029402,0.002202,5857.0,Belgium,BEL,BEL,20210130
0.006112,0.001077,5153.0,Bolivia,BOL,BOL,20210130
0.025339,0.000538,85825.0,Brazil,BRA,BRA,20210130
0.025961,0.002719,3438.0,Bulgaria,BGR,BGR,20210130
0.031296,0.001367,18451.0,Canada,CAN,CAN,20210130
0.011938,0.00108,10155.0,Chile,CHL,CHL,20210130
0.005246,0.000534,18485.0,Colombia,COL,COL,20210130
0.025442,0.002888,2900.0,Costa Rica,CRI,CRI,20210130
0.049977,0.004604,2200.0,Croatia,HRV,HRV,20210130
0.052162,0.002676,6920.0,Czech Republic,CZE,CZE,20210130
0.03154,0.001833,9094.0,Denmark,DNK,DNK,20210130
0.004437,0.001425,2284.0,Dominican Republic,DOM,DOM,20210130
0.006965,0.001095,5985.0,Ecuador,ECU,ECU,20210130
0.008801,0.001156,6552.0,Egypt,EGY,EGY,20210130
0.006698,0.001517,2734.0,El Salvador,SLV,SLV,20210130
0.03775,0.003687,2650.0,Finland,FIN,FIN,20210130
0.039798,0.001041,35539.0,France,FRA,FRA,20210130
0.038371,0.001036,34362.0,Germany,DEU,DEU,20210130
0.040178,0.002632,5542.0,Greece,GRC,GRC,20210130
0.007988,0.001808,2638.0,Guatemala,GTM,GTM,20210130
0.00153,0.002332,282.0,Haiti,HTI,HTI,20210130
0.008797,0.00194,2347.0,Honduras,HND,HND,20210130
0.007187,0.002183,1452.0,Hong Kong,HKG,HKG,20210130
0.04777,0.001994,11457.0,Hungary,HUN,HUN,20210130
0.047559,0.001381,23776.0,India,IND,IND,20210130
0.029649,0.001464,13440.0,Indonesia,IDN,IDN,20210130
0.045773,0.00299,4861.0,Ireland,IRL,IRL,20210130
0.604108,0.005738,7263.0,Israel,ISR,ISR,20210130
0.064609,0.001355,32954.0,Italy,ITA,ITA,20210130
0.004704,0.000281,59081.0,Japan,JPN,JPN,20210130
0.005189,0.002203,1166.0,Kazakhstan,KAZ,KAZ,20210130
0.039744,0.009036,478.0,Kuwait,KWT,KWT,20210130
0.005043,0.001734,1681.0,Lebanon,LBN,LBN,20210130
0.020143,0.000523,72524.0,Mexico,MEX,MEX,20210130
0.009912,0.002271,1853.0,Morocco,MAR,MAR,20210130
0.034403,0.004226,1821.0,Nepal,NPL,NPL,20210130
0.027966,0.001487,12325.0,Netherlands,NLD,NLD,20210130
0.003611,0.000845,5027.0,New Zealand,NZL,NZL,20210130
0.004611,0.001715,1588.0,Nicaragua,NIC,NIC,20210130
0.044143,0.017242,138.0,Oman,OMN,OMN,20210130
0.011873,0.002802,1517.0,Panama,PAN,PAN,20210130
0.002124,0.001094,1769.0,Paraguay,PRY,PRY,20210130
0.008691,0.00092,10213.0,Peru,PER,PER,20210130
0.074972,0.002587,10409.0,Poland,POL,POL,20210130
0.027928,0.001322,15597.0,Portugal,PRT,PRT,20210130
0.051366,0.010374,487.0,Qatar,QAT,QAT,20210130
0.157104,0.0039,8756.0,Romania,ROU,ROU,20210130
0.069175,0.002728,8715.0,Russia,RUS,RUS,20210130
0.105193,0.006885,2002.0,Saudi Arabia,SAU,SAU,20210130
0.086433,0.010589,741.0,Singapore,SGP,SGP,20210130
0.05891,0.003834,3765.0,Slovakia,SVK,SVK,20210130
0.042884,0.004871,1753.0,Slovenia,SVN,SVN,20210130
0.032036,0.00112,24746.0,Spain,ESP,ESP,20210130
0.031039,0.001198,21039.0,Sweden,SWE,SWE,20210130
0.049113,0.002936,5396.0,Switzerland,CHE,CHE,20210130
0.004879,0.000544,15826.0,Taiwan,TWN,TWN,20210130
0.058629,0.002357,9962.0,Turkey,TUR,TUR,20210130
0.42443,0.012755,1529.0,United Arab Emirates,ARE,ARE,20210130
0.128893,0.002239,22440.0,United Kingdom,GBR,GBR,20210130
0.002714,0.000807,4395.0,Uruguay,URY,URY,20210130
0.014911,0.004995,606.0,Uzbekistan,UZB,UZB,20210130
0.007214,0.001218,4917.0,Venezuela,VEN,VEN,20210130
0.021973,0.001108,17575.0,Argentina,ARG,ARG,20210201
0.00286,0.000529,9579.0,Australia,AUS,AUS,20210201
0.040396,0.002647,5550.0,Austria,AUT,AUT,20210201
0.033956,0.003382,3109.0,Bangladesh,BGD,BGD,20210201
0.029505,0.002248,5639.0,Belgium,BEL,BEL,20210201
0.005747,0.001077,4773.0,Bolivia,BOL,BOL,20210201
0.029983,0.000606,79322.0,Brazil,BRA,BRA,20210201
0.028132,0.002958,3197.0,Bulgaria,BGR,BGR,20210201
0.034547,0.001498,17109.0,Canada,CAN,CAN,20210201
0.013478,0.001198,9304.0,Chile,CHL,CHL,20210201
0.005952,0.000596,16735.0,Colombia,COL,COL,20210201
0.019012,0.002657,2652.0,Costa Rica,CRI,CRI,20210201
0.054385,0.00496,2076.0,Croatia,HRV,HRV,20210201
0.058224,0.002885,6594.0,Czech Republic,CZE,CZE,20210201
0.033873,0.001972,8435.0,Denmark,DNK,DNK,20210201
0.004679,0.001517,2112.0,Dominican Republic,DOM,DOM,20210201
0.007345,0.001196,5292.0,Ecuador,ECU,ECU,20210201
0.007704,0.001116,6201.0,Egypt,EGY,EGY,20210201
0.006276,0.001559,2519.0,El Salvador,SLV,SLV,20210201
0.03822,0.003859,2475.0,Finland,FIN,FIN,20210201
0.04212,0.001095,33868.0,France,FRA,FRA,20210201
0.041646,0.001112,32209.0,Germany,DEU,DEU,20210201
0.038723,0.002567,5679.0,Greece,GRC,GRC,20210201
0.009028,0.001979,2467.0,Guatemala,GTM,GTM,20210201
0.012693,0.007209,236.0,Haiti,HTI,HTI,20210201
0.007368,0.001829,2203.0,Honduras,HND,HND,20210201
0.01248,0.003028,1340.0,Hong Kong,HKG,HKG,20210201
0.051077,0.002106,10925.0,Hungary,HUN,HUN,20210201
0.051925,0.001492,22128.0,India,IND,IND,20210201
0.034143,0.001639,12346.0,Indonesia,IDN,IDN,20210201
0.050526,0.003243,4571.0,Ireland,IRL,IRL,20210201
0.612962,0.005903,6808.0,Israel,ISR,ISR,20210201
0.066637,0.001413,31125.0,Italy,ITA,ITA,20210201
0.00466,0.000292,54128.0,Japan,JPN,JPN,20210201
0.006435,0.002569,1051.0,Kazakhstan,KAZ,KAZ,20210201
0.038479,0.009225,448.0,Kuwait,KWT,KWT,20210201
0.006554,0.002107,1515.0,Lebanon,LBN,LBN,20210201
0.020349,0.00055,66022.0,Mexico,MEX,MEX,20210201
0.013906,0.002718,1824.0,Morocco,MAR,MAR,20210201
0.066553,0.005965,1720.0,Nepal,NPL,NPL,20210201
0.032333,0.001702,10807.0,Netherlands,NLD,NLD,20210201
0.007416,0.001184,4254.0,New Zealand,NZL,NZL,20210201
0.003257,0.001518,1427.0,Nicaragua,NIC,NIC,20210201
0.048028,0.01564,185.0,Oman,OMN,OMN,20210201
0.010002,0.002709,1377.0,Panama,PAN,PAN,20210201
0.002878,0.001316,1636.0,Paraguay,PRY,PRY,20210201
0.007265,0.000863,9726.0,Peru,PER,PER,20210201
0.080474,0.002771,9671.0,Poland,POL,POL,20210201
0.028335,0.001372,14710.0,Portugal,PRT,PRT,20210201
0.061689,0.011188,489.0,Qatar,QAT,QAT,20210201
0.168242,0.004128,8240.0,Romania,ROU,ROU,20210201
0.077362,0.002974,8075.0,Russia,RUS,RUS,20210201
0.1031,0.006961,1926.0,Saudi Arabia,SAU,SAU,20210201
0.088607,0.0092,995.0,Singapore,SGP,SGP,20210201
0.060011,0.004019,3489.0,Slovakia,SVK,SVK,20210201
0.042538,0.004959,1661.0,Slovenia,SVN,SVN,20210201
0.0335,0.001185,23069.0,Spain,ESP,ESP,20210201
0.034675,0.001313,19459.0,Sweden,SWE,SWE,20210201
0.05145,0.003086,5116.0,Switzerland,CHE,CHE,20210201
0.004688,0.000563,14358.0,Taiwan,TWN,TWN,20210201
0.062537,0.002476,9558.0,Turkey,TUR,TUR,20210201
0.423741,0.010831,2152.0,United Arab Emirates,ARE,ARE,20210201
0.142693,0.002396,21319.0,United Kingdom,GBR,GBR,20210201
0.003116,0.000881,4042.0,Uruguay,URY,URY,20210201
0.015226,0.005179,574.0,Uzbekistan,UZB,UZB,20210201
0.008293,0.001339,4676.0,Venezuela,VEN,VEN,20210201
0.021157,0.001118,16626.0,Argentina,ARG,ARG,20210202
0.003208,0.000572,9166.0,Australia,AUS,AUS,20210202
0.041171,0.002747,5250.0,Austria,AUT,AUT,20210202
0.040422,0.003754,2924.0,Bangladesh,BGD,BGD,20210202
0.030354,0.002324,5419.0,Belgium,BEL,BEL,20210202
0.006764,0.001217,4470.0,Bolivia,BOL,BOL,20210202
0.03249,0.000653,73499.0,Brazil,BRA,BRA,20210202
0.029301,0.003088,3034.0,Bulgaria,BGR,BGR,20210202
0.035247,0.001533,16373.0,Canada,CAN,CAN,20210202
0.014244,0.001271,8751.0,Chile,CHL,CHL,20210202
0.006265,0.000637,15374.0,Colombia,COL,COL,20210202
0.020893,0.002811,2568.0,Costa Rica,CRI,CRI,20210202
0.048584,0.004852,1998.0,Croatia,HRV,HRV,20210202
0.058432,0.002955,6318.0,Czech Republic,CZE,CZE,20210202
0.033781,0.002005,8154.0,Denmark,DNK,DNK,20210202
0.00552,0.001706,1979.0,Dominican Republic,DOM,DOM,20210202
0.007713,0.001252,4960.0,Ecuador,ECU,ECU,20210202
0.00698,0.001103,5786.0,Egypt,EGY,EGY,20210202
0.005664,0.001518,2398.0,El Salvador,SLV,SLV,20210202
0.040076,0.00402,2387.0,Finland,FIN,FIN,20210202
0.042882,0.001126,32484.0,France,FRA,FRA,20210202
0.043513,0.001163,30764.0,Germany,DEU,DEU,20210202
0.040066,0.002581,5778.0,Greece,GRC,GRC,20210202
0.007343,0.001856,2364.0,Guatemala,GTM,GTM,20210202
0.019687,0.009696,227.0,Haiti,HTI,HTI,20210202
0.008688,0.002024,2100.0,Honduras,HND,HND,20210202
0.012042,0.003109,1240.0,Hong Kong,HKG,HKG,20210202
0.052795,0.002182,10503.0,Hungary,HUN,HUN,20210202
0.056084,0.001599,20720.0,India,IND,IND,20210202
0.036824,0.001757,11544.0,Indonesia,IDN,IDN,20210202
0.055375,0.003471,4356.0,Ireland,IRL,IRL,20210202
0.62143,0.006249,6267.0,Israel,ISR,ISR,20210202
0.068199,0.001454,30129.0,Italy,ITA,ITA,20210202
0.004781,0.000309,49608.0,Japan,JPN,JPN,20210202
0.005548,0.002433,977.0,Kazakhstan,KAZ,KAZ,20210202
0.036147,0.009339,430.0,Kuwait,KWT,KWT,20210202
0.00468,0.001817,1449.0,Lebanon,LBN,LBN,20210202
0.020282,0.00056,63465.0,Mexico,MEX,MEX,20210202
0.023469,0.003612,1710.0,Morocco,MAR,MAR,20210202
0.072463,0.00633,1631.0,Nepal,NPL,NPL,20210202
0.032817,0.001758,10263.0,Netherlands,NLD,NLD,20210202
0.007825,0.001252,4020.0,New Zealand,NZL,NZL,20210202
0.001747,0.00115,1317.0,Nicaragua,NIC,NIC,20210202
0.058954,0.01689,195.0,Oman,OMN,OMN,20210202
0.010645,0.002872,1313.0,Panama,PAN,PAN,20210202
0.003769,0.001532,1536.0,Paraguay,PRY,PRY,20210202
0.006658,0.000847,9246.0,Peru,PER,PER,20210202
0.080282,0.002846,9170.0,Poland,POL,POL,20210202
0.029401,0.001431,14015.0,Portugal,PRT,PRT,20210202
0.065506,0.012097,447.0,Qatar,QAT,QAT,20210202
0.170216,0.004216,7974.0,Romania,ROU,ROU,20210202
0.078958,0.003163,7284.0,Russia,RUS,RUS,20210202
0.096762,0.006869,1889.0,Saudi Arabia,SAU,SAU,20210202
0.089585,0.009191,1007.0,Singapore,SGP,SGP,20210202
0.063663,0.00419,3374.0,Slovakia,SVK,SVK,20210202
0.039338,0.00485,1610.0,Slovenia,SVN,SVN,20210202
0.034487,0.001233,21864.0,Spain,ESP,ESP,20210202
0.036897,0.001393,18338.0,Sweden,SWE,SWE,20210202
0.056446,0.003316,4844.0,Switzerland,CHE,CHE,20210202
0.005226,0.000625,13017.0,Taiwan,TWN,TWN,20210202
0.061359,0.002551,8839.0,Turkey,TUR,TUR,20210202
0.432926,0.010446,2314.0,United Arab Emirates,ARE,ARE,20210202
0.150097,0.002487,20686.0,United Kingdom,GBR,GBR,20210202
0.00339,0.000949,3764.0,Uruguay,URY,URY,20210202
0.021917,0.006552,520.0,Uzbekistan,UZB,UZB,20210202
0.007024,0.001268,4392.0,Venezuela,VEN,VEN,20210202
0.021384,0.001119,16791.0,Argentina,ARG,ARG,20210203
0.003792,0.00062,9452.0,Australia,AUS,AUS,20210203
0.043634,0.002821,5254.0,Austria,AUT,AUT,20210203
0.040817,0.003792,2890.0,Bangladesh,BGD,BGD,20210203
0.030047,0.002296,5505.0,Belgium,BEL,BEL,20210203
0.006573,0.001214,4358.0,Bolivia,BOL,BOL,20210203
0.03482,0.000679,72842.0,Brazil,BRA,BRA,20210203
0.029741,0.003101,3044.0,Bulgaria,BGR,BGR,20210203
0.035209,0.001442,16397.0,Canada,CAN,CAN,20210203
0.018436,0.001439,8860.0,Chile,CHL,CHL,20210203
0.006336,0.000646,15100.0,Colombia,COL,COL,20210203
0.025116,0.00306,2569.0,Costa Rica,CRI,CRI,20210203
0.045851,0.00473,1999.0,Croatia,HRV,HRV,20210203
0.058295,0.002921,6448.0,Czech Republic,CZE,CZE,20210203
0.036166,0.002052,8324.0,Denmark,DNK,DNK,20210203
0.007327,0.001924,2012.0,Dominican Republic,DOM,DOM,20210203
0.007144,0.001167,5240.0,Ecuador,ECU,ECU,20210203
0.007794,0.001151,5917.0,Egypt,EGY,EGY,20210203
0.004534,0.001348,2404.0,El Salvador,SLV,SLV,20210203
0.043221,0.004105,2457.0,Finland,FIN,FIN,20210203
0.044148,0.001133,32886.0,France,FRA,FRA,20210203
0.045339,0.001172,31536.0,Germany,DEU,DEU,20210203
0.040138,0.002528,6034.0,Greece,GRC,GRC,20210203
0.007681,0.001876,2406.0,Guatemala,GTM,GTM,20210203
0.02,0.00985,217.0,Haiti,HTI,HTI,20210203
0.00805,0.001947,2095.0,Honduras,HND,HND,20210203
0.012233,0.003166,1214.0,Hong Kong,HKG,HKG,20210203
0.054728,0.002194,10742.0,Hungary,HUN,HUN,20210203
0.06102,0.001646,21158.0,India,IND,IND,20210203
0.040176,0.001822,11644.0,Indonesia,IDN,IDN,20210203
0.053799,0.003401,4406.0,Ireland,IRL,IRL,20210203
0.638429,0.006101,6399.0,Israel,ISR,ISR,20210203
0.068425,0.001451,30334.0,Italy,ITA,ITA,20210203
0.004969,0.000315,49754.0,Japan,JPN,JPN,20210203
0.012008,0.003716,979.0,Kazakhstan,KAZ,KAZ,20210203
0.049757,0.010249,461.0,Kuwait,KWT,KWT,20210203
0.006745,0.002212,1436.0,Lebanon,LBN,LBN,20210203
0.020139,0.000561,62926.0,Mexico,MEX,MEX,20210203
0.034401,0.004323,1725.0,Morocco,MAR,MAR,20210203
0.088391,0.006896,1649.0,Nepal,NPL,NPL,20210203
0.033046,0.001744,10506.0,Netherlands,NLD,NLD,20210203
0.007072,0.001192,3860.0,New Zealand,NZL,NZL,20210203
0.002961,0.001493,1332.0,Nicaragua,NIC,NIC,20210203
0.061278,0.016386,214.0,Oman,OMN,OMN,20210203
0.014449,0.003405,1299.0,Panama,PAN,PAN,20210203
0.003508,0.001489,1523.0,Paraguay,PRY,PRY,20210203
0.007321,0.000888,9219.0,Peru,PER,PER,20210203
0.081236,0.00282,9434.0,Poland,POL,POL,20210203
0.029493,0.001434,14015.0,Portugal,PRT,PRT,20210203
0.076,0.012663,469.0,Qatar,QAT,QAT,20210203
0.176306,0.004242,8086.0,Romania,ROU,ROU,20210203
0.083175,0.003244,7269.0,Russia,RUS,RUS,20210203
0.09097,0.006367,2093.0,Saudi Arabia,SAU,SAU,20210203
0.092591,0.009208,1014.0,Singapore,SGP,SGP,20210203
0.074525,0.004452,3459.0,Slovakia,SVK,SVK,20210203
0.043512,0.005094,1603.0,Slovenia,SVN,SVN,20210203
0.036529,0.001264,22027.0,Spain,ESP,ESP,20210203
0.037246,0.001396,18451.0,Sweden,SWE,SWE,20210203
0.059935,0.003393,4901.0,Switzerland,CHE,CHE,20210203
0.005699,0.000657,12896.0,Taiwan,TWN,TWN,20210203
0.060966,0.002527,8957.0,Turkey,TUR,TUR,20210203
0.44072,0.010695,2350.0,United Arab Emirates,ARE,ARE,20210203
0.159785,0.002536,20930.0,United Kingdom,GBR,GBR,20210203
0.002893,0.000887,3691.0,Uruguay,URY,URY,20210203
0.018957,0.006148,513.0,Uzbekistan,UZB,UZB,20210203
0.007825,0.001328,4451.0,Venezuela,VEN,VEN,20210203
0.022497,0.001154,16581.0,Argentina,ARG,ARG,20210204
0.004387,0.000665,9572.0,Australia,AUS,AUS,20210204
0.046663,0.002914,5265.0,Austria,AUT,AUT,20210204
0.045554,0.004029,2831.0,Bangladesh,BGD,BGD,20210204
0.033558,0.002447,5395.0,Belgium,BEL,BEL,20210204
0.007721,0.001354,4196.0,Bolivia,BOL,BOL,20210204
0.037092,0.000708,71385.0,Brazil,BRA,BRA,20210204
0.031014,0.003174,3021.0,Bulgaria,BGR,BGR,20210204
0.035308,0.001451,16242.0,Canada,CAN,CAN,20210204
0.02473,0.001668,8757.0,Chile,CHL,CHL,20210204
0.006009,0.000633,14937.0,Colombia,COL,COL,20210204
0.026054,0.003135,2534.0,Costa Rica,CRI,CRI,20210204
0.045307,0.004715,1992.0,Croatia,HRV,HRV,20210204
0.056826,0.0029,6379.0,Czech Republic,CZE,CZE,20210204
0.037887,0.002107,8248.0,Denmark,DNK,DNK,20210204
0.008023,0.00203,1966.0,Dominican Republic,DOM,DOM,20210204
0.006648,0.001107,5287.0,Ecuador,ECU,ECU,20210204
0.007832,0.001157,5882.0,Egypt,EGY,EGY,20210204
0.005147,0.001484,2320.0,El Salvador,SLV,SLV,20210204
0.046256,0.004252,2428.0,Finland,FIN,FIN,20210204
0.044519,0.001152,32113.0,France,FRA,FRA,20210204
0.045907,0.001187,31088.0,Germany,DEU,DEU,20210204
0.043196,0.002583,6212.0,Greece,GRC,GRC,20210204
0.008519,0.001936,2439.0,Guatemala,GTM,GTM,20210204
0.022396,0.01103,198.0,Haiti,HTI,HTI,20210204
0.00656,0.001767,2101.0,Honduras,HND,HND,20210204
0.010641,0.002965,1229.0,Hong Kong,HKG,HKG,20210204
0.055858,0.002225,10643.0,Hungary,HUN,HUN,20210204
0.063902,0.001679,21246.0,India,IND,IND,20210204
0.043099,0.001897,11482.0,Indonesia,IDN,IDN,20210204
0.052271,0.003372,4363.0,Ireland,IRL,IRL,20210204
0.647047,0.006075,6400.0,Israel,ISR,ISR,20210204
0.069296,0.001469,29938.0,Italy,ITA,ITA,20210204
0.00553,0.000333,49515.0,Japan,JPN,JPN,20210204
0.013465,0.003872,984.0,Kazakhstan,KAZ,KAZ,20210204
0.05019,0.010173,474.0,Kuwait,KWT,KWT,20210204
0.006372,0.002089,1438.0,Lebanon,LBN,LBN,20210204
0.020391,0.000568,61898.0,Mexico,MEX,MEX,20210204
0.043065,0.004772,1762.0,Morocco,MAR,MAR,20210204
0.108651,0.007648,1629.0,Nepal,NPL,NPL,20210204
0.033585,0.001783,10208.0,Netherlands,NLD,NLD,20210204
0.006956,0.001195,3690.0,New Zealand,NZL,NZL,20210204
0.002928,0.001477,1350.0,Nicaragua,NIC,NIC,20210204
0.0706,0.017682,211.0,Oman,OMN,OMN,20210204
0.011862,0.003103,1290.0,Panama,PAN,PAN,20210204
0.004283,0.001679,1529.0,Paraguay,PRY,PRY,20210204
0.006472,0.000841,9147.0,Peru,PER,PER,20210204
0.082725,0.002864,9307.0,Poland,POL,POL,20210204
0.029953,0.001463,13638.0,Portugal,PRT,PRT,20210204
0.075582,0.01237,483.0,Qatar,QAT,QAT,20210204
0.17941,0.004332,7858.0,Romania,ROU,ROU,20210204
0.087902,0.003308,7347.0,Russia,RUS,RUS,20210204
0.087164,0.005999,2260.0,Saudi Arabia,SAU,SAU,20210204
0.09663,0.009542,971.0,Singapore,SGP,SGP,20210204
0.075139,0.004458,3478.0,Slovakia,SVK,SVK,20210204
0.045227,0.005261,1564.0,Slovenia,SVN,SVN,20210204
0.036999,0.00128,21760.0,Spain,ESP,ESP,20210204
0.038388,0.001415,18448.0,Sweden,SWE,SWE,20210204
0.06458,0.003537,4846.0,Switzerland,CHE,CHE,20210204
