,Country,Date,CLI,Flu,Mask,Contact,Finance,Anosmia,Vaccine_acpt,Covid_Vaccine,Trust_fam,Trust_Healthcare,Trust_who,Trust_govt,Trust_politicians,Twodoses,concerned_sideeffects,hesitant_sideeffects,modified_acceptance,access_wash,wash_hands_24h_3to6,wash_hands_24h_7orMore,cmty_covid
551,Belgium,20210103,0.00572,0.006204,0.899912,0.362725,0.308418,0.017438,0.722641,,0.222683,0.408987,0.338528,0.310051,0.097482,,,,,0.997937,0.403466,0.439882,0.08953
552,Belgium,20210104,0.008357,0.009013,0.897795,0.355899,0.307249,0.020708,0.732002,,0.229752,0.413628,0.347055,0.317161,0.102335,,,,,0.997379,0.408472,0.435443,0.086004
553,Belgium,20210105,0.008898,0.009904,0.902469,0.355283,0.303707,0.021719,0.734001,,0.227637,0.413791,0.342358,0.310425,0.09967,,,,,0.997193,0.410164,0.432909,0.087223
554,Belgium,20210106,0.009962,0.011247,0.899372,0.34541,0.309374,0.021298,0.736554,0.00893,0.227877,0.413257,0.346021,0.310591,0.100635,,,,,0.99583,0.409394,0.433564,0.082628
555,Belgium,20210107,0.009677,0.011043,0.901609,0.345167,0.309313,0.022343,0.738034,0.006717,0.235946,0.418304,0.346147,0.314062,0.102956,,,,,0.995183,0.406633,0.440546,0.083082
556,Belgium,20210108,0.009296,0.010505,0.905564,0.334963,0.311523,0.023484,0.741313,0.006534,0.2387,0.417363,0.34159,0.317169,0.105929,,,,1.0437591596009723,0.994565,0.405472,0.441882,0.078594
557,Belgium,20210109,0.008474,0.009593,0.907887,0.328203,0.307016,0.023222,0.742022,0.007062,0.242079,0.414101,0.336097,0.316505,0.105857,,,,0.9580155366320862,0.994346,0.406907,0.44355,0.075211
558,Belgium,20210110,0.00906,0.010182,0.912333,0.328061,0.308371,0.023829,0.748274,0.006971,0.244726,0.41694,0.336146,0.318645,0.107071,,,,0.92621168287467,0.99447,0.409095,0.447856,0.075343
559,Belgium,20210111,0.006957,0.00792,0.915091,0.333305,0.309398,0.025404,0.749836,0.00689,0.244347,0.41118,0.32612,0.312606,0.104238,,,,0.8991277947212744,0.994675,0.408618,0.446226,0.075495
560,Belgium,20210112,0.005601,0.006018,0.907601,0.329682,0.308253,0.022761,0.755339,0.006561,0.251404,0.412649,0.328392,0.316234,0.111619,,,,0.7678924764119347,0.994739,0.405439,0.449389,0.076372
561,Belgium,20210113,0.004743,0.00514,0.906828,0.331693,0.307434,0.023631,0.76301,0.006975,0.249427,0.410688,0.323591,0.314875,0.114097,,,,0.7755967476403279,0.995886,0.405033,0.454349,0.078524
562,Belgium,20210114,0.005039,0.005376,0.907565,0.331497,0.305,0.02281,0.769369,0.007801,0.250495,0.409087,0.329515,0.318859,0.109897,,,0.171784,0.7825270753104125,0.995745,0.403981,0.455652,0.079804
563,Belgium,20210115,0.005557,0.005827,0.906253,0.331855,0.299928,0.022249,0.770213,0.00889,0.252585,0.415137,0.336634,0.321181,0.107518,,,0.168432,0.7835763485410294,0.996046,0.406192,0.455582,0.080539
564,Belgium,20210116,0.005419,0.005791,0.906179,0.339109,0.301476,0.022318,0.780993,0.009163,0.252794,0.417954,0.340023,0.322055,0.104486,,,0.167713,0.7945324349306684,0.994728,0.403478,0.458567,0.080627
565,Belgium,20210117,0.004982,0.005213,0.899756,0.340771,0.302957,0.021588,0.778261,0.01023,0.254382,0.410883,0.331247,0.314544,0.100092,,,0.168955,0.7919523790178962,0.994002,0.394901,0.461911,0.087083
566,Belgium,20210118,0.005222,0.005273,0.902016,0.331424,0.304371,0.016547,0.782915,0.012471,0.253931,0.419379,0.334577,0.316386,0.100164,,,0.169387,0.7986439440859289,0.993496,0.396726,0.463978,0.085571
567,Belgium,20210119,0.005997,0.005651,0.907077,0.33782,0.311432,0.018032,0.781158,0.014746,0.252514,0.421135,0.333663,0.310702,0.091997,,,0.172744,0.7987574640706222,0.99339,0.39762,0.46684,0.084811
568,Belgium,20210120,0.007586,0.007174,0.907294,0.343608,0.313037,0.019125,0.777761,0.016569,0.256566,0.421875,0.338141,0.31297,0.08611,,,0.175237,0.797237654188497,0.993091,0.395623,0.467959,0.085329
569,Belgium,20210121,0.008148,0.007868,0.90802,0.345868,0.31408,0.020291,0.780768,0.01846,0.255109,0.422583,0.332745,0.306282,0.084959,0.09727,,0.175229,0.8023099117220759,0.993116,0.392705,0.47073,0.086742
570,Belgium,20210122,0.007865,0.00749,0.910084,0.352745,0.319702,0.02147,0.780083,0.020142,0.252189,0.420081,0.326587,0.299228,0.083663,0.069373,,0.177974,0.8036406093935324,0.993039,0.395824,0.4693,0.089822
571,Belgium,20210123,0.007528,0.007002,0.91145,0.346297,0.3195,0.02236,0.776134,0.023893,0.26048,0.425593,0.325037,0.294729,0.083515,0.052856,,0.17956,0.8031159933395309,0.994476,0.390976,0.475178,0.091229
572,Belgium,20210124,0.007379,0.006835,0.915167,0.35329,0.319437,0.022293,0.776858,0.025065,0.261509,0.424796,0.326453,0.292348,0.080587,0.065674,,0.179058,0.8055789559888723,0.994803,0.403842,0.464507,0.082391
573,Belgium,20210125,0.007629,0.007257,0.91463,0.361327,0.315124,0.023401,0.775424,0.026414,0.263593,0.422669,0.330983,0.288498,0.077533,0.057766,,0.179911,0.8054624558427113,0.99508,0.398353,0.470224,0.085732
574,Belgium,20210126,0.006877,0.007301,0.909694,0.362945,0.31884,0.022489,0.77507,0.027812,0.260492,0.42032,0.334419,0.291695,0.077275,0.050876,,0.176913,0.8068250859802142,0.995471,0.400902,0.465233,0.084002
575,Belgium,20210127,0.005869,0.006119,0.913111,0.362435,0.31797,0.021422,0.772097,0.029956,0.259801,0.422251,0.33129,0.292678,0.074942,0.055745,,0.17779,0.8061330434366303,0.99598,0.402651,0.46471,0.084119
576,Belgium,20210128,0.004916,0.005656,0.914369,0.367797,0.317097,0.019923,0.768983,0.029481,0.261217,0.426608,0.332136,0.295041,0.076159,0.067361,,0.179796,0.8021720486344591,0.997137,0.406316,0.462665,0.08109
577,Belgium,20210129,0.00498,0.006102,0.911903,0.36471,0.32039,0.018542,0.766665,0.030502,0.259594,0.427701,0.332197,0.298514,0.079116,0.057221,,0.181333,0.8011237345826107,0.997644,0.406127,0.46289,0.076157
578,Belgium,20210130,0.006341,0.007472,0.909736,0.36782,0.319602,0.019729,0.769346,0.029402,0.254043,0.420275,0.331987,0.302099,0.077459,0.066344,,0.179361,0.8035654879114421,0.997644,0.405344,0.460553,0.076097
579,Belgium,20210131,0.007569,0.009168,0.909111,0.368871,0.319705,0.021335,0.76558,0.030393,0.246686,0.417771,0.331315,0.298032,0.078848,0.074261,,0.181803,0.8000020527861971,0.997,0.395928,0.465458,0.078572
580,Belgium,20210201,0.00755,0.009194,0.908264,0.380013,0.322325,0.02231,0.764095,0.029505,0.241368,0.415775,0.330285,0.299182,0.078311,0.077555,,0.181599,0.7983315287694949,0.99769,0.395989,0.461294,0.0776
581,Belgium,20210202,0.008896,0.010017,0.911359,0.382956,0.316739,0.024344,0.76385,0.030354,0.246232,0.418138,0.328834,0.30265,0.079409,0.097492,,0.183716,0.798840383344014,0.99727,0.391732,0.465001,0.082163
582,Belgium,20210203,0.008721,0.009282,0.904111,0.385303,0.31768,0.023039,0.769366,0.030047,0.249441,0.417049,0.33336,0.299082,0.082646,0.121908,,0.179206,0.8041942249837222,0.996182,0.39295,0.462618,0.081206
583,Belgium,20210204,0.009123,0.009221,0.90216,0.383287,0.316533,0.023728,0.768249,0.033558,0.246333,0.416195,0.334987,0.297843,0.082332,0.117213,,0.177255,0.80673097482071,0.995988,0.391415,0.462381,0.081489
584,Belgium,20210205,0.009446,0.00939,0.899221,0.386374,0.312803,0.023544,0.765874,0.036345,0.247825,0.414511,0.334486,0.292907,0.080077,0.166184,,0.179091,0.8071388518143029,0.995961,0.389356,0.459459,0.083441
585,Belgium,20210206,0.008753,0.008984,0.897942,0.391925,0.31321,0.0216,0.762237,0.039425,0.246228,0.415423,0.333583,0.280963,0.08009,0.212025,,0.179762,0.8064159418768159,0.996303,0.396011,0.456531,0.084065
586,Belgium,20210207,0.007607,0.007395,0.898604,0.390171,0.312483,0.019942,0.764888,0.042189,0.249458,0.421505,0.338293,0.280527,0.081049,0.246241,,0.171966,0.812937059098864,0.99675,0.399423,0.457615,0.083425
587,Belgium,20210208,0.006544,0.006483,0.895369,0.38339,0.312542,0.018076,0.763738,0.044014,0.249768,0.419177,0.337267,0.271836,0.080006,0.275017,,0.170258,0.8138501638179638,0.996308,0.39781,0.459918,0.084293
588,Belgium,20210209,0.005838,0.005984,0.8953,0.376864,0.311058,0.017009,0.765372,0.045165,0.243187,0.418227,0.335001,0.262594,0.076186,0.301483,,0.170092,0.8171817601437623,0.996026,0.392884,0.462739,0.083185
589,Belgium,20210210,0.00527,0.005885,0.894711,0.380224,0.307913,0.018529,0.766464,0.04459,0.243002,0.423381,0.338346,0.258939,0.073739,0.321875,,0.168183,0.8180266993857619,0.996581,0.391697,0.462012,0.085088
590,Belgium,20210211,0.005239,0.005623,0.896672,0.378088,0.30947,0.018719,0.768624,0.043023,0.244463,0.411929,0.331867,0.248811,0.072682,0.375764,,0.168632,0.8191543916138403,0.996665,0.391959,0.46121,0.084185
591,Belgium,20210212,0.00518,0.005383,0.897488,0.37788,0.308095,0.020289,0.773003,0.041692,0.243534,0.420356,0.332332,0.241924,0.072145,0.409578,,0.164993,0.8233232073672704,0.99682,0.389884,0.465827,0.087633
592,Belgium,20210213,0.006193,0.006305,0.89694,0.368288,0.309391,0.021303,0.77518,0.043735,0.244232,0.429518,0.334485,0.242779,0.073314,0.416874,,0.166077,0.8279740982342852,0.995854,0.384557,0.47101,0.087511
593,Belgium,20210214,0.00626,0.006481,0.897068,0.365218,0.315109,0.021117,0.771035,0.043717,0.247554,0.429139,0.329759,0.237191,0.073896,0.434979,,0.173236,0.8231650803312641,0.996174,0.384709,0.468198,0.085113
594,Belgium,20210215,0.007072,0.007087,0.899183,0.364125,0.310058,0.022207,0.776615,0.045988,0.256192,0.442207,0.327365,0.238031,0.074184,0.449618,,0.170894,0.8309684906458843,0.996523,0.387607,0.467328,0.083734
595,Belgium,20210216,0.006516,0.006584,0.897615,0.367762,0.308524,0.020264,0.773513,0.046746,0.254958,,0.326098,0.242239,0.076575,0.486299,,0.168658,0.8282809525228895,0.996419,0.391335,0.461529,0.079792
596,Belgium,20210217,0.007386,0.0077,0.896962,0.368304,0.307295,0.021814,0.77218,0.048691,0.250955,,0.321053,0.239718,0.074534,0.514652,,0.170883,0.829040501464425,0.996426,0.392393,0.460971,0.078954
597,Belgium,20210218,0.008372,0.008893,0.89601,0.375019,0.308858,0.021341,0.771307,0.050219,0.251379,,0.321781,0.23905,0.075819,0.540275,,0.170029,0.8304406498705044,0.995406,0.398185,0.456375,0.080661
598,Belgium,20210219,0.008406,0.0088,0.895766,0.377017,0.308752,0.019181,0.770174,0.053242,0.245937,,0.322697,0.24452,0.074683,0.566602,,0.168269,0.831617558024131,0.994553,0.394608,0.46317,0.078914
599,Belgium,20210220,0.007336,0.007808,0.896524,0.385355,0.308929,0.019027,0.771868,0.053822,0.24198,,0.319449,0.241931,0.072004,0.627852,,0.166478,0.8334860344365431,0.995244,0.397835,0.45759,0.080789
600,Belgium,20210221,0.007756,0.008469,0.893836,0.400683,0.30484,0.019453,0.77158,0.05708,0.236552,,0.316282,0.246286,0.07004,0.626003,,0.167227,0.8372752653512691,0.995507,0.399337,0.456961,0.084606
601,Belgium,20210222,0.007428,0.008335,0.889051,0.414053,0.307892,0.018687,0.769438,0.058835,0.231327,,0.31759,0.252786,0.071366,0.633154,,0.1691,0.8371269048068941,0.995933,0.394519,0.457902,0.087888
602,Belgium,20210223,,,,,,,,,,,,,,,,,,,,,
603,Belgium,20210224,,,,,,,,,,,,,,,,,,,,,
604,Belgium,20210225,,,,,,,,,,,,,,,,,,,,,
605,Belgium,20210226,,,,,,,,,,,,,,,,,,,,,
606,Belgium,20210227,,,,,,,,,,,,,,,,,,,,,
607,Belgium,20210228,,,,,,,,,,,,,,,,,,,,,
608,Czech Republic,20200501,0.004267,0.004895,0.946884,0.571133,,0.013207,,,,,,,,,,,,,,,0.030954
609,Czech Republic,20200502,0.004106,0.004538,0.945327,0.574845,,0.011312,,,,,,,,,,,,,,,0.029499
610,Czech Republic,20200503,0.004299,0.004763,0.941316,0.57311,0.185089,0.012617,,,,,,,,,,,,,,,0.029432
611,Czech Republic,20200504,0.003708,0.003833,0.937278,0.574066,0.253621,0.012093,,,,,,,,,,,,,,,0.027596
612,Czech Republic,20200505,0.003665,0.003676,0.938657,0.580488,0.256067,0.011154,,,,,,,,,,,,,,,0.026376
613,Czech Republic,20200506,0.004152,0.004436,0.938333,0.591164,0.256653,0.012196,,,,,,,,,,,,,,,0.028108
614,Czech Republic,20200507,0.003346,0.002678,0.938974,0.592349,0.253608,0.010838,,,,,,,,,,,,,,,0.029537
615,Czech Republic,20200508,0.003284,0.002824,0.935351,0.592955,0.250858,0.010563,,,,,,,,,,,,,,,0.030837
616,Czech Republic,20200509,0.00297,0.002627,0.934285,0.600011,0.24911,0.010831,,,,,,,,,,,,,,,0.03337
617,Czech Republic,20200510,0.00357,0.003974,0.932241,0.614104,0.250352,0.010146,,,,,,,,,,,,,,,0.034826
618,Czech Republic,20200511,0.003296,0.003801,0.93558,0.624269,0.245569,0.010398,,,,,,,,,,,,,,,0.036187
619,Czech Republic,20200512,0.003372,0.003811,0.933565,0.622269,0.244415,0.011449,,,,,,,,,,,,,,,0.038206
620,Czech Republic,20200513,0.003161,0.003563,0.933012,0.618987,0.242198,0.010437,,,,,,,,,,,,,,,0.039519
621,Czech Republic,20200514,0.002965,0.003547,0.932389,0.624763,0.244233,0.011413,,,,,,,,,,,,,,,0.040489
622,Czech Republic,20200515,0.003095,0.003674,0.937408,0.63014,0.244256,0.011204,,,,,,,,,,,,,,,0.038884
623,Czech Republic,20200516,0.003723,0.004407,0.937366,0.626386,0.238778,0.011429,,,,,,,,,,,,,,,0.038151
624,Czech Republic,20200517,0.003029,0.002926,0.939121,0.622358,0.23628,0.012244,,,,,,,,,,,,,,,0.038107
625,Czech Republic,20200518,0.003139,0.003204,0.937522,0.624062,0.236169,0.011776,,,,,,,,,,,,,,,0.038187
626,Czech Republic,20200519,0.002727,0.002791,0.935482,0.631599,0.232685,0.010349,,,,,,,,,,,,,,,0.037075
627,Czech Republic,20200520,0.002448,0.002511,0.936058,0.639699,0.227704,0.010533,,,,,,,,,,,,,,,0.035747
628,Czech Republic,20200521,0.002875,0.002718,0.933259,0.644241,0.223557,0.010309,,,,,,,,,,,,,,,0.035164
629,Czech Republic,20200522,0.002598,0.002658,0.930753,0.649319,0.221758,0.010163,,,,,,,,,,,,,,,0.036756
630,Czech Republic,20200523,0.002407,0.00242,0.930821,0.653903,0.227195,0.010057,,,,,,,,,,,,,,,0.035554
631,Czech Republic,20200524,0.002541,0.002919,0.929637,0.653817,0.224974,0.009837,,,,,,,,,,,,,,,0.034599
632,Czech Republic,20200525,0.002766,0.003039,0.925045,0.654904,0.224428,0.009876,,,,,,,,,,,,,,,0.033878
633,Czech Republic,20200526,0.002892,0.003169,0.922318,0.662635,0.22123,0.010293,,,,,,,,,,,,,,,0.034254
634,Czech Republic,20200527,0.003073,0.003355,0.911161,0.667383,0.221304,0.009915,,,,,,,,,,,,,,,0.034716
635,Czech Republic,20200528,0.003155,0.003746,0.902104,0.665444,0.217481,0.009234,,,,,,,,,,,,,,,0.034077
636,Czech Republic,20200529,0.003424,0.003728,0.886009,0.671212,0.214237,0.009524,,,,,,,,,,,,,,,0.033402
637,Czech Republic,20200530,0.00363,0.003895,0.865555,0.673687,0.21207,0.009726,,,,,,,,,,,,,,,0.034398
638,Czech Republic,20200531,0.003649,0.003865,0.848145,0.681313,0.212994,0.010085,,,,,,,,,,,,,,,0.035094
639,Czech Republic,20200601,0.003445,0.00353,0.827386,0.680336,0.214113,0.010606,,,,,,,,,,,,,,,0.035413
640,Czech Republic,20200602,0.003434,0.003406,0.804453,0.681587,0.217641,0.010906,,,,,,,,,,,,,,,0.034864
641,Czech Republic,20200603,0.003379,0.00335,0.790218,0.687297,0.218104,0.011225,,,,,,,,,,,,,,,0.033271
642,Czech Republic,20200604,0.003173,0.002914,0.772296,0.695054,0.221499,0.011182,,,,,,,,,,,,,,,0.033983
643,Czech Republic,20200605,0.003183,0.002877,0.759542,0.691477,0.220346,0.01081,,,,,,,,,,,,,,,0.033846
644,Czech Republic,20200606,0.002782,0.002463,0.746889,0.696486,0.215921,0.012022,,,,,,,,,,,,,,,0.032984
645,Czech Republic,20200607,0.002727,0.002448,0.730152,0.695642,0.214491,0.011776,,,,,,,,,,,,,,,0.032156
646,Czech Republic,20200608,0.002588,0.002249,0.721334,0.706045,0.20894,0.011209,,,,,,,,,,,,,,,0.032902
647,Czech Republic,20200609,0.002642,0.002512,0.717933,0.711134,0.205117,0.011097,,,,,,,,,,,,,,,0.033445
648,Czech Republic,20200610,0.002591,0.002382,0.708866,0.706705,0.202696,0.01052,,,,,,,,,,,,,,,0.033007
649,Czech Republic,20200611,0.002231,0.002327,0.702977,0.710419,0.197175,0.01118,,,,,,,,,,,,,,,0.032982
650,Czech Republic,20200612,0.002181,0.002381,0.701004,0.718965,0.202855,0.012708,,,,,,,,,,,,,,,0.032957
651,Czech Republic,20200613,0.002553,0.002857,0.697281,0.719588,0.203993,0.011175,,,,,,,,,,,,,,,0.032589
652,Czech Republic,20200614,0.00217,0.002382,0.689524,0.726334,0.201452,0.011609,,,,,,,,,,,,,,,0.031461
653,Czech Republic,20200615,0.002649,0.002794,0.682688,0.725823,0.20221,0.012597,,,,,,,,,,,,,,,0.030007
654,Czech Republic,20200616,0.003141,0.00296,0.67148,0.724689,0.203437,0.012657,,,,,,,,,,,,,,,0.031378
655,Czech Republic,20200617,0.003069,0.002974,0.654434,0.733152,0.207858,0.013949,,,,,,,,,,,,,,,0.032837
656,Czech Republic,20200618,0.003202,0.003202,0.652088,0.732787,0.209191,0.013632,,,,,,,,,,,,,,,0.032039
657,Czech Republic,20200619,0.003087,0.002953,0.64958,0.728984,0.203133,0.012305,,,,,,,,,,,,,,,0.032537
658,Czech Republic,20200620,0.003392,0.002817,0.651551,0.724989,0.203623,0.012649,,,,,,,,,,,,,,,0.03391
659,Czech Republic,20200621,0.003287,0.002709,0.652664,0.725593,0.200278,0.014635,,,,,,,,,,,,,,,0.035481
660,Czech Republic,20200622,0.00316,0.002588,0.650631,0.723778,0.201891,0.01403,,,,,,,,,,,,,,,0.038074
661,Czech Republic,20200623,0.002993,0.002854,0.657395,0.716863,0.197274,0.013009,,,,,,,,,,,,,,,0.037677
662,Czech Republic,20200624,0.00343,0.002909,0.670721,0.716631,0.196156,0.012757,,,,,,,,,,,,,,,0.037565
663,Czech Republic,20200625,0.003163,0.002398,0.668811,0.720478,0.197538,0.0124,,,,,,,,,,,,,,,0.038052
664,Czech Republic,20200626,0.002834,0.002126,0.659646,0.722483,0.199522,0.013813,,,,,,,,,,,,,,,0.039223
665,Czech Republic,20200627,0.003008,0.002225,0.643823,0.729452,0.199889,0.014878,,,,,,,,,,,,0.996818,0.393321,0.534398,0.038303
666,Czech Republic,20200628,0.003616,0.00301,0.618144,0.730746,0.205647,0.012246,,,,,,,,,,,,0.995229,0.397215,0.516918,0.037151
667,Czech Republic,20200629,0.003236,0.002756,0.603315,0.730231,0.205098,0.01307,,,,,,,,,,,,0.993185,0.394794,0.510568,0.035405
668,Czech Republic,20200630,0.002903,0.002419,0.589232,0.732557,0.21161,0.013946,,,,,,,,,,,,0.9943,0.384536,0.522282,0.035271
669,Czech Republic,20200701,0.002628,0.002542,0.574822,0.734442,0.211908,0.013739,,,,,,,,,,,,0.993305,0.380035,0.525182,0.036088
670,Czech Republic,20200702,0.00268,0.002946,0.557304,0.730054,0.211046,0.013933,,,,,,,,,,,,0.992958,0.382058,0.525203,0.037028
671,Czech Republic,20200703,0.003145,0.003466,0.537356,0.728107,0.209479,0.013443,,,,,,,,,,,,0.992768,0.381934,0.526854,0.037039
672,Czech Republic,20200704,0.002351,0.003197,0.513962,0.727397,0.205203,0.011662,,,,,,,,,,,,0.992442,0.381081,0.52506,0.038022
673,Czech Republic,20200705,0.002554,0.003259,0.494148,0.725739,0.205203,0.011444,,,,,,,,,,,,0.992561,0.377283,0.529583,0.040383
674,Czech Republic,20200706,0.003407,0.004444,0.457559,0.722535,0.201369,0.011478,,,,,,,,,,,,0.993713,0.375997,0.534113,0.04051
675,Czech Republic,20200707,0.003536,0.004427,0.406932,0.726647,0.196347,0.01166,,,,,,,,,,,,0.993053,0.383639,0.527002,0.041275
676,Czech Republic,20200708,0.003993,0.004824,0.350182,0.721308,0.193424,0.011557,,,,,,,,,,,,0.994161,0.38911,0.522527,0.040995
677,Czech Republic,20200709,0.00434,0.004879,0.306061,0.717788,0.191827,0.012183,,,,,,,,,,,,0.994717,0.388905,0.52207,0.042245
678,Czech Republic,20200710,0.004426,0.005019,0.264904,0.718721,0.188263,0.011142,,,,,,,,,,,,0.99524,0.393023,0.517006,0.044013
679,Czech Republic,20200711,0.004978,0.005413,0.233788,0.717046,0.194196,0.011751,,,,,,,,,,,,0.995482,0.392927,0.515676,0.044571
680,Czech Republic,20200712,0.004433,0.004986,0.206332,0.717528,0.187627,0.012447,,,,,,,,,,,,0.995421,0.393474,0.514273,0.044713
681,Czech Republic,20200713,0.004371,0.004315,0.190041,0.724933,0.189977,0.011511,,,,,,,,,,,,0.995106,0.401275,0.508153,0.0469
682,Czech Republic,20200714,0.00497,0.004786,0.176332,0.726197,0.194066,0.012001,,,,,,,,,,,,0.994766,0.395052,0.510239,0.048404
683,Czech Republic,20200715,0.005041,0.00499,0.165289,0.729723,0.192711,0.012245,,,,,,,,,,,,0.993389,0.39055,0.512993,0.050445
684,Czech Republic,20200716,0.005342,0.005183,0.160666,0.731297,0.196056,0.012772,,,,,,,,,,,,0.993484,0.388227,0.516788,0.049544
685,Czech Republic,20200717,0.004858,0.004615,0.153308,0.732364,0.197727,0.01342,,,,,,,,,,,,0.993971,0.386523,0.516677,0.047448
686,Czech Republic,20200718,0.005084,0.005077,0.150311,0.735237,0.198657,0.014442,,,,,,,,,,,,0.993468,0.381194,0.522561,0.049562
687,Czech Republic,20200719,0.005586,0.00546,0.146414,0.734443,0.202699,0.014396,,,,,,,,,,,,0.993129,0.387027,0.518255,0.050438
688,Czech Republic,20200720,0.005169,0.005215,0.144424,0.731525,0.199619,0.014943,,,,,,,,,,,,0.992452,0.383566,0.519482,0.050484
689,Czech Republic,20200721,0.004737,0.005175,0.148818,0.727801,0.196866,0.014293,,,,,,,,,,,,0.992751,0.38904,0.517747,0.052038
690,Czech Republic,20200722,0.005124,0.00535,0.148033,0.726332,0.195072,0.014946,,,,,,,,,,,,0.9937,0.391149,0.516541,0.050997
691,Czech Republic,20200723,0.004429,0.005091,0.149729,0.725821,0.192109,0.013345,,,,,,,,,,,,0.992278,0.393205,0.513844,0.049523
692,Czech Republic,20200724,0.004664,0.005203,0.150405,0.722641,0.191976,0.012606,,,,,,,,,,,,0.991897,0.391452,0.515703,0.051096
693,Czech Republic,20200725,0.004748,0.005006,0.15612,0.719334,0.188391,0.013561,,,,,,,,,,,,0.992025,0.396604,0.510971,0.048723
694,Czech Republic,20200726,0.004881,0.005135,0.160181,0.72007,0.183908,0.013238,,,,,,,,,,,,0.992261,0.393903,0.512363,0.050568
695,Czech Republic,20200727,0.004548,0.004765,0.161398,0.721507,0.185258,0.014764,,,,,,,,,,,,0.992913,0.392642,0.512909,0.052235
696,Czech Republic,20200728,0.004891,0.004787,0.157971,0.717455,0.185042,0.015275,,,,,,,,,,,,0.99208,0.388287,0.517196,0.051725
697,Czech Republic,20200729,0.004927,0.004891,0.163719,0.712813,0.189052,0.015784,,,,,,,,,,,,0.991753,0.383859,0.522216,0.054466
698,Czech Republic,20200730,0.00502,0.004828,0.164279,0.713896,0.191775,0.016545,,,,,,,,,,,,0.99229,0.388817,0.519465,0.057483
699,Czech Republic,20200731,0.00722,0.007088,0.170628,0.714827,0.194157,0.017103,,,,,,,,,,,,0.992216,0.389386,0.521839,0.056989
700,Czech Republic,20200801,0.006908,0.006825,0.170092,0.7151,0.194064,0.015543,,,,,,,,,,,,0.992191,0.387871,0.52306,0.059543
701,Czech Republic,20200802,0.00593,0.005785,0.170587,0.714501,0.194945,0.017393,,,,,,,,,,,,0.991885,0.387129,0.52366,0.057871
702,Czech Republic,20200803,0.0061,0.006196,0.171095,0.716677,0.195095,0.01573,,,,,,,,,,,,0.991794,0.390712,0.521497,0.057641
703,Czech Republic,20200804,0.005898,0.00617,0.176224,0.712115,0.19274,0.01455,,,,,,,,,,,,0.993256,0.396187,0.515021,0.057779
704,Czech Republic,20200805,0.005091,0.005227,0.178674,0.71237,0.195095,0.013125,,,,,,,,,,,,0.993321,0.404316,0.507034,0.055399
705,Czech Republic,20200806,0.005845,0.005806,0.175764,0.701934,0.193906,0.013256,,,,,,,,,,,,0.993817,0.400464,0.504106,0.056257
706,Czech Republic,20200807,0.005622,0.005696,0.174897,0.700309,0.190091,0.012836,,,,,,,,,,,,0.993673,0.402966,0.497194,0.057479
